transaction_id,store_id,product_id,timestamp,sales_value,cogs,inventory_level,quantity_sold,received_units,items_in_basket,shrinkage,visitor_count,department,store_location,brand,stock_status,loyalty_id,payment_type,weather_context,is_weekend
TXN-21592,STORE-8,P-366,2025-10-04,80.31,54.41,695,10,13,7,0.00,11,  dairy  ,Tokyo,Private Label,Low Stock,L-22592,Cash,Rainy,FALSE
TXN-21593,STORE-9,P-299,2026-02-06,136.66,76.59,85,5,6,5,0.00,22,Deli,Tokyo,National Brand,In Stock,,Mobile Pay,Cloudy,TRUE
TXN-21594,STORE-10,P-154,2/13/2024,14.82,8.04,99,10,10,9,0.00,53,Dairy,Berlin,Private Label,Low Stock,,Cash,Snowy,FALSE
TXN-21595,STORE-11,P-166,2025-05-10,121.34,65.93,218,9,11,5,0.00,54,Deli,Berlin,Premium Brand,Low Stock,,Card,Snowy,FALSE
TXN-21596,STORE-12,P-416,2025-03-22,26.08,16.00,679,5,9,2,0.00,47,NULL,New York,Private Label,Low Stock,L-22596,Cash,Snowy,FALSE
TXN-21597,STORE-13,P-78,2024-09-03,77.37,41.14,399,10,14,6,0.00,56,Bakery,Paris,Private Label,In Stock,L-22597,Mobile Pay,Cloudy,FALSE
TXN-21598,STORE-14,P-27,2025-01-26,97.31,58.62,389,10,13,8,0.00,35,Meat,Berlin,Private Label,Out of Stock,L-22598,Cash,Rainy,FALSE
TXN-21599,STORE-15,P-96,2025-04-16,66.50,44.78,867,7,8,4,0.00,29,Deli,New York,National Brand,In Stock,,Mobile Pay,Sunny,FALSE
TXN-21600,STORE-1,P-484,2024-03-26,72.71,47.91,122,9,11,3,0.00,11,Grocery,Paris,National Brand,Low Stock,,Cash,Rainy,FALSE
TXN-21601,STORE-2,P-380,2024-02-04,115.00,59.66,777,NULL,10,5,0.00,20,Deli,Berlin,Premium Brand,Low Stock,,Card,Sunny,FALSE
TXN-21602,STORE-3,P-259,2024-05-05,37.19,18.96,64,2,2,14,0.00,25,  dairy  ,London,Premium Brand,In Stock,,Card,Rainy,FALSE
TXN-21603,STORE-4,P-365,2024-03-03,130.62,73.12,468,8,11,13,0.00,25,Dairy,Paris,Private Label,Out of Stock,,Mobile Pay,Cloudy,FALSE
TXN-21604,STORE-5,P-350,2024-10-05,69.21,41.19,240,8,12,10,0.00,54,Produce,New York,National Brand,In Stock,L-22604,Card,Sunny,FALSE
TXN-21605,STORE-6,P-499,2024-09-15,115.94,73.82,717,7,9,12,0.00,27,Grocery,Paris,Premium Brand,Low Stock,,Cash,Rainy,FALSE
TXN-21606,STORE-7,P-339,2025-02-06,106.21,61.68,548,8,9,1,0.00,34,Dairy,Tokyo,Private Label,Low Stock,,Mobile Pay,Cloudy,TRUE
TXN-21607,STORE-8,P-319,2025-11-28,29.00,20.10,475,6,6,4,0.00,27,Bakery,Berlin,Premium Brand,Low Stock,L-22607,Mobile Pay,Rainy,FALSE
TXN-21608,STORE-9,P-286,2024-01-15,86.95,45.06,876,5,7,11,7.03,28,Meat,New York,National Brand,Low Stock,L-22608,Card,Rainy,FALSE
TXN-21609,STORE-10,P-479,1749533762771,19.00,11.00,601,NULL,6,10,0.00,17,Grocery,Tokyo,Private Label,In Stock,L-22609,Mobile Pay,Sunny,FALSE
TXN-21610,STORE-11,P-194,2025-03-31,72.75,41.40,881,,2,4,0.00,26,  meat  ,Tokyo,Private Label,In Stock,L-22610,Cash,Snowy,FALSE
TXN-21611,STORE-12,P-309,2026-02-08,18.48,12.01,253,10,11,4,0.00,15,Dairy,London,National Brand,Low Stock,,Cash,Snowy,FALSE
TXN-21612,STORE-13,P-297,2025-02-01,97.86,57.37,898,3,7,11,0.00,51,Produce,New York,Private Label,Low Stock,L-22612,Cash,Sunny,FALSE
TXN-21613,STORE-14,P-47,2024-04-02,133.88,68.38,489,10,10,3,0.00,30,,Tokyo,Premium Brand,Out of Stock,,Mobile Pay,Snowy,FALSE
TXN-21614,STORE-15,P-477,2026-01-27,95.24,60.74,737,8,9,13,0.00,16,Dairy,Berlin,Private Label,Low Stock,,Mobile Pay,Cloudy,FALSE
TXN-21615,STORE-1,P-180,2024-08-01,86.92,53.81,445,10,13,10,0.00,45,Dairy,London,National Brand,Out of Stock,,Cash,Sunny,FALSE
TXN-21616,STORE-2,P-282,2026-02-01,7.94,4.63,354,3,6,3,0.00,57,Dairy,Berlin,Private Label,Out of Stock,L-22616,Card,Rainy,FALSE
TXN-21617,STORE-3,P-428,2024-12-17,10.89,7.14,211,3,5,6,0.00,56,Grocery,London,National Brand,Low Stock,,Card,Cloudy,FALSE
TXN-21618,STORE-4,P-134,2025-07-09,17.32,9.80,262,1,4,12,0.00,42,Bakery,London,National Brand,In Stock,,Mobile Pay,Snowy,TRUE
TXN-21619,STORE-5,P-190,1767098432827,15.62,10.36,280,8,12,4,0.00,11,Dairy,Berlin,Premium Brand,Out of Stock,L-22619,Card,Cloudy,FALSE
TXN-21620,STORE-6,P-139,2024-06-24,136.18,68.37,309,2,2,5,0.00,57,Dairy,Tokyo,National Brand,Out of Stock,,Cash,Snowy,TRUE
TXN-21621,STORE-7,P-61,2024-04-11,38.67,19.56,496,3,7,5,3.65,59,Deli,Berlin,Premium Brand,In Stock,,Card,Cloudy,TRUE
TXN-21622,STORE-8,P-236,2024-12-03,73.31,39.90,592,,13,14,0.00,34,Meat,New York,Private Label,In Stock,,Mobile Pay,Rainy,TRUE
TXN-21623,STORE-9,P-374,2024-03-09,77.34,54.09,199,4,7,7,0.00,57,Produce,London,Private Label,Out of Stock,,Card,Snowy,FALSE
TXN-21624,STORE-10,P-138,2024-12-04,16.02,10.95,835,1,3,8,0.00,58,Meat,New York,National Brand,Low Stock,,Mobile Pay,Rainy,FALSE
TXN-21625,STORE-11,P-478,2026-01-26,136.73,81.99,786,9,9,10,0.00,53,Dairy,Tokyo,National Brand,Low Stock,,Card,Cloudy,FALSE
TXN-21626,STORE-12,P-428,2024-12-16,78.61,41.43,408,10,10,7,0.00,17,Produce,London,National Brand,Low Stock,,Card,Sunny,TRUE
TXN-21627,STORE-13,P-291,10/24/2025,114.85,66.14,706,1,1,4,0.00,31,  produce  ,Berlin,Premium Brand,Low Stock,L-22627,Card,Rainy,TRUE
TXN-21628,STORE-14,P-387,2024-03-04,75.74,40.93,788,10,11,12,0.00,28,,Paris,National Brand,Low Stock,L-22628,Card,Rainy,FALSE
TXN-21629,STORE-15,P-11,2025-09-16,106.12,56.40,502,5,9,2,0.00,53,Deli,Paris,National Brand,Low Stock,,Cash,Sunny,TRUE
TXN-21630,STORE-1,P-418,2024-10-28,  59.87  ,30.64,620,5,9,12,0.00,29,Meat,London,Premium Brand,Out of Stock,,Mobile Pay,Snowy,TRUE
TXN-21631,STORE-2,P-460,2025-07-21,139.43,74.88,714,3,6,11,0.00,16,Meat,Tokyo,Premium Brand,Low Stock,L-22631,Cash,Cloudy,FALSE
TXN-21632,STORE-3,P-234,2026-02-13,12.70,7.85,761,8,10,4,0.00,52,Bakery,Tokyo,Private Label,In Stock,L-22632,Card,Cloudy,TRUE
TXN-21633,STORE-4,P-217,2025-07-11,,7.08,345,9,13,14,0.00,25,Meat,New York,Premium Brand,In Stock,,Mobile Pay,Rainy,FALSE
TXN-21634,STORE-5,P-379,2024-05-28,126.57,84.57,29,8,8,7,0.00,59,Meat,London,National Brand,Out of Stock,,Cash,Sunny,FALSE
TXN-21635,STORE-6,P-380,2024-09-27,NULL,54.86,482,7,10,3,0.00,51,Produce,Berlin,Private Label,Low Stock,,Mobile Pay,Cloudy,TRUE
TXN-21636,STORE-7,P-113,2026-02-18,80.47,41.62,442,3,7,8,0.00,51,Grocery,Berlin,Private Label,Low Stock,L-22636,Mobile Pay,Rainy,FALSE
TXN-21637,STORE-8,P-203,2025-07-02,35.96,21.49,212,1,3,7,0.00,22,Grocery,Paris,National Brand,Out of Stock,,Mobile Pay,Cloudy,FALSE
TXN-21638,STORE-9,P-25,2025-07-01,125.37,80.45,146,9,10,6,0.00,36,NULL,Tokyo,Premium Brand,In Stock,,Mobile Pay,Sunny,FALSE
TXN-21639,STORE-10,P-156,2024-01-25,105.14,56.15,169,3,3,2,0.00,57,Grocery,Berlin,Premium Brand,Low Stock,L-22639,Card,Sunny,FALSE
TXN-21640,STORE-11,P-316,2026-03-02,37.62,19.93,950,4,4,4,0.00,24,Dairy,Berlin,National Brand,Low Stock,,Cash,Sunny,FALSE
TXN-21641,STORE-12,P-255,2025-05-13,120.84,79.61,958,9,11,6,0.00,33,Grocery,Tokyo,National Brand,Low Stock,L-22641,Mobile Pay,Rainy,FALSE
TXN-21642,STORE-13,P-260,2025-05-01,121.94,85.06,832,2,2,6,0.00,25,Grocery,Tokyo,National Brand,Out of Stock,,Mobile Pay,Rainy,FALSE
TXN-21643,STORE-14,P-444,2025-03-16,132.45,77.63,543,8,11,2,0.00,20,Grocery,Berlin,National Brand,Out of Stock,,Mobile Pay,Snowy,FALSE
TXN-21644,STORE-15,P-77,2026-02-27,99.85,62.44,585,4,5,6,0.00,21,Grocery,Berlin,National Brand,Low Stock,L-22644,Mobile Pay,Snowy,FALSE
TXN-21645,STORE-1,P-489,2025-06-21,75.35,44.73,851,7,11,11,0.00,40,Grocery,Paris,National Brand,Out of Stock,,Mobile Pay,Snowy,FALSE
TXN-21646,STORE-2,P-213,1743421928818,58.84,40.06,383,7,10,15,0.00,34,Produce,Berlin,National Brand,In Stock,L-22646,Card,Sunny,FALSE
TXN-21647,STORE-3,P-457,2025-07-19,33.77,20.76,5,2,4,10,0.00,37,Deli,Tokyo,Private Label,In Stock,,Card,Cloudy,FALSE
TXN-21648,STORE-4,P-264,2025-06-14,NULL,45.29,120,4,6,9,0.00,45,Deli,London,Private Label,Out of Stock,,Mobile Pay,Sunny,TRUE
TXN-21649,STORE-5,P-407,2025-02-20,55.90,38.28,154,9,13,14,0.00,37,Deli,New York,Private Label,In Stock,,Mobile Pay,Snowy,TRUE
TXN-21650,STORE-6,P-120,2024-04-09,96.51,58.05,0,6,7,11,0.00,45,Bakery,Tokyo,Premium Brand,In Stock,,Mobile Pay,Sunny,TRUE
TXN-21651,STORE-7,P-314,2025-01-03,75.97,48.35,793,2,3,2,0.00,40,Meat,Tokyo,National Brand,Out of Stock,,Cash,Cloudy,FALSE
TXN-21652,STORE-8,P-121,2024-04-05,123.80,80.38,833,7,7,8,0.52,14,Dairy,Tokyo,Premium Brand,In Stock,L-22652,Card,Snowy,FALSE
TXN-21653,STORE-9,P-470,2024-10-04,103.60,62.86,856,10,10,8,0.00,52,Meat,New York,National Brand,In Stock,L-22653,Card,Snowy,FALSE
TXN-21654,STORE-10,P-183,2024-03-28,32.56,16.48,325,2,2,1,0.00,17,Deli,Berlin,Premium Brand,In Stock,,Mobile Pay,Cloudy,FALSE
TXN-21655,STORE-11,P-218,2024-08-15,78.92,42.63,654,10,13,14,0.00,23,Deli,Tokyo,Premium Brand,Low Stock,L-22655,Mobile Pay,Cloudy,FALSE
TXN-21656,STORE-12,P-402,2025-09-24,141.15,78.02,557,3,5,7,0.00,16,Dairy,Tokyo,National Brand,Low Stock,,Cash,Rainy,FALSE
TXN-21657,STORE-13,P-109,2024-11-25,119.67,77.36,724,9,11,2,0.00,41,Deli,Paris,National Brand,In Stock,L-22657,Card,Cloudy,FALSE
TXN-21658,STORE-14,P-136,2024-01-31,57.21,35.00,984,9,9,8,0.00,35,Deli,Paris,Private Label,In Stock,,Cash,Snowy,FALSE
TXN-21659,STORE-15,P-406,2025-01-18,52.32,36.29,907,10,10,7,0.00,10,Meat,New York,National Brand,Out of Stock,,Cash,Rainy,FALSE
TXN-21660,STORE-1,P-455,2024-10-16,124.35,72.88,557,8,8,11,2.01,48,Produce,London,National Brand,Low Stock,,Mobile Pay,Rainy,FALSE
TXN-21661,STORE-2,P-39,2024-04-09,8.51,5.49,358,9,13,1,0.00,50,Dairy,Berlin,Private Label,Low Stock,L-22661,Cash,Snowy,FALSE
TXN-21662,STORE-3,P-174,2026-02-16,45.05,25.70,920,1,1,11,0.00,33,Grocery,New York,National Brand,Out of Stock,L-22662,Cash,Sunny,FALSE
TXN-21663,STORE-4,P-455,2024-07-18,36.22,23.36,981,1,4,1,0.00,49,Produce,Berlin,National Brand,In Stock,L-22663,Card,Sunny,FALSE
TXN-21664,STORE-5,P-152,2024-06-06,98.29,62.78,349,4,4,2,0.00,51,Grocery,Tokyo,National Brand,Out of Stock,,Cash,Sunny,FALSE
TXN-21665,STORE-6,P-200,2025-10-01,48.93,26.68,554,2,5,12,0.00,18,Produce,Berlin,Private Label,Out of Stock,,Mobile Pay,Snowy,FALSE
TXN-21666,STORE-7,P-434,1726587219326,72.07,41.70,123,6,7,3,0.00,15,Meat,Tokyo,Premium Brand,Out of Stock,,Cash,Rainy,FALSE
TXN-21667,STORE-8,P-460,5/31/2024,51.43,30.81,335,4,4,3,0.00,41,Dairy,New York,National Brand,Out of Stock,,Card,Snowy,FALSE
TXN-21668,STORE-9,P-389,2026-03-10,26.79,18.30,621,6,8,7,0.00,52,Meat,Berlin,Private Label,Out of Stock,,Card,Rainy,TRUE
TXN-21669,STORE-10,P-416,2024-04-20,18.19,9.87,430,9,12,1,0.00,58,Produce,London,National Brand,Low Stock,,Card,Snowy,FALSE
TXN-21670,STORE-11,P-99,2025-01-27,79.04,52.11,968,6,6,10,0.00,56,Produce,Berlin,Private Label,In Stock,,Mobile Pay,Rainy,TRUE
TXN-21671,STORE-12,P-248,2026-01-31,140.50,84.85,318,8,10,15,0.00,10,Meat,New York,National Brand,In Stock,,Cash,Sunny,TRUE
TXN-21672,STORE-13,P-500,2024-02-24,88.89,57.29,465,2,4,14,0.00,39,Grocery,Paris,Premium Brand,In Stock,L-22672,Cash,Rainy,FALSE
TXN-21673,STORE-14,P-318,2024-01-18,54.69,32.44,564,6,8,8,0.00,46,Grocery,London,Private Label,Low Stock,L-22673,Card,Sunny,FALSE
TXN-21674,STORE-15,P-112,2025-06-07,28.40,18.31,314,4,8,12,4.33,26,Bakery,Tokyo,Premium Brand,Out of Stock,L-22674,Cash,Rainy,FALSE
TXN-21675,STORE-1,P-188,2025-03-31,95.50,52.77,194,1,3,11,0.00,11,Grocery,Berlin,National Brand,Low Stock,,Card,Sunny,FALSE
TXN-21676,STORE-2,P-55,2024-10-05,72.84,46.38,679,3,7,10,0.00,20,Grocery,Tokyo,Private Label,In Stock,L-22676,Mobile Pay,Snowy,FALSE
TXN-21677,STORE-3,P-359,2024-08-26,128.40,66.23,690,6,9,4,0.00,57,Produce,London,Private Label,In Stock,L-22677,Card,Snowy,TRUE
TXN-21678,STORE-4,P-75,1/25/2024,130.03,83.57,539,3,7,9,0.00,43,Deli,Paris,Premium Brand,In Stock,,Card,Snowy,FALSE
TXN-21679,STORE-5,P-358,2024-08-22,9.12,6.33,985,4,4,9,4.28,17,Bakery,New York,Private Label,Low Stock,,Cash,Snowy,FALSE
TXN-21680,STORE-6,P-499,2025-02-10,52.17,32.68,364,5,7,10,0.00,37,Deli,London,National Brand,Out of Stock,L-22680,Card,Cloudy,FALSE
TXN-21681,STORE-7,P-436,2024-02-06,38.95,20.42,851,4,5,1,6.20,32,Dairy,Berlin,National Brand,Low Stock,L-22681,Cash,Snowy,TRUE
TXN-21682,STORE-8,P-180,1761084859223,66.59,44.01,272,6,6,14,0.00,16,Meat,London,National Brand,In Stock,,Mobile Pay,Rainy,FALSE
TXN-21683,STORE-9,P-244,2024-05-19,28.88,19.84,764,6,10,3,0.00,59,Bakery,Berlin,National Brand,Low Stock,,Card,Sunny,TRUE
TXN-21684,STORE-10,P-90,2025-05-14,151.84,99.21,889,4,6,7,0.00,13,Grocery,New York,Private Label,Out of Stock,L-22684,Cash,Cloudy,FALSE
TXN-21685,STORE-11,P-362,2025-03-26,99.97,56.70,106,6,8,9,0.00,35,Produce,Paris,Premium Brand,Low Stock,,Cash,Cloudy,TRUE
TXN-21686,STORE-12,P-40,2024-07-15,55.79,35.63,91,8,11,13,0.00,14,Meat,Paris,National Brand,Low Stock,L-22686,Mobile Pay,Rainy,TRUE
TXN-21687,STORE-13,P-290,2024-11-24,18.11,12.31,603,2,3,9,0.00,47,Produce,New York,National Brand,Low Stock,,Mobile Pay,Cloudy,FALSE
TXN-21688,STORE-14,P-467,2024-10-22,69.39,35.09,523,8,10,9,0.00,40,Produce,Tokyo,Premium Brand,In Stock,L-22688,Cash,Cloudy,TRUE
TXN-21689,STORE-15,P-315,2025-02-10,99.01,51.75,886,10,13,6,0.00,34,Grocery,Paris,National Brand,Out of Stock,,Mobile Pay,Sunny,TRUE
TXN-21690,STORE-1,P-248,2024-05-07,52.35,34.14,353,2,4,15,0.00,32,Grocery,Berlin,Private Label,Low Stock,,Mobile Pay,Cloudy,TRUE
TXN-21691,STORE-2,P-382,2025-01-07,150.56,81.70,998,8,12,12,0.00,58,Meat,Paris,Premium Brand,Low Stock,,Mobile Pay,Rainy,FALSE
TXN-21692,STORE-3,P-29,2026-01-03,73.05,37.44,382,4,6,15,0.00,30,NULL,Paris,Private Label,In Stock,,Cash,Snowy,TRUE
TXN-21693,STORE-4,P-178,2025-10-04,33.49,22.80,304,6,7,2,0.00,20,Grocery,Tokyo,National Brand,Low Stock,L-22693,Card,Snowy,FALSE
TXN-21694,STORE-5,P-216,2025-08-18,35.18,22.41,257,2,2,14,0.00,48,Dairy,New York,Premium Brand,Out of Stock,,Mobile Pay,Sunny,TRUE
TXN-21695,STORE-6,P-208,2025-05-08,14.93,7.78,64,5,9,8,0.00,58,Produce,Berlin,Private Label,Low Stock,,Cash,Snowy,FALSE
TXN-21696,STORE-7,P-236,1735443507813,44.13,29.02,153,6,6,14,6.90,10,Meat,New York,Premium Brand,In Stock,L-22696,Mobile Pay,Cloudy,TRUE
TXN-21697,STORE-8,P-37,2025-03-23,111.25,60.81,640,5,5,7,0.00,44,Meat,Tokyo,National Brand,In Stock,,Cash,Cloudy,FALSE
TXN-21698,STORE-9,P-104,2024-08-01,95.31,62.25,626,8,10,2,0.00,20,Deli,London,National Brand,Low Stock,L-22698,Mobile Pay,Rainy,FALSE
TXN-21699,STORE-10,P-384,2025-12-31,54.14,30.96,31,9,13,14,0.00,12,Grocery,Tokyo,National Brand,Low Stock,,Cash,Rainy,TRUE
TXN-21700,STORE-11,P-11,2025-01-19,9.22,6.33,833,9,9,6,0.00,25,Bakery,London,National Brand,In Stock,,Mobile Pay,Cloudy,FALSE
TXN-21701,STORE-12,P-470,2024-11-08,56.77,38.06,360,2,4,5,0.00,55,Meat,Berlin,National Brand,In Stock,,Cash,Cloudy,FALSE
TXN-21702,STORE-13,P-265,2024-10-01,53.62,34.55,715,2,4,6,0.00,37,Produce,New York,Private Label,Out of Stock,L-22702,Card,Cloudy,FALSE
TXN-21703,STORE-14,P-315,2024-01-24,84.74,43.28,126,9,9,3,0.00,27,Produce,New York,National Brand,In Stock,L-22703,Card,Cloudy,FALSE
TXN-21704,STORE-15,P-7,2024-10-07,5.87,4.01,115,5,6,7,0.00,10,Dairy,Berlin,Private Label,Out of Stock,,Mobile Pay,Rainy,FALSE
TXN-21705,STORE-1,P-478,2024-05-21,10.20,6.95,619,10,13,7,0.00,21,Deli,Berlin,National Brand,In Stock,,Mobile Pay,Cloudy,FALSE
TXN-21706,STORE-2,P-249,2024-07-25,120.45,73.21,27,7,8,11,0.00,30,Grocery,London,National Brand,Low Stock,L-22706,Card,Cloudy,FALSE
TXN-21707,STORE-3,P-392,2024-11-22,19.21,10.39,203,6,9,4,0.00,55,Grocery,Paris,Premium Brand,In Stock,,Mobile Pay,Snowy,TRUE
TXN-21708,STORE-4,P-354,2025-09-22,6.15,3.50,170,7,10,10,0.00,15,Meat,New York,Private Label,In Stock,L-22708,Card,Sunny,FALSE
TXN-21709,STORE-5,P-295,1744349059187,20.20,12.93,638,6,10,12,0.00,24,Produce,New York,Private Label,In Stock,L-22709,Card,Cloudy,TRUE
TXN-21710,STORE-6,P-328,2024-07-25,19.28,11.67,33,10,11,1,0.00,14,Grocery,Tokyo,National Brand,In Stock,L-22710,Card,Cloudy,TRUE
TXN-21711,STORE-7,P-87,2024-09-07,142.99,94.99,430,9,11,2,0.00,24,Grocery,Paris,Private Label,Low Stock,L-22711,Cash,Cloudy,TRUE
TXN-21712,STORE-8,P-168,2025-05-29,127.01,82.25,110,3,4,10,0.00,27,Bakery,London,Premium Brand,In Stock,L-22712,Card,Snowy,FALSE
TXN-21713,STORE-9,P-264,2025-02-28,,74.54,299,6,9,13,0.00,13,Produce,London,Premium Brand,Low Stock,,Cash,Snowy,FALSE
TXN-21714,STORE-10,P-348,2024-04-02,76.58,48.90,272,7,10,12,0.00,51,Deli,New York,Private Label,In Stock,L-22714,Mobile Pay,Rainy,FALSE
TXN-21715,STORE-11,P-71,5/12/2025,30.64,20.24,683,3,7,10,0.00,44,Bakery,Paris,Premium Brand,Out of Stock,L-22715,Mobile Pay,Rainy,FALSE
TXN-21716,STORE-12,P-100,2026-03-10,81.47,41.16,233,2,5,14,0.00,50,Deli,Paris,National Brand,Out of Stock,,Card,Cloudy,FALSE
TXN-21717,STORE-13,P-225,2/12/2024,18.06,10.94,721,2,4,10,0.00,32,Produce,London,Private Label,Out of Stock,,Cash,Cloudy,FALSE
TXN-21718,STORE-14,P-386,2026-01-24,10.03,5.94,184,8,10,3,0.00,35,Dairy,Paris,National Brand,Low Stock,,Mobile Pay,Snowy,FALSE
TXN-21719,STORE-15,P-162,2026-02-21,80.20,53.72,131,1,4,1,0.00,27,Produce,Tokyo,Premium Brand,Low Stock,,Mobile Pay,Sunny,FALSE
TXN-21720,STORE-1,P-364,2024-07-28,19.59,12.40,88,7,9,8,0.00,58,Dairy,New York,Private Label,Low Stock,L-22720,Cash,Rainy,FALSE
TXN-21721,STORE-2,P-229,2024-05-14,14.07,8.91,966,8,10,2,0.00,47,Dairy,Tokyo,National Brand,Out of Stock,,Cash,Snowy,TRUE
TXN-21722,STORE-3,P-140,2025-04-27,33.56,20.05,894,7,10,14,0.00,24,Grocery,London,Premium Brand,In Stock,,Card,Rainy,TRUE
TXN-21723,STORE-4,P-500,2024-12-18,131.78,91.71,752,2,3,8,0.00,39,Dairy,Paris,National Brand,Low Stock,L-22723,Mobile Pay,Sunny,FALSE
TXN-21724,STORE-5,P-178,2024-11-16,98.81,56.44,66,7,10,9,0.00,28,Meat,Paris,Private Label,In Stock,,Mobile Pay,Cloudy,FALSE
TXN-21725,STORE-6,P-164,2025-07-29,65.41,40.80,269,8,11,14,0.00,28,Bakery,Berlin,National Brand,In Stock,,Cash,Snowy,FALSE
TXN-21726,STORE-7,P-278,2025-03-02,109.21,56.98,798,,9,15,0.00,54,,Paris,Private Label,In Stock,L-22726,Card,Sunny,TRUE
TXN-21727,STORE-8,P-466,2025-03-12,123.79,84.53,146,6,7,9,0.00,19,Produce,London,Premium Brand,In Stock,,Cash,Rainy,TRUE
TXN-21728,STORE-9,P-212,2026-02-17,70.80,39.48,239,9,11,14,0.00,47,Dairy,Paris,Premium Brand,Low Stock,L-22728,Mobile Pay,Cloudy,FALSE
TXN-21729,STORE-10,P-346,2025-05-15,29.55,15.82,269,3,5,5,0.19,31,Dairy,New York,Premium Brand,Out of Stock,L-22729,Cash,Rainy,FALSE
TXN-21730,STORE-11,P-276,2025-08-11,141.75,89.98,399,6,9,7,0.00,27,Grocery,Paris,Private Label,In Stock,,Mobile Pay,Sunny,FALSE
TXN-21731,STORE-12,P-353,1741685719008,93.79,60.04,929,4,8,15,0.00,41,Meat,Berlin,Private Label,Out of Stock,L-22731,Cash,Sunny,FALSE
TXN-21732,STORE-13,P-209,2025-05-27,107.83,60.39,841,4,7,11,0.00,35,  deli  ,Tokyo,National Brand,Low Stock,L-22732,Card,Cloudy,FALSE
TXN-21733,STORE-14,P-341,2026-01-15,12.24,7.48,168,7,9,9,0.00,53,Bakery,Berlin,National Brand,Out of Stock,L-22733,Cash,Snowy,FALSE
TXN-21734,STORE-15,P-77,2024-03-12,31.58,20.22,605,5,7,14,0.00,33,Grocery,London,Private Label,Out of Stock,,Mobile Pay,Cloudy,TRUE
TXN-21735,STORE-1,P-176,2024-12-24,35.08,22.67,923,4,7,10,0.00,56,Produce,London,Premium Brand,Low Stock,,Cash,Cloudy,TRUE
TXN-21736,STORE-2,P-69,2025-11-25,102.34,55.64,606,10,10,12,0.00,47,Deli,New York,Premium Brand,In Stock,L-22736,Cash,Cloudy,FALSE
TXN-21737,STORE-3,P-97,2025-08-27,141.75,84.16,671,3,5,11,0.00,44,Dairy,Berlin,National Brand,In Stock,,Card,Snowy,FALSE
TXN-21738,STORE-4,P-393,2025-06-05,102.10,60.07,508,7,9,12,0.00,41,Grocery,Berlin,National Brand,In Stock,L-22738,Cash,Sunny,FALSE
TXN-21739,STORE-5,P-232,2024-07-23,51.13,33.52,60,1,1,5,0.00,38,Dairy,Berlin,Premium Brand,In Stock,,Cash,Sunny,FALSE
TXN-21740,STORE-6,P-43,2025-10-14,63.80,36.46,167,2,3,9,0.00,28,Bakery,Berlin,National Brand,In Stock,,Cash,Cloudy,FALSE
TXN-21741,STORE-7,P-377,7/17/2025,82.63,44.07,792,7,8,10,0.00,28,Dairy,Berlin,Premium Brand,In Stock,L-22741,Cash,Snowy,FALSE
TXN-21742,STORE-8,P-46,2024-07-10,88.36,60.67,76,9,11,11,0.00,44,Dairy,New York,Premium Brand,Out of Stock,L-22742,Cash,Rainy,FALSE
TXN-21743,STORE-9,P-392,2025-07-03,123.36,67.59,427,6,6,11,0.00,20,Grocery,Paris,Private Label,Out of Stock,,Cash,Rainy,TRUE
TXN-21744,STORE-10,P-109,2024-07-12,22.08,12.91,236,9,12,5,0.00,41,Meat,London,Premium Brand,In Stock,L-22744,Mobile Pay,Rainy,FALSE
TXN-21745,STORE-11,P-288,2024-08-23,53.41,27.72,285,5,8,9,0.00,34,Produce,London,National Brand,In Stock,L-22745,Card,Rainy,TRUE
TXN-21746,STORE-12,P-319,2024-11-13,119.93,66.55,802,7,8,4,0.00,47,Deli,Berlin,Premium Brand,Low Stock,,Card,Snowy,FALSE
TXN-21747,STORE-13,P-69,2025-10-21,132.08,74.98,987,7,9,10,0.00,46,Produce,Paris,National Brand,Low Stock,,Card,Cloudy,FALSE
TXN-21748,STORE-14,P-272,2024-02-16,58.60,34.37,356,2,3,11,0.00,58,Deli,Berlin,Premium Brand,Low Stock,,Card,Cloudy,FALSE
TXN-21749,STORE-15,P-421,2025-07-02,92.58,56.81,72,8,10,5,0.00,47,Produce,London,Premium Brand,Low Stock,,Card,Cloudy,FALSE
TXN-21750,STORE-1,P-212,2026-03-11,17.02,8.62,820,2,6,12,0.00,46,Dairy,London,Private Label,In Stock,L-22750,Card,Cloudy,FALSE
TXN-21751,STORE-2,P-159,2024-06-21,14.90,10.02,922,1,3,13,0.00,34,Bakery,Tokyo,Private Label,Out of Stock,,Cash,Snowy,FALSE
TXN-21752,STORE-3,P-471,2025-05-01,61.81,33.19,598,7,10,7,0.00,48,Bakery,Paris,Premium Brand,Out of Stock,,Mobile Pay,Snowy,FALSE
TXN-21753,STORE-4,P-24,1747009023000,100.63,64.20,770,3,6,4,0.00,14,Bakery,Berlin,National Brand,In Stock,L-22753,Card,Rainy,FALSE
TXN-21754,STORE-5,P-99,2025-10-25,109.10,61.34,82,1,5,15,0.00,26,Grocery,New York,Premium Brand,In Stock,L-22754,Mobile Pay,Rainy,FALSE
TXN-21755,STORE-6,P-399,7/17/2024,3.75,2.41,715,2,3,5,0.00,10,Meat,Berlin,National Brand,Out of Stock,,Card,Cloudy,FALSE
TXN-21756,STORE-7,P-50,2024-04-16,60.42,36.29,810,5,7,3,0.00,43,Grocery,New York,Premium Brand,In Stock,L-22756,Cash,Cloudy,FALSE
