order_id,customer_id,session_id,cart_id,order_date,revenue,cogs,marketing_cost,category,quantity,status,channel,region,product_id,sku,unit_price,shipping_cost,tax,customer_type,payment_method
ORD-21223,CUST-8490,SESS-26223,CART-23223,2023-05-24,276.47,164.51,33.53,Home,2,Returned,Social Media,International,P-198,SKU-1366,138.23,12.66,22.12,Returning,Debit Card
ORD-21224,CUST-8490,SESS-26224,CART-23224,2023-02-15,379.37,212.55,28.11,Electronics,,Completed,Mobile App,International,P-387,SKU-4617,379.37,8.71,30.35,VIP,Credit Card
ORD-21225,CUST-8491,SESS-26225,CART-23225,2024-03-27,508.25,162.46,24.44,Sports,4,Cancelled,Mobile App,International,P-529,SKU-437,127.06,1.94,40.66,New,Credit Card
ORD-21226,CUST-8491,SESS-26226,CART-23226,1765848582450,489.45,274.61,12.06,Electronics,1,Completed,Social Media,South,P-984,SKU-4967,489.45,13.82,39.16,Returning,Debit Card
ORD-21227,CUST-8491,SESS-26227,CART-23227,1/6/2024,377.47,162.47,6.69,Electronics,3,Cancelled,Mobile App,North,P-567,SKU-3653,125.82,4.84,30.20,Returning,Credit Card
ORD-21228,CUST-8492,SESS-26228,CART-23228,2025-06-29,339.53,152.88,5.70,Home,5,Returned,Social Media,West,P-291,SKU-4712,67.91,6.72,27.16,VIP,Debit Card
ORD-21229,CUST-8492,SESS-26229,CART-23229,2023-07-25,147.71,88.08,28.15,Fashion,3,Returned,Web,East,P-194,SKU-1841,49.24,16.96,11.82,New,Crypto
ORD-21230,CUST-8493,SESS-26230,CART-23230,2026-02-28,405.42,217.38,5.46,Home,1,Cancelled,Affiliate,North,P-715,SKU-1729,405.42,5.85,32.43,Returning,PayPal
ORD-21231,CUST-8493,SESS-26231,CART-23231,2023-09-27,11.38,4.23,15.79,Home,4,Completed,Affiliate,West,P-114,SKU-1747,2.85,19.00,0.91,VIP,Crypto
ORD-21232,CUST-8493,SESS-26232,CART-23232,1/18/2026,128.10,54.32,31.52,Sports,3,Cancelled,Mobile App,International,P-670,SKU-2517,42.70,15.28,10.25,New,PayPal
ORD-21233,CUST-8494,SESS-26233,CART-23233,2023-03-02,266.87,93.93,38.63,Fashion,1,Completed,Affiliate,East,P-297,SKU-119,266.87,5.59,21.35,VIP,Credit Card
ORD-21234,CUST-8494,SESS-26234,CART-23234,2024-05-17,336.65,154.85,44.06,Beauty,4,Shipped,Social Media,East,P-574,SKU-4621,84.16,14.35,26.93,VIP,Debit Card
ORD-21235,CUST-8495,SESS-26235,CART-23235,2025-11-27,226.02,120.27,17.19,  home  ,1,Pending,Mobile App,North,P-487,SKU-615,226.02,16.40,18.08,Returning,PayPal
ORD-21236,CUST-8495,SESS-26236,CART-23236,2025-05-16,216.90,101.05,14.55,Sports,5,Completed,Social Media,International,P-614,SKU-1715,43.38,4.95,17.35,New,Crypto
ORD-21237,CUST-8495,SESS-26237,CART-23237,2024-05-25,462.15,194.15,39.14,Fashion,4,Returned,Mobile App,International,P-305,SKU-1750,115.54,19.40,36.97,Returning,PayPal
ORD-21238,CUST-8496,SESS-26238,CART-23238,2025-05-10,33.96,13.57,36.89,Fashion,3,Cancelled,Mobile App,South,P-879,SKU-4604,11.32,14.48,2.72,New,PayPal
ORD-21239,CUST-8496,SESS-26239,CART-23239,2026-01-10,435.41,182.73,32.87,Beauty,2,Completed,Social Media,East,P-439,SKU-492,217.70,19.53,34.83,New,PayPal
ORD-21240,CUST-8497,SESS-26240,CART-23240,2024-10-20,481.92,144.67,44.36,Fashion,1,Cancelled,Social Media,South,P-316,SKU-1197,481.92,3.76,38.55,Returning,Crypto
ORD-21241,CUST-8497,SESS-26241,CART-23241,2024-04-02,287.09,123.81,23.56,,5,Shipped,Social Media,North,P-405,SKU-3483,57.42,3.68,22.97,Returning,Debit Card
ORD-21242,CUST-8497,SESS-26242,CART-23242,2024-10-11,127.93,44.69,15.61,Beauty,1,Pending,Mobile App,North,P-24,SKU-3315,127.93,12.40,10.23,Returning,PayPal
ORD-21243,CUST-8498,SESS-26243,CART-23243,2023-06-29,243.43,84.19,28.33,Sports,4,Returned,Mobile App,East,P-285,SKU-1170,60.86,16.17,19.47,VIP,Crypto
ORD-21244,CUST-8498,SESS-26244,CART-23244,2026-03-12,444.46,169.97,4.99,Fashion,4,Pending,Web,South,P-598,SKU-3426,111.11,12.85,35.56,VIP,Crypto
ORD-21245,CUST-8499,SESS-26245,CART-23245,2023-06-07,366.19,197.95,21.35,Sports,4,Pending,Social Media,West,P-893,SKU-3461,91.55,2.87,29.30,Returning,Crypto
ORD-21246,CUST-8499,SESS-26246,CART-23246,2024-11-24,274.02,95.25,4.29,Home,2,Shipped,Mobile App,East,P-82,SKU-2495,137.01,6.72,21.92,Returning,Credit Card
ORD-21247,CUST-8499,SESS-26247,CART-23247,2025-12-31,84.30,29.40,33.55,Sports,4,Cancelled,Mobile App,West,P-997,SKU-766,21.08,15.02,6.74,VIP,Debit Card
ORD-21248,CUST-8500,SESS-26248,CART-23248,2026-03-01,508.52,252.94,38.14,Sports,1,Pending,Web,South,P-921,SKU-1855,508.52,4.88,40.68,New,Debit Card
ORD-21249,CUST-8500,SESS-26249,CART-23249,2025-01-29,,25.72,33.75,Sports,5,Returned,Mobile App,East,P-869,SKU-495,15.91,8.29,6.36,Returning,PayPal
ORD-21250,CUST-8501,SESS-26250,CART-23250,2023-03-02,144.41,54.23,20.02,Beauty,5,Pending,Social Media,East,P-884,SKU-4200,28.88,11.35,11.55,VIP,Crypto
ORD-21251,CUST-8501,SESS-26251,CART-23251,2023-09-22,130.43,63.50,42.38,Home,2,Returned,Mobile App,West,P-557,SKU-4577,65.22,13.01,10.43,VIP,Credit Card
ORD-21252,CUST-8501,SESS-26252,CART-23252,1729429755168,296.43,100.96,0.38,Home,1,Returned,Social Media,East,P-146,SKU-2908,296.43,0.15,23.71,VIP,Credit Card
ORD-21253,CUST-8502,SESS-26253,CART-23253,2024-03-15,413.99,131.97,22.18,Electronics,3,Pending,Affiliate,South,P-543,SKU-1037,138.00,16.20,33.12,Returning,Crypto
ORD-21254,CUST-8502,SESS-26254,CART-23254,2026-02-10,433.85,207.35,49.45,Sports,2,Shipped,Mobile App,East,P-20,SKU-3274,216.92,16.70,34.71,New,Debit Card
ORD-21255,CUST-8503,SESS-26255,CART-23255,2025-07-11,250.02,133.34,47.65,Beauty,4,Pending,Web,North,P-266,SKU-3366,62.50,16.45,20.00,Returning,Credit Card
ORD-21256,CUST-8503,SESS-26256,CART-23256,2023-04-26,229.28,111.69,44.24,Beauty,4,Completed,Web,West,P-869,SKU-1588,57.32,0.12,18.34,VIP,Debit Card
ORD-21257,CUST-8503,SESS-26257,CART-23257,2026-02-18,60.34,26.00,10.92,Home,1,Completed,Mobile App,West,P-644,SKU-2999,60.34,15.38,4.83,Returning,Debit Card
ORD-21258,CUST-8504,SESS-26258,CART-23258,2025-03-01,NULL,220.11,33.67,Beauty,5,Cancelled,Affiliate,North,P-124,SKU-1214,74.04,11.96,29.61,New,Debit Card
ORD-21259,CUST-8504,SESS-26259,CART-23259,2024-10-31,,24.71,35.03,Sports,2,Returned,Web,North,P-762,SKU-1458,22.50,14.27,3.60,Returning,Credit Card
ORD-21260,CUST-8505,SESS-26260,CART-23260,2023-07-22,438.09,257.12,37.82,Home,1,Shipped,Web,International,P-758,SKU-2637,438.09,4.01,35.05,Returning,Debit Card
ORD-21261,CUST-8505,SESS-26261,CART-23261,2023-06-06,16.99,6.17,18.21,Fashion,4,Pending,Mobile App,International,P-183,SKU-3672,4.25,7.76,1.36,Returning,Debit Card
ORD-21262,CUST-8505,SESS-26262,CART-23262,2025-02-10,419.74,250.77,30.99,Sports,1,Completed,Affiliate,South,P-919,SKU-4141,419.74,11.64,33.58,New,PayPal
ORD-21263,CUST-8506,SESS-26263,CART-23263,2025-12-10,216.45,95.79,19.18,Sports,3,Completed,Mobile App,North,P-316,SKU-1829,72.15,7.03,17.32,VIP,Crypto
ORD-21264,CUST-8506,SESS-26264,CART-23264,2023-02-20,328.14,188.34,31.21,Fashion,2,Pending,Mobile App,East,P-988,SKU-4554,164.07,3.75,26.25,New,Crypto
ORD-21265,CUST-8507,SESS-26265,CART-23265,2024-09-17,383.27,209.05,12.41,Sports,2,Cancelled,Affiliate,North,P-814,SKU-483,191.63,2.14,30.66,New,Credit Card
ORD-21266,CUST-8507,SESS-26266,CART-23266,2023-04-07,173.84,90.12,9.62,Beauty,1,Pending,Social Media,East,P-120,SKU-2284,173.84,13.39,13.91,New,Crypto
ORD-21267,CUST-8507,SESS-26267,CART-23267,2023-03-10,305.03,121.45,1.57,Home,2,Cancelled,Affiliate,South,P-205,SKU-4357,152.51,18.67,24.40,VIP,Crypto
ORD-21268,CUST-8508,SESS-26268,CART-23268,2024-06-30,505.93,226.16,30.70,Fashion,NULL,Completed,Mobile App,North,P-85,SKU-2726,505.93,19.33,40.47,VIP,Debit Card
ORD-21269,CUST-8508,SESS-26269,CART-23269,2023-03-14,279.62,92.52,14.32,Sports,5,Shipped,Mobile App,South,P-608,SKU-3495,55.92,16.80,22.37,Returning,Credit Card
ORD-21270,CUST-8509,SESS-26270,CART-23270,2023-03-26,221.95,79.88,41.62,Electronics,2,Cancelled,Affiliate,East,P-805,SKU-4594,110.98,9.93,17.76,Returning,Crypto
ORD-21271,CUST-8509,SESS-26271,CART-23271,2023-04-20,506.49,234.36,48.19,Home,5,Shipped,Social Media,North,P-161,SKU-434,101.30,11.43,40.52,VIP,Credit Card
ORD-21272,CUST-8509,SESS-26272,CART-23272,2025-07-31,NULL,165.71,0.62,Sports,4,Completed,Web,West,P-923,SKU-505,116.05,11.19,37.14,VIP,Crypto
ORD-21273,CUST-8510,SESS-26273,CART-23273,2024-12-31,238.42,87.85,38.96,Beauty,5,Returned,Mobile App,East,P-908,SKU-3399,47.68,14.32,19.07,Returning,Credit Card
ORD-21274,CUST-8510,SESS-26274,CART-23274,2024-11-20,27.28,9.12,9.82,Sports,3,Returned,Social Media,North,P-358,SKU-2205,9.09,4.73,2.18,New,Crypto
ORD-21275,CUST-8511,SESS-26275,CART-23275,2024-02-14,471.80,261.05,28.36,Home,1,Completed,Social Media,International,P-127,SKU-1281,471.80,18.32,37.74,VIP,Crypto
ORD-21276,CUST-8511,SESS-26276,CART-23276,2023-07-05,106.35,37.28,47.54,Beauty,5,Shipped,Mobile App,South,P-64,SKU-4358,21.27,3.15,8.51,New,Debit Card
ORD-21277,CUST-8511,SESS-26277,CART-23277,2024-07-06,193.15,71.10,11.47,Sports,4,Completed,Mobile App,South,P-33,SKU-3349,48.29,9.43,15.45,VIP,Crypto
ORD-21278,CUST-8512,SESS-26278,CART-23278,2023-10-14,36.19,16.75,27.26,Sports,1,Pending,Web,South,P-9,SKU-1845,36.19,18.21,2.90,New,PayPal
ORD-21279,CUST-8512,SESS-26279,CART-23279,2023-11-03,495.85,188.90,38.28,Fashion,2,Returned,Affiliate,South,P-909,SKU-464,247.93,11.15,39.67,VIP,Credit Card
ORD-21280,CUST-8513,SESS-26280,CART-23280,2023-11-24,112.76,39.64,47.19,Sports,4,Pending,Affiliate,West,P-626,SKU-3492,28.19,11.59,9.02,VIP,Crypto
ORD-21281,CUST-8513,SESS-26281,CART-23281,2023-09-12,305.04,122.59,17.42,Fashion,3,Cancelled,Mobile App,International,P-525,SKU-3563,101.68,7.47,24.40,Returning,PayPal
ORD-21282,CUST-8513,SESS-26282,CART-23282,2024-05-10,34.01,19.19,2.97,Home,4,Pending,Affiliate,East,P-511,SKU-2662,8.50,2.74,2.72,Returning,Crypto
ORD-21283,CUST-8514,SESS-26283,CART-23283,2024-02-07,219.90,111.21,1.60,Fashion,5,Completed,Mobile App,South,P-405,SKU-4591,43.98,8.34,17.59,VIP,Crypto
ORD-21284,CUST-8514,SESS-26284,CART-23284,2025-04-29,94.40,38.32,24.38,Beauty,2,Shipped,Mobile App,North,P-122,SKU-219,47.20,5.47,7.55,Returning,Credit Card
ORD-21285,CUST-8515,SESS-26285,CART-23285,1750175789335,226.43,116.93,23.65,Beauty,1,Completed,Web,North,P-972,SKU-2556,226.43,9.00,18.11,VIP,PayPal
ORD-21286,CUST-8515,SESS-26286,CART-23286,2024-12-29,264.72,86.42,13.37,Fashion,2,Shipped,Web,East,P-105,SKU-3763,132.36,2.27,21.18,Returning,Credit Card
ORD-21287,CUST-8515,SESS-26287,CART-23287,2025-03-13,  207.92  ,118.16,26.70,  sports  ,5,Returned,Affiliate,International,P-436,SKU-1305,41.58,5.14,16.63,VIP,PayPal
ORD-21288,CUST-8516,SESS-26288,CART-23288,2025-03-25,360.66,182.23,44.88,Sports,5,Shipped,Mobile App,West,P-968,SKU-2781,72.13,10.51,28.85,VIP,PayPal
ORD-21289,CUST-8516,SESS-26289,CART-23289,2025-11-10,53.21,21.33,47.21,Fashion,5,Shipped,Web,East,P-81,SKU-1623,10.64,18.63,4.26,New,Debit Card
ORD-21290,CUST-8517,SESS-26290,CART-23290,2023-01-15,111.72,59.44,2.77,Fashion,4,Cancelled,Web,North,P-434,SKU-1983,27.93,10.71,8.94,New,PayPal
ORD-21291,CUST-8517,SESS-26291,CART-23291,2023-08-16,496.32,276.14,44.84,Electronics,5,Shipped,Social Media,East,P-416,SKU-1324,99.26,11.22,39.71,New,Credit Card
ORD-21292,CUST-8517,SESS-26292,CART-23292,2026-02-28,408.26,190.19,14.05,Sports,5,Cancelled,Mobile App,East,P-287,SKU-413,81.65,6.86,32.66,VIP,PayPal
ORD-21293,CUST-8518,SESS-26293,CART-23293,2024-02-08,311.22,173.55,3.68,Sports,5,Returned,Affiliate,East,P-952,SKU-500,62.24,3.32,24.90,New,Debit Card
ORD-21294,CUST-8518,SESS-26294,CART-23294,2023-12-25,87.42,43.87,21.33,Fashion,,Pending,Affiliate,West,P-201,SKU-4338,21.86,19.37,6.99,Returning,Crypto
ORD-21295,CUST-8519,SESS-26295,CART-23295,2024-02-19,118.67,62.53,24.57,Fashion,4,Cancelled,Affiliate,South,P-944,SKU-3188,29.67,4.61,9.49,Returning,PayPal
ORD-21296,CUST-8519,SESS-26296,CART-23296,2025-08-30,459.40,271.87,36.02,Beauty,4,Cancelled,Web,South,P-608,SKU-1573,114.85,13.06,36.75,Returning,Credit Card
ORD-21297,CUST-8519,SESS-26297,CART-23297,2023-04-03,264.72,79.68,28.06,Sports,1,Completed,Affiliate,East,P-939,SKU-450,264.72,12.56,21.18,Returning,Credit Card
ORD-21298,CUST-8520,SESS-26298,CART-23298,2023-12-15,177.01,106.16,43.43,Electronics,2,Completed,Social Media,West,P-176,SKU-2446,88.50,2.01,14.16,VIP,Crypto
ORD-21299,CUST-8520,SESS-26299,CART-23299,2024-02-20,,139.30,7.52,Home,1,Pending,Web,West,P-565,SKU-733,241.76,13.08,19.34,VIP,Credit Card
ORD-21300,CUST-8521,SESS-26300,CART-23300,2025-12-18,287.35,129.72,12.19,Home,2,Cancelled,Web,South,P-615,SKU-3269,143.68,6.71,22.99,New,Credit Card
ORD-21301,CUST-8521,SESS-26301,CART-23301,2024-06-16,442.34,133.31,10.25,Fashion,3,Shipped,Web,International,P-557,SKU-1060,147.45,9.42,35.39,New,Debit Card
ORD-21302,CUST-8521,SESS-26302,CART-23302,1717446347241,353.13,174.31,17.17,Electronics,4,Returned,Social Media,West,P-962,SKU-91,88.28,7.93,28.25,VIP,Crypto
ORD-21303,CUST-8522,SESS-26303,CART-23303,2024-08-22,291.75,114.35,0.70,Fashion,5,Pending,Social Media,North,P-976,SKU-1515,58.35,16.95,23.34,VIP,PayPal
ORD-21304,CUST-8522,SESS-26304,CART-23304,2025-08-06,255.07,109.96,9.91,Fashion,3,Pending,Affiliate,South,P-18,SKU-2741,85.02,10.80,20.41,Returning,Crypto
ORD-21305,CUST-8523,SESS-26305,CART-23305,2023-01-09,421.74,231.57,26.50,Beauty,3,Shipped,Affiliate,North,P-757,SKU-149,140.58,12.43,33.74,VIP,Debit Card
ORD-21306,CUST-8523,SESS-26306,CART-23306,2025-11-26,332.83,133.44,49.13,Electronics,2,Shipped,Affiliate,West,P-258,SKU-2398,166.42,18.33,26.63,Returning,PayPal
ORD-21307,CUST-8523,SESS-26307,CART-23307,2024-05-09,220.50,70.29,1.88,Beauty,1,Pending,Mobile App,South,P-483,SKU-2622,220.50,3.36,17.64,Returning,Crypto
ORD-21308,CUST-8524,SESS-26308,CART-23308,2023-06-17,213.84,75.94,7.07,Sports,5,Cancelled,Social Media,West,P-26,SKU-4106,42.77,10.67,17.11,VIP,Credit Card
ORD-21309,CUST-8524,SESS-26309,CART-23309,2024-12-31,344.83,166.39,9.33,Electronics,1,Cancelled,Mobile App,North,P-311,SKU-2223,344.83,8.12,27.59,VIP,Debit Card
ORD-21310,CUST-8525,SESS-26310,CART-23310,2025-07-05,459.23,210.93,27.33,Beauty,5,Completed,Social Media,North,P-557,SKU-3384,91.85,16.73,36.74,VIP,PayPal
ORD-21311,CUST-8525,SESS-26311,CART-23311,2024-05-20,45.08,15.97,17.50,Home,1,Completed,Web,East,P-962,SKU-1821,45.08,1.63,3.61,VIP,Credit Card
ORD-21312,CUST-8525,SESS-26312,CART-23312,2023-11-01,318.74,165.53,37.23,Home,3,Returned,Social Media,West,P-226,SKU-676,106.25,15.63,25.50,Returning,Crypto
ORD-21313,CUST-8526,SESS-26313,CART-23313,2024-10-28,501.15,156.60,7.12,Fashion,4,Pending,Web,North,P-851,SKU-2678,125.29,12.67,40.09,Returning,Credit Card
ORD-21314,CUST-8526,SESS-26314,CART-23314,2023-06-19,131.60,46.02,23.06,Electronics,NULL,Returned,Social Media,North,P-808,SKU-3240,32.90,6.44,10.53,New,Credit Card
ORD-21315,CUST-8527,SESS-26315,CART-23315,3/10/2024,339.18,115.14,6.97,Home,2,Shipped,Web,International,P-106,SKU-2635,169.59,12.22,27.13,Returning,Credit Card
ORD-21316,CUST-8527,SESS-26316,CART-23316,2024-08-20,  16.15  ,6.91,17.84,Beauty,5,Returned,Web,International,P-365,SKU-711,3.23,2.18,1.29,New,Credit Card
ORD-21317,CUST-8527,SESS-26317,CART-23317,2023-12-05,478.14,269.76,25.70,Sports,4,Shipped,Web,North,P-290,SKU-662,119.53,12.72,38.25,VIP,Debit Card
ORD-21318,CUST-8528,SESS-26318,CART-23318,1733148905359,467.85,194.80,49.67,Fashion,5,Cancelled,Social Media,International,P-86,SKU-1532,93.57,11.56,37.43,VIP,PayPal
ORD-21319,CUST-8528,SESS-26319,CART-23319,2023-06-30,120.99,69.50,4.53,Fashion,1,Completed,Affiliate,West,P-576,SKU-2692,120.99,10.68,9.68,New,Crypto
ORD-21320,CUST-8529,SESS-26320,CART-23320,2024-11-01,67.04,38.64,25.58,Electronics,2,Completed,Affiliate,South,P-5,SKU-3600,33.52,15.27,5.36,New,Debit Card
ORD-21321,CUST-8529,SESS-26321,CART-23321,2024-07-16,490.20,268.47,29.29,Sports,3,Pending,Social Media,South,P-429,SKU-605,163.40,17.72,39.22,New,Debit Card
ORD-21322,CUST-8529,SESS-26322,CART-23322,2025-05-03,355.15,201.95,12.72,Beauty,4,Cancelled,Web,South,P-126,SKU-3335,88.79,20.00,28.41,Returning,Credit Card
ORD-21323,CUST-8530,SESS-26323,CART-23323,2023-08-05,507.11,295.24,20.45,Home,3,Returned,Mobile App,West,P-425,SKU-12,169.04,0.24,40.57,VIP,PayPal
ORD-21324,CUST-8530,SESS-26324,CART-23324,2024-05-04,501.88,272.43,18.45,Sports,4,Pending,Mobile App,International,P-794,SKU-4136,125.47,17.78,40.15,VIP,Crypto
ORD-21325,CUST-8531,SESS-26325,CART-23325,2025-04-20,432.70,172.10,23.92,Electronics,3,Returned,Social Media,South,P-246,SKU-69,144.23,11.50,34.62,New,PayPal
ORD-21326,CUST-8531,SESS-26326,CART-23326,2024-08-18,267.69,107.85,16.64,Beauty,3,Cancelled,Web,North,P-457,SKU-63,89.23,12.01,21.42,VIP,Credit Card
ORD-21327,CUST-8531,SESS-26327,CART-23327,2023-04-08,104.77,52.10,26.91,Sports,1,Returned,Social Media,North,P-272,SKU-1227,104.77,19.18,8.38,New,Crypto
ORD-21328,CUST-8532,SESS-26328,CART-23328,2024-11-27,196.78,85.48,46.68,Fashion,3,Returned,Affiliate,International,P-536,SKU-4995,65.59,9.58,15.74,Returning,Debit Card
ORD-21329,CUST-8532,SESS-26329,CART-23329,2025-12-11,361.28,138.07,24.65,Sports,5,Shipped,Social Media,West,P-950,SKU-3486,72.26,1.15,28.90,VIP,Debit Card
ORD-21330,CUST-8533,SESS-26330,CART-23330,7/11/2024,351.23,139.14,41.52,Beauty,4,Completed,Web,West,P-735,SKU-97,87.81,15.67,28.10,Returning,Crypto
ORD-21331,CUST-8533,SESS-26331,CART-23331,2024-10-13,451.40,154.96,34.16,Home,3,Pending,Mobile App,International,P-445,SKU-3343,150.47,3.00,36.11,Returning,Credit Card
ORD-21332,CUST-8533,SESS-26332,CART-23332,1705586414855,295.77,138.03,0.50,Sports,5,Cancelled,Web,East,P-812,SKU-13,59.15,5.40,23.66,VIP,Debit Card
ORD-21333,CUST-8534,SESS-26333,CART-23333,2024-10-03,28.87,9.53,11.70,Sports,,Cancelled,Affiliate,International,P-571,SKU-4820,7.22,1.02,2.31,VIP,Debit Card
ORD-21334,CUST-8534,SESS-26334,CART-23334,2025-06-22,143.65,76.72,20.54,Fashion,1,Returned,Web,South,P-5,SKU-2724,143.65,13.79,11.49,VIP,PayPal
ORD-21335,CUST-8535,SESS-26335,CART-23335,2025-08-24,  157.63  ,69.29,38.74,Home,4,Pending,Mobile App,South,P-571,SKU-1854,39.41,9.14,12.61,New,Credit Card
ORD-21336,CUST-8535,SESS-26336,CART-23336,2023-07-14,313.94,122.66,0.53,Fashion,,Shipped,Web,International,P-55,SKU-1891,78.48,9.75,25.12,New,Crypto
ORD-21337,CUST-8535,SESS-26337,CART-23337,2023-09-21,373.05,193.28,45.12,Fashion,2,Shipped,Mobile App,International,P-258,SKU-3542,186.52,2.88,29.84,New,Crypto
ORD-21338,CUST-8536,SESS-26338,CART-23338,2025-12-14,276.73,87.29,0.21,Home,1,Cancelled,Social Media,East,P-540,SKU-4206,276.73,1.91,22.14,Returning,Debit Card
ORD-21339,CUST-8536,SESS-26339,CART-23339,2024-03-16,49.10,28.89,25.19,Home,5,Shipped,Affiliate,International,P-982,SKU-247,9.82,0.46,3.93,VIP,Crypto
ORD-21340,CUST-8537,SESS-26340,CART-23340,2024-06-25,450.48,260.22,10.73,Home,1,Returned,Web,International,P-527,SKU-2598,450.48,7.34,36.04,VIP,PayPal
ORD-21341,CUST-8537,SESS-26341,CART-23341,2023-06-25,312.12,163.26,9.21,Beauty,2,Pending,Mobile App,North,P-375,SKU-1724,156.06,12.74,24.97,VIP,Credit Card
ORD-21342,CUST-8537,SESS-26342,CART-23342,2024-05-31,411.57,173.37,25.20,Beauty,1,Pending,Social Media,International,P-334,SKU-3969,411.57,9.04,32.93,Returning,PayPal
ORD-21343,CUST-8538,SESS-26343,CART-23343,2023-04-05,32.32,18.30,14.63,Sports,2,Cancelled,Mobile App,South,P-753,SKU-173,16.16,4.42,2.59,VIP,Crypto
ORD-21344,CUST-8538,SESS-26344,CART-23344,2025-10-22,104.51,61.51,34.00,Beauty,4,Shipped,Web,East,P-993,SKU-1774,26.13,2.79,8.36,New,Crypto
ORD-21345,CUST-8539,SESS-26345,CART-23345,2024-09-27,202.40,77.42,42.63,Beauty,3,Returned,Web,North,P-864,SKU-3969,67.47,14.06,16.19,VIP,Credit Card
ORD-21346,CUST-8539,SESS-26346,CART-23346,2024-03-01,151.23,79.14,34.44,Fashion,4,Shipped,Web,North,P-765,SKU-939,37.81,14.41,12.10,New,Credit Card
ORD-21347,CUST-8539,SESS-26347,CART-23347,2023-09-20,315.33,124.56,8.27,Fashion,1,Shipped,Social Media,North,P-240,SKU-3641,315.33,1.52,25.23,VIP,Debit Card
ORD-21348,CUST-8540,SESS-26348,CART-23348,2023-05-19,57.61,25.57,32.05,Electronics,4,Pending,Mobile App,West,P-831,SKU-1145,14.40,4.98,4.61,VIP,Credit Card
ORD-21349,CUST-8540,SESS-26349,CART-23349,2025-07-15,482.17,260.99,45.44,Electronics,4,Cancelled,Web,South,P-34,SKU-4885,120.54,0.35,38.57,VIP,Debit Card
ORD-21350,CUST-8541,SESS-26350,CART-23350,1691147412098,137.83,75.75,8.10,Fashion,3,Pending,Mobile App,International,P-838,SKU-3865,45.94,2.47,11.03,VIP,PayPal
ORD-21351,CUST-8541,SESS-26351,CART-23351,2023-10-21,176.74,91.51,15.28,,2,Shipped,Mobile App,International,P-272,SKU-3861,88.37,12.80,14.14,Returning,Debit Card
ORD-21352,CUST-8541,SESS-26352,CART-23352,2024-02-14,265.08,140.01,22.18,Sports,4,Pending,Social Media,West,P-243,SKU-1481,66.27,19.64,21.21,Returning,Credit Card
ORD-21353,CUST-8542,SESS-26353,CART-23353,2024-12-30,454.94,220.47,34.34,Sports,4,Cancelled,Mobile App,North,P-189,SKU-1914,113.74,6.23,36.40,New,Crypto
ORD-21354,CUST-8542,SESS-26354,CART-23354,2025-12-13,227.70,114.60,3.68,Home,NULL,Completed,Affiliate,West,P-910,SKU-2409,227.70,18.38,18.22,New,Crypto
ORD-21355,CUST-8543,SESS-26355,CART-23355,1727916609803,,254.50,46.79,Home,2,Completed,Affiliate,International,P-254,SKU-1820,226.44,13.45,36.23,Returning,Credit Card
ORD-21356,CUST-8543,SESS-26356,CART-23356,2023-10-12,483.13,282.17,39.04,Fashion,4,Pending,Affiliate,International,P-481,SKU-2936,120.78,1.83,38.65,New,Credit Card
ORD-21357,CUST-8543,SESS-26357,CART-23357,2025-12-08,212.19,115.83,24.63,Sports,2,Pending,Affiliate,International,P-957,SKU-3576,106.09,2.88,16.98,VIP,Credit Card
ORD-21358,CUST-8544,SESS-26358,CART-23358,9/10/2023,494.99,244.49,33.78,Fashion,,Shipped,Social Media,East,P-455,SKU-944,494.99,8.01,39.60,VIP,Debit Card
ORD-21359,CUST-8544,SESS-26359,CART-23359,2024-05-10,224.29,122.56,28.43,Sports,2,Shipped,Web,North,P-888,SKU-915,112.14,9.23,17.94,New,Crypto
ORD-21360,CUST-8545,SESS-26360,CART-23360,2025-02-26,218.08,71.85,39.92,Sports,2,Shipped,Mobile App,West,P-912,SKU-4436,109.04,5.94,17.45,VIP,Debit Card
ORD-21361,CUST-8545,SESS-26361,CART-23361,2023-12-25,146.05,82.92,49.20,Sports,3,Shipped,Mobile App,South,P-253,SKU-2914,48.68,14.03,11.68,New,Debit Card
ORD-21362,CUST-8545,SESS-26362,CART-23362,2023-11-22,469.43,224.72,11.08,Home,3,Completed,Mobile App,International,P-821,SKU-572,156.48,11.02,37.55,Returning,Credit Card
ORD-21363,CUST-8546,SESS-26363,CART-23363,2025-05-26,312.37,142.57,10.67,Electronics,3,Shipped,Affiliate,West,P-73,SKU-4170,104.12,12.28,24.99,VIP,Debit Card
ORD-21364,CUST-8546,SESS-26364,CART-23364,2025-03-07,345.00,109.48,40.42,Beauty,2,Returned,Mobile App,East,P-171,SKU-1558,172.50,1.22,27.60,Returning,Credit Card
ORD-21365,CUST-8547,SESS-26365,CART-23365,5/25/2023,365.81,216.62,47.51,Home,5,Pending,Web,North,P-469,SKU-2553,73.16,11.90,29.26,Returning,Debit Card
ORD-21366,CUST-8547,SESS-26366,CART-23366,2024-12-04,314.26,140.82,13.53,Sports,1,Cancelled,Social Media,North,P-77,SKU-1329,314.26,14.33,25.14,Returning,Credit Card
ORD-21367,CUST-8547,SESS-26367,CART-23367,2024-03-02,22.77,13.49,42.05,,4,Completed,Mobile App,West,P-63,SKU-3808,5.69,5.62,1.82,Returning,Crypto
