order_id,customer_id,session_id,cart_id,order_date,revenue,cogs,marketing_cost,category,quantity,status,channel,region,product_id,sku,unit_price,shipping_cost,tax,customer_type,payment_method
ORD-11048,CUST-4420,SESS-16048,CART-13048,2024-03-26,155.16,62.49,0.05,Beauty,5,Completed,Mobile App,International,P-269,SKU-2703,31.03,14.86,12.41,VIP,Crypto
ORD-11049,CUST-4420,SESS-16049,CART-13049,2023-07-04,432.58,150.55,34.94,Fashion,4,Pending,Web,North,P-329,SKU-2029,108.14,15.70,34.61,Returning,Debit Card
ORD-11050,CUST-4421,SESS-16050,CART-13050,2025-04-24,14.03,7.70,12.81,Sports,2,Returned,Affiliate,North,P-272,SKU-4490,7.01,17.01,1.12,Returning,PayPal
ORD-11051,CUST-4421,SESS-16051,CART-13051,2024-11-04,367.80,174.84,38.76,  home  ,1,Returned,Mobile App,North,P-728,SKU-27,367.80,1.90,29.42,New,Debit Card
ORD-11052,CUST-4421,SESS-16052,CART-13052,2023-09-10,174.94,59.57,20.04,Fashion,2,Returned,Affiliate,West,P-256,SKU-1113,87.47,12.19,14.00,Returning,Debit Card
ORD-11053,CUST-4422,SESS-16053,CART-13053,2025-11-05,436.92,228.18,41.61,Home,4,Returned,Mobile App,South,P-153,SKU-3419,109.23,7.73,34.95,New,Credit Card
ORD-11054,CUST-4422,SESS-16054,CART-13054,2024-08-14,491.29,251.59,22.57,Beauty,2,Pending,Social Media,West,P-186,SKU-2768,245.65,2.30,39.30,Returning,Debit Card
ORD-11055,CUST-4423,SESS-16055,CART-13055,2026-02-27,484.57,206.05,33.60,Beauty,,Returned,Web,South,P-290,SKU-3379,242.29,17.95,38.77,VIP,Debit Card
ORD-11056,CUST-4423,SESS-16056,CART-13056,2024-11-27,307.67,154.45,8.72,Electronics,5,Shipped,Web,East,P-369,SKU-1410,61.53,17.21,24.61,New,Credit Card
ORD-11057,CUST-4423,SESS-16057,CART-13057,2023-02-26,402.53,184.72,23.64,Sports,3,Cancelled,Affiliate,East,P-631,SKU-2193,134.18,15.79,32.20,New,Credit Card
ORD-11058,CUST-4424,SESS-16058,CART-13058,2025-12-25,58.24,18.54,9.39,Sports,1,Pending,Social Media,West,P-90,SKU-1788,58.24,18.11,4.66,New,Credit Card
ORD-11059,CUST-4424,SESS-16059,CART-13059,2025-02-17,220.85,108.78,29.08,Beauty,4,Returned,Mobile App,International,P-587,SKU-2507,55.21,1.33,17.67,New,Debit Card
ORD-11060,CUST-4425,SESS-16060,CART-13060,2025-02-03,378.01,119.55,47.92,Fashion,1,Pending,Social Media,South,P-272,SKU-1804,378.01,16.54,30.24,VIP,Credit Card
ORD-11061,CUST-4425,SESS-16061,CART-13061,2023-06-11,289.19,87.07,13.34,NULL,3,Completed,Affiliate,South,P-419,SKU-4594,96.40,3.53,23.13,Returning,Credit Card
ORD-11062,CUST-4425,SESS-16062,CART-13062,1764753167661,  55.91  ,30.90,12.79,Beauty,3,Pending,Web,International,P-719,SKU-3931,18.64,14.89,4.47,VIP,PayPal
ORD-11063,CUST-4426,SESS-16063,CART-13063,2/2/2023,178.65,100.71,44.18,  fashion  ,4,Cancelled,Web,South,P-133,SKU-4844,44.66,14.47,14.29,New,Credit Card
ORD-11064,CUST-4426,SESS-16064,CART-13064,2023-10-13,329.51,119.26,1.48,Electronics,3,Pending,Web,International,P-588,SKU-1553,109.84,5.72,26.36,VIP,Debit Card
ORD-11065,CUST-4427,SESS-16065,CART-13065,2025-12-22,399.51,202.10,42.94,Fashion,5,Cancelled,Social Media,International,P-869,SKU-3556,79.90,0.61,31.96,Returning,Crypto
ORD-11066,CUST-4427,SESS-16066,CART-13066,2024-06-18,314.52,139.55,13.00,Beauty,5,Returned,Web,North,P-227,SKU-642,62.90,5.83,25.16,New,Credit Card
ORD-11067,CUST-4427,SESS-16067,CART-13067,2024-08-30,428.70,182.30,37.83,Sports,4,Pending,Mobile App,East,P-9,SKU-1390,107.17,10.10,34.30,VIP,Crypto
ORD-11068,CUST-4428,SESS-16068,CART-13068,2025-08-11,445.93,186.90,22.98,Sports,4,Returned,Mobile App,International,P-487,SKU-2018,111.48,9.02,35.67,Returning,PayPal
ORD-11069,CUST-4428,SESS-16069,CART-13069,2025-04-18,180.22,57.75,44.18,Fashion,2,Pending,Affiliate,North,P-518,SKU-2139,90.11,16.48,14.42,VIP,Crypto
ORD-11070,CUST-4429,SESS-16070,CART-13070,1733144296843,170.66,77.12,26.15,Home,4,Completed,Social Media,South,P-581,SKU-1022,42.66,14.24,13.65,Returning,Debit Card
ORD-11071,CUST-4429,SESS-16071,CART-13071,2023-02-11,271.37,120.42,48.98,Electronics,5,Pending,Social Media,East,P-233,SKU-4097,54.27,19.44,21.71,VIP,PayPal
ORD-11072,CUST-4429,SESS-16072,CART-13072,2025-03-11,492.03,235.58,44.32,Fashion,3,Returned,Social Media,West,P-550,SKU-769,164.01,9.07,39.36,VIP,Debit Card
ORD-11073,CUST-4430,SESS-16073,CART-13073,2025-07-14,245.76,132.68,46.64,Sports,3,Cancelled,Web,South,P-70,SKU-1198,81.92,7.38,19.66,New,Credit Card
ORD-11074,CUST-4430,SESS-16074,CART-13074,11/12/2023,65.07,29.76,29.43,Electronics,2,Cancelled,Affiliate,East,P-382,SKU-4074,32.53,8.20,5.21,New,PayPal
ORD-11075,CUST-4431,SESS-16075,CART-13075,2024-03-31,127.87,58.15,15.23,Sports,2,Pending,Social Media,South,P-926,SKU-2266,63.94,6.21,10.23,VIP,Debit Card
ORD-11076,CUST-4431,SESS-16076,CART-13076,2025-06-07,212.98,92.24,37.39,Beauty,5,Shipped,Social Media,International,P-541,SKU-4930,42.60,19.60,17.04,VIP,Crypto
ORD-11077,CUST-4431,SESS-16077,CART-13077,2023-03-10,488.02,273.94,12.83,Home,3,Shipped,Affiliate,West,P-502,SKU-1763,162.67,16.56,39.04,Returning,Crypto
ORD-11078,CUST-4432,SESS-16078,CART-13078,2023-11-14,333.63,147.59,0.24,Beauty,5,Returned,Mobile App,North,P-401,SKU-534,66.73,18.50,26.69,Returning,Credit Card
ORD-11079,CUST-4432,SESS-16079,CART-13079,2026-02-16,216.34,124.18,7.25,Beauty,5,Cancelled,Mobile App,West,P-22,SKU-4320,43.27,0.92,17.31,VIP,Debit Card
ORD-11080,CUST-4433,SESS-16080,CART-13080,2024-05-16,482.62,183.69,11.31,Home,1,Returned,Mobile App,North,P-405,SKU-3868,482.62,13.28,38.61,New,Crypto
ORD-11081,CUST-4433,SESS-16081,CART-13081,2026-03-02,221.59,89.69,7.13,Electronics,3,Completed,Affiliate,International,P-264,SKU-2414,73.86,2.36,17.73,Returning,PayPal
ORD-11082,CUST-4433,SESS-16082,CART-13082,2024-12-25,491.98,148.07,13.39,Electronics,5,Completed,Web,South,P-560,SKU-1999,98.40,5.09,39.36,New,PayPal
ORD-11083,CUST-4434,SESS-16083,CART-13083,2024-09-24,351.47,198.16,26.30,Beauty,5,Pending,Social Media,North,P-198,SKU-4487,70.29,18.49,28.12,VIP,Debit Card
ORD-11084,CUST-4434,SESS-16084,CART-13084,1770803103218,247.72,110.99,37.62,Sports,3,Pending,Mobile App,West,P-186,SKU-253,82.57,12.63,19.82,VIP,Debit Card
ORD-11085,CUST-4435,SESS-16085,CART-13085,12/19/2025,128.54,60.99,17.43,Electronics,3,Completed,Social Media,International,P-814,SKU-4805,42.85,1.98,10.28,New,Credit Card
ORD-11086,CUST-4435,SESS-16086,CART-13086,2024-05-29,238.94,118.19,49.24,Home,4,Pending,Web,North,P-347,SKU-4271,59.73,5.40,19.11,VIP,Credit Card
ORD-11087,CUST-4435,SESS-16087,CART-13087,2023-12-16,304.60,158.47,15.97,  sports  ,3,Shipped,Mobile App,International,P-185,SKU-2294,101.53,3.26,24.37,VIP,PayPal
ORD-11088,CUST-4436,SESS-16088,CART-13088,12/17/2023,176.64,83.23,6.02,Fashion,2,Completed,Social Media,West,P-583,SKU-1141,88.32,2.85,14.13,Returning,PayPal
ORD-11089,CUST-4436,SESS-16089,CART-13089,2023-03-21,30.82,17.99,27.13,Sports,1,Pending,Mobile App,West,P-206,SKU-3383,30.82,13.67,2.47,Returning,Debit Card
ORD-11090,CUST-4437,SESS-16090,CART-13090,2026-02-19,38.95,16.47,37.97,Beauty,2,Shipped,Affiliate,East,P-610,SKU-259,19.47,10.70,3.12,New,PayPal
ORD-11091,CUST-4437,SESS-16091,CART-13091,2/3/2025,101.89,35.70,42.76,Fashion,5,Shipped,Social Media,South,P-108,SKU-4088,20.38,0.85,8.15,Returning,PayPal
ORD-11092,CUST-4437,SESS-16092,CART-13092,2025-02-07,450.10,222.74,40.06,Electronics,4,Completed,Web,West,P-102,SKU-103,112.52,6.00,36.01,New,Credit Card
ORD-11093,CUST-4438,SESS-16093,CART-13093,2025-11-10,182.45,86.83,6.19,Beauty,2,Pending,Mobile App,East,P-293,SKU-777,91.23,13.25,14.60,VIP,Crypto
ORD-11094,CUST-4438,SESS-16094,CART-13094,2025-08-29,237.86,109.88,6.43,Fashion,2,Pending,Social Media,East,P-407,SKU-2769,118.93,8.38,19.03,New,PayPal
ORD-11095,CUST-4439,SESS-16095,CART-13095,2024-07-23,323.47,175.51,35.76,Beauty,3,Returned,Social Media,International,P-30,SKU-1337,107.82,0.27,25.88,New,Crypto
ORD-11096,CUST-4439,SESS-16096,CART-13096,2024-05-29,165.66,70.80,22.61,Beauty,1,Cancelled,Mobile App,North,P-407,SKU-4701,165.66,11.24,13.25,VIP,Credit Card
ORD-11097,CUST-4439,SESS-16097,CART-13097,2024-06-28,191.39,63.74,39.96,Home,2,Completed,Mobile App,North,P-34,SKU-4656,95.70,8.86,15.31,New,PayPal
ORD-11098,CUST-4440,SESS-16098,CART-13098,2023-02-01,182.66,59.88,47.58,Electronics,2,Shipped,Social Media,East,P-794,SKU-448,91.33,10.98,14.61,VIP,Crypto
ORD-11099,CUST-4440,SESS-16099,CART-13099,2025-10-11,188.74,81.92,34.55,Sports,4,Completed,Mobile App,International,P-530,SKU-2058,47.19,16.12,15.10,Returning,Debit Card
ORD-11100,CUST-4441,SESS-16100,CART-13100,2025-05-05,243.29,121.91,46.71,Electronics,5,Shipped,Social Media,East,P-876,SKU-2955,48.66,1.82,19.46,Returning,Debit Card
ORD-11101,CUST-4441,SESS-16101,CART-13101,2025-01-25,287.42,97.53,4.33,Electronics,4,Pending,Social Media,International,P-756,SKU-2643,71.86,8.14,22.99,VIP,Debit Card
ORD-11102,CUST-4441,SESS-16102,CART-13102,2023-07-09,56.90,24.54,15.45,Beauty,4,Returned,Web,East,P-669,SKU-773,14.22,17.16,4.55,Returning,Crypto
ORD-11103,CUST-4442,SESS-16103,CART-13103,2023-04-30,168.11,95.92,30.44,Fashion,1,Returned,Mobile App,South,P-485,SKU-3094,168.11,7.63,13.45,New,Crypto
ORD-11104,CUST-4442,SESS-16104,CART-13104,2026-02-23,,52.42,25.84,Beauty,2,Completed,Mobile App,West,P-572,SKU-4263,51.80,7.15,8.29,Returning,Debit Card
ORD-11105,CUST-4443,SESS-16105,CART-13105,2023-10-23,462.34,191.33,21.21,Sports,3,Pending,Affiliate,International,P-323,SKU-2174,154.11,19.62,36.99,New,PayPal
ORD-11106,CUST-4443,SESS-16106,CART-13106,2025-01-26,  411.15  ,130.45,12.42,Electronics,1,Cancelled,Affiliate,West,P-391,SKU-4203,411.15,5.74,32.89,Returning,Debit Card
ORD-11107,CUST-4443,SESS-16107,CART-13107,2025-02-06,456.95,158.62,47.30,Home,3,Cancelled,Web,North,P-59,SKU-4632,152.32,5.05,36.56,VIP,Debit Card
ORD-11108,CUST-4444,SESS-16108,CART-13108,2025-07-24,60.83,18.29,47.83,Fashion,1,Pending,Affiliate,West,P-91,SKU-3820,60.83,11.60,4.87,VIP,PayPal
ORD-11109,CUST-4444,SESS-16109,CART-13109,2025-02-20,272.50,96.81,47.55,Fashion,2,Pending,Affiliate,South,P-88,SKU-244,136.25,10.02,21.80,Returning,Debit Card
ORD-11110,CUST-4445,SESS-16110,CART-13110,2024-08-03,312.20,122.51,34.45,,2,Shipped,Web,East,P-337,SKU-4519,156.10,7.09,24.98,Returning,Credit Card
ORD-11111,CUST-4445,SESS-16111,CART-13111,2024-04-02,322.52,181.70,49.20,Beauty,2,Returned,Mobile App,South,P-89,SKU-3401,161.26,2.24,25.80,Returning,Crypto
ORD-11112,CUST-4445,SESS-16112,CART-13112,2024-03-18,389.82,183.01,19.48,Electronics,2,Pending,Social Media,South,P-486,SKU-3871,194.91,8.45,31.19,Returning,Debit Card
ORD-11113,CUST-4446,SESS-16113,CART-13113,2023-07-03,328.25,105.23,10.37,Beauty,3,Pending,Web,South,P-995,SKU-297,109.42,5.38,26.26,New,PayPal
ORD-11114,CUST-4446,SESS-16114,CART-13114,2024-12-12,117.38,45.47,32.27,Sports,5,Cancelled,Web,North,P-610,SKU-1445,23.48,11.93,9.39,Returning,PayPal
ORD-11115,CUST-4447,SESS-16115,CART-13115,2025-10-18,451.16,186.19,29.03,Beauty,5,Completed,Social Media,West,P-885,SKU-1048,90.23,18.28,36.09,Returning,PayPal
ORD-11116,CUST-4447,SESS-16116,CART-13116,1678541155997,414.53,227.22,31.14,  home  ,2,Pending,Mobile App,South,P-10,SKU-4680,207.26,2.19,33.16,VIP,PayPal
ORD-11117,CUST-4447,SESS-16117,CART-13117,2023-06-10,403.04,224.01,23.27,Electronics,1,Completed,Social Media,International,P-65,SKU-279,403.04,15.51,32.24,VIP,PayPal
ORD-11118,CUST-4448,SESS-16118,CART-13118,2023-06-03,58.54,22.43,45.04,NULL,4,Pending,Social Media,South,P-988,SKU-3088,14.63,3.03,4.68,New,Credit Card
ORD-11119,CUST-4448,SESS-16119,CART-13119,2024-02-13,241.32,116.50,31.15,Beauty,3,Cancelled,Affiliate,International,P-373,SKU-1863,80.44,2.59,19.31,New,Crypto
ORD-11120,CUST-4449,SESS-16120,CART-13120,2025-06-12,143.03,53.19,21.23,Electronics,3,Completed,Social Media,East,P-546,SKU-2942,47.68,11.63,11.44,New,Crypto
ORD-11121,CUST-4449,SESS-16121,CART-13121,2025-11-14,258.08,82.31,36.18,Home,1,Pending,Web,South,P-219,SKU-4469,258.08,12.19,20.65,New,Crypto
ORD-11122,CUST-4449,SESS-16122,CART-13122,2024-12-27,  317.05  ,160.05,42.67,  home  ,1,Completed,Web,West,P-838,SKU-2340,317.05,13.91,25.36,New,Credit Card
ORD-11123,CUST-4450,SESS-16123,CART-13123,2025-04-05,266.30,94.20,45.93,  electronics  ,3,Cancelled,Web,West,P-648,SKU-1643,88.77,14.27,21.30,New,Crypto
ORD-11124,CUST-4450,SESS-16124,CART-13124,2023-09-16,329.42,182.49,42.04,Electronics,2,Cancelled,Web,West,P-447,SKU-74,164.71,4.14,26.35,Returning,PayPal
ORD-11125,CUST-4451,SESS-16125,CART-13125,2024-12-22,350.44,152.51,0.72,Beauty,2,Completed,Web,East,P-846,SKU-895,175.22,3.30,28.04,New,Crypto
ORD-11126,CUST-4451,SESS-16126,CART-13126,2024-03-05,124.46,65.21,27.82,Home,5,Returned,Web,West,P-873,SKU-2619,24.89,2.97,9.96,New,PayPal
ORD-11127,CUST-4451,SESS-16127,CART-13127,2024-08-03,266.11,84.32,2.67,Home,2,Completed,Affiliate,North,P-494,SKU-4967,133.06,5.31,21.29,Returning,Debit Card
ORD-11128,CUST-4452,SESS-16128,CART-13128,2025-12-15,280.81,88.79,20.41,Beauty,1,Cancelled,Web,West,P-834,SKU-4027,280.81,6.62,22.46,New,Crypto
ORD-11129,CUST-4452,SESS-16129,CART-13129,2023-05-27,143.12,51.69,24.80,Beauty,3,Cancelled,Mobile App,South,P-457,SKU-4803,47.71,4.63,11.45,VIP,PayPal
ORD-11130,CUST-4453,SESS-16130,CART-13130,2024-08-11,271.16,104.38,21.73,Beauty,1,Returned,Mobile App,International,P-206,SKU-3790,271.16,7.00,21.69,VIP,Crypto
ORD-11131,CUST-4453,SESS-16131,CART-13131,2025-09-22,474.68,282.64,9.81,Beauty,2,Cancelled,Affiliate,International,P-671,SKU-303,237.34,16.87,37.97,VIP,Crypto
ORD-11132,CUST-4453,SESS-16132,CART-13132,2023-04-20,83.17,39.59,19.54,NULL,4,Completed,Social Media,North,P-893,SKU-1925,20.79,1.64,6.65,VIP,Crypto
ORD-11133,CUST-4454,SESS-16133,CART-13133,2025-04-20,69.76,35.59,32.80,Home,4,Completed,Mobile App,East,P-770,SKU-2897,17.44,2.32,5.58,Returning,Credit Card
ORD-11134,CUST-4454,SESS-16134,CART-13134,2025-10-15,149.99,86.68,4.81,Home,1,Pending,Web,International,P-584,SKU-4215,149.99,6.54,12.00,VIP,Credit Card
ORD-11135,CUST-4455,SESS-16135,CART-13135,2023-04-12,87.96,28.75,31.29,Beauty,1,Cancelled,Web,West,P-542,SKU-4292,87.96,8.24,7.04,Returning,Debit Card
ORD-11136,CUST-4455,SESS-16136,CART-13136,1765116814252,415.79,175.83,18.80,Electronics,5,Returned,Affiliate,North,P-146,SKU-119,83.16,17.49,33.26,Returning,Debit Card
ORD-11137,CUST-4455,SESS-16137,CART-13137,4/28/2024,,65.03,1.17,Fashion,1,Shipped,Mobile App,International,P-784,SKU-628,141.23,16.59,11.30,VIP,PayPal
ORD-11138,CUST-4456,SESS-16138,CART-13138,2026-01-12,493.35,254.84,19.74,Beauty,,Completed,Web,North,P-529,SKU-1178,246.68,10.82,39.47,Returning,PayPal
ORD-11139,CUST-4456,SESS-16139,CART-13139,9/17/2025,96.20,54.93,34.93,Fashion,1,Completed,Social Media,East,P-698,SKU-4773,96.20,10.20,7.70,VIP,PayPal
ORD-11140,CUST-4457,SESS-16140,CART-13140,2024-04-22,272.73,152.77,20.19,Home,2,Cancelled,Affiliate,East,P-897,SKU-4705,136.36,19.72,21.82,VIP,PayPal
ORD-11141,CUST-4457,SESS-16141,CART-13141,2023-04-30,420.35,143.76,43.53,Beauty,1,Shipped,Social Media,South,P-892,SKU-4698,420.35,8.86,33.63,New,Credit Card
ORD-11142,CUST-4457,SESS-16142,CART-13142,2024-09-20,426.79,246.48,13.51,Electronics,1,Returned,Web,South,P-482,SKU-830,426.79,12.03,34.14,VIP,Debit Card
ORD-11143,CUST-4458,SESS-16143,CART-13143,2024-03-30,293.54,96.06,23.12,Electronics,3,Completed,Mobile App,West,P-404,SKU-2680,97.85,14.81,23.48,Returning,Crypto
ORD-11144,CUST-4458,SESS-16144,CART-13144,2023-12-27,244.53,118.16,18.46,Sports,5,Pending,Web,North,P-570,SKU-1100,48.91,0.96,19.56,VIP,Credit Card
ORD-11145,CUST-4459,SESS-16145,CART-13145,2024-06-05,27.44,15.31,1.27,Beauty,2,Completed,Affiliate,North,P-493,SKU-532,13.72,2.08,2.20,New,PayPal
ORD-11146,CUST-4459,SESS-16146,CART-13146,2025-08-27,153.68,77.10,9.91,Home,4,Shipped,Affiliate,International,P-228,SKU-87,38.42,1.54,12.29,New,PayPal
ORD-11147,CUST-4459,SESS-16147,CART-13147,2025-11-10,  475.44  ,147.53,13.04,Home,2,Pending,Web,West,P-114,SKU-4659,237.72,15.86,38.04,VIP,Credit Card
ORD-11148,CUST-4460,SESS-16148,CART-13148,2025-03-14,214.29,120.86,9.86,  home  ,3,Completed,Web,West,P-378,SKU-2024,71.43,18.78,17.14,Returning,PayPal
ORD-11149,CUST-4460,SESS-16149,CART-13149,2023-02-06,427.81,148.07,3.21,Home,1,Returned,Affiliate,North,P-344,SKU-3997,427.81,17.19,34.22,VIP,Credit Card
ORD-11150,CUST-4461,SESS-16150,CART-13150,2024-01-11,366.33,158.93,36.43,Electronics,4,Pending,Mobile App,East,P-313,SKU-1213,91.58,7.02,29.31,VIP,PayPal
ORD-11151,CUST-4461,SESS-16151,CART-13151,2023-07-16,24.10,13.86,12.42,Home,3,Completed,Mobile App,North,P-53,SKU-90,8.03,10.36,1.93,Returning,Crypto
ORD-11152,CUST-4461,SESS-16152,CART-13152,2023-12-25,59.91,22.09,5.45,Fashion,5,Shipped,Social Media,West,P-367,SKU-4802,11.98,14.94,4.79,New,Crypto
ORD-11153,CUST-4462,SESS-16153,CART-13153,2024-01-29,421.25,160.46,32.59,Beauty,1,Shipped,Mobile App,West,P-29,SKU-2371,421.25,16.88,33.70,VIP,Crypto
ORD-11154,CUST-4462,SESS-16154,CART-13154,2023-01-04,228.47,130.04,43.41,Fashion,3,Pending,Mobile App,South,P-116,SKU-2667,76.16,9.39,18.28,New,Credit Card
ORD-11155,CUST-4463,SESS-16155,CART-13155,2024-04-15,507.45,255.31,17.74,Fashion,4,Cancelled,Social Media,West,P-729,SKU-3127,126.86,7.87,40.60,Returning,Credit Card
ORD-11156,CUST-4463,SESS-16156,CART-13156,2024-11-02,,191.23,28.58,Fashion,1,Completed,Web,South,P-444,SKU-1805,479.89,9.42,38.39,Returning,Debit Card
ORD-11157,CUST-4463,SESS-16157,CART-13157,2024-01-18,303.52,104.11,14.74,Electronics,1,Shipped,Social Media,International,P-580,SKU-1589,303.52,1.19,24.28,New,Debit Card
ORD-11158,CUST-4464,SESS-16158,CART-13158,2023-05-30,133.70,75.28,7.04,Sports,3,Shipped,Mobile App,East,P-319,SKU-4234,44.57,18.86,10.70,VIP,Crypto
ORD-11159,CUST-4464,SESS-16159,CART-13159,2023-09-21,301.93,140.17,27.06,Home,5,Pending,Web,North,P-313,SKU-4779,60.39,17.55,24.15,New,Credit Card
ORD-11160,CUST-4465,SESS-16160,CART-13160,2023-07-14,506.75,194.33,15.23,Beauty,3,Cancelled,Social Media,West,P-651,SKU-2458,168.92,14.66,40.54,New,PayPal
ORD-11161,CUST-4465,SESS-16161,CART-13161,2026-01-03,498.90,282.55,23.62,Electronics,1,Pending,Social Media,West,P-918,SKU-398,498.90,17.39,39.91,Returning,PayPal
ORD-11162,CUST-4465,SESS-16162,CART-13162,2025-02-04,410.81,237.78,10.37,Fashion,3,Completed,Web,South,P-479,SKU-870,136.94,19.11,32.87,New,Crypto
ORD-11163,CUST-4466,SESS-16163,CART-13163,2025-10-04,300.84,154.04,21.89,Home,1,Completed,Affiliate,West,P-119,SKU-2111,300.84,0.86,24.07,Returning,Debit Card
ORD-11164,CUST-4466,SESS-16164,CART-13164,2023-08-13,186.44,72.11,26.97,Home,1,Shipped,Social Media,East,P-447,SKU-4097,186.44,9.29,14.92,Returning,Credit Card
ORD-11165,CUST-4467,SESS-16165,CART-13165,2023-12-17,476.62,262.79,33.08,Electronics,1,Completed,Affiliate,East,P-492,SKU-4227,476.62,9.07,38.13,Returning,Debit Card
ORD-11166,CUST-4467,SESS-16166,CART-13166,2025-04-19,255.66,78.30,34.41,Sports,5,Pending,Web,South,P-683,SKU-3462,51.13,17.82,20.45,Returning,Debit Card
ORD-11167,CUST-4467,SESS-16167,CART-13167,2023-04-17,148.65,55.47,21.35,NULL,5,Completed,Mobile App,West,P-684,SKU-4367,29.73,4.29,11.89,Returning,Crypto
ORD-11168,CUST-4468,SESS-16168,CART-13168,2023-07-24,471.15,220.51,38.17,Electronics,1,Shipped,Affiliate,East,P-184,SKU-4526,471.15,10.16,37.69,New,Debit Card
ORD-11169,CUST-4468,SESS-16169,CART-13169,2025-11-16,226.04,118.79,17.90,Beauty,4,Completed,Mobile App,North,P-435,SKU-4962,56.51,1.78,18.08,VIP,Credit Card
ORD-11170,CUST-4469,SESS-16170,CART-13170,2024-09-23,  73.28  ,26.81,1.18,Beauty,1,Shipped,Web,East,P-448,SKU-996,73.28,15.10,5.86,New,Debit Card
ORD-11171,CUST-4469,SESS-16171,CART-13171,2025-10-26,316.09,173.02,9.53,Sports,3,Cancelled,Mobile App,West,P-311,SKU-1638,105.36,5.26,25.29,New,PayPal
ORD-11172,CUST-4469,SESS-16172,CART-13172,2024-03-01,177.01,91.42,20.21,Electronics,3,Completed,Affiliate,East,P-498,SKU-2126,59.00,19.56,14.16,New,Crypto
ORD-11173,CUST-4470,SESS-16173,CART-13173,2024-11-20,129.65,65.14,24.55,  sports  ,4,Cancelled,Social Media,North,P-483,SKU-989,32.41,8.89,10.37,Returning,Debit Card
ORD-11174,CUST-4470,SESS-16174,CART-13174,2023-01-09,426.94,149.27,14.06,Electronics,4,Returned,Mobile App,West,P-212,SKU-3261,106.73,14.82,34.15,Returning,Crypto
ORD-11175,CUST-4471,SESS-16175,CART-13175,2024-03-02,460.43,222.93,8.54,Electronics,1,Cancelled,Web,North,P-755,SKU-1715,460.43,6.99,36.83,New,Credit Card
ORD-11176,CUST-4471,SESS-16176,CART-13176,2025-05-03,465.49,185.99,10.72,Electronics,3,Completed,Affiliate,East,P-619,SKU-2575,155.16,15.99,37.24,Returning,Credit Card
ORD-11177,CUST-4471,SESS-16177,CART-13177,2023-10-17,419.87,198.60,40.50,Fashion,4,Cancelled,Mobile App,West,P-697,SKU-3433,104.97,1.29,33.59,New,Debit Card
ORD-11178,CUST-4472,SESS-16178,CART-13178,2025-02-15,153.69,55.75,35.95,Beauty,1,Returned,Affiliate,South,P-678,SKU-798,153.69,9.09,12.30,VIP,Credit Card
ORD-11179,CUST-4472,SESS-16179,CART-13179,2023-07-25,508.79,260.66,29.22,Electronics,3,Pending,Affiliate,East,P-545,SKU-4510,169.60,0.85,40.70,Returning,Credit Card
ORD-11180,CUST-4473,SESS-16180,CART-13180,2025-05-06,315.91,169.09,26.77,Home,1,Pending,Mobile App,International,P-882,SKU-1909,315.91,10.44,25.27,New,Crypto
ORD-11181,CUST-4473,SESS-16181,CART-13181,2023-06-02,  263.06  ,93.01,32.34,Beauty,4,Shipped,Web,South,P-41,SKU-2696,65.76,9.46,21.04,VIP,Crypto
ORD-11182,CUST-4473,SESS-16182,CART-13182,2025-07-12,305.24,156.02,26.20,Home,5,Returned,Affiliate,West,P-7,SKU-1285,61.05,12.70,24.42,Returning,Credit Card
ORD-11183,CUST-4474,SESS-16183,CART-13183,2025-05-03,406.53,178.09,27.16,Fashion,5,Shipped,Affiliate,International,P-870,SKU-1607,81.31,4.49,32.52,VIP,Credit Card
ORD-11184,CUST-4474,SESS-16184,CART-13184,2024-09-18,246.29,134.16,8.14,Sports,4,Shipped,Affiliate,East,P-268,SKU-2965,61.57,10.40,19.70,VIP,Debit Card
ORD-11185,CUST-4475,SESS-16185,CART-13185,2023-11-16,325.05,136.14,43.37,,4,Shipped,Web,North,P-90,SKU-4309,81.26,6.85,26.00,VIP,Debit Card
ORD-11186,CUST-4475,SESS-16186,CART-13186,2025-09-03,498.54,295.98,45.52,Fashion,2,Shipped,Mobile App,International,P-980,SKU-4204,249.27,8.15,39.88,New,Crypto
ORD-11187,CUST-4475,SESS-16187,CART-13187,2023-12-18,84.00,30.32,1.73,Home,5,Cancelled,Social Media,South,P-466,SKU-4765,16.80,11.98,6.72,Returning,PayPal
ORD-11188,CUST-4476,SESS-16188,CART-13188,2023-06-29,161.87,85.01,29.85,Fashion,3,Pending,Social Media,North,P-516,SKU-2728,53.96,5.15,12.95,Returning,Credit Card
ORD-11189,CUST-4476,SESS-16189,CART-13189,2023-06-19,404.55,179.77,18.77,Beauty,4,Completed,Mobile App,South,P-88,SKU-4174,101.14,13.42,32.36,New,PayPal
ORD-11190,CUST-4477,SESS-16190,CART-13190,2023-01-31,389.10,168.86,26.17,NULL,4,Completed,Affiliate,North,P-45,SKU-4984,97.28,17.40,31.13,New,Debit Card
ORD-11191,CUST-4477,SESS-16191,CART-13191,2023-12-14,66.97,39.22,44.00,Sports,5,Returned,Affiliate,South,P-524,SKU-2345,13.39,15.48,5.36,VIP,Debit Card
ORD-11192,CUST-4477,SESS-16192,CART-13192,2026-03-01,31.93,15.45,37.06,Electronics,4,Returned,Web,South,P-238,SKU-4678,7.98,8.43,2.55,New,Debit Card
