order_id,customer_id,session_id,cart_id,order_date,revenue,cogs,marketing_cost,category,quantity,status,channel,region,product_id,sku,unit_price,shipping_cost,tax,customer_type,payment_method
ORD-32871,CUST-13149,SESS-37871,CART-34871,2025-11-01,367.82,169.01,48.60,,4,Shipped,Social Media,East,P-100,SKU-781,91.95,13.81,29.43,New,Credit Card
ORD-32872,CUST-13149,SESS-37872,CART-34872,2023-08-12,352.91,207.40,18.68,Fashion,5,Cancelled,Mobile App,South,P-393,SKU-3918,70.58,0.12,28.23,Returning,Credit Card
ORD-32873,CUST-13150,SESS-37873,CART-34873,2023-06-04,66.66,32.43,45.04,Sports,1,Completed,Affiliate,West,P-192,SKU-2920,66.66,7.40,5.33,Returning,Debit Card
ORD-32874,CUST-13150,SESS-37874,CART-34874,2024-05-20,139.43,60.76,14.94,Home,3,Completed,Affiliate,North,P-529,SKU-4568,46.48,17.84,11.15,New,Debit Card
ORD-32875,CUST-13151,SESS-37875,CART-34875,2023-04-19,297.79,122.52,4.71,Electronics,2,Returned,Mobile App,West,P-742,SKU-2637,148.90,7.72,23.82,New,PayPal
ORD-32876,CUST-13151,SESS-37876,CART-34876,2026-01-07,292.10,114.34,0.66,Home,4,Returned,Web,International,P-274,SKU-4178,73.03,8.55,23.37,Returning,Debit Card
ORD-32877,CUST-13151,SESS-37877,CART-34877,2024-03-15,354.71,165.93,18.81,Home,2,Completed,Web,East,P-366,SKU-3026,177.35,8.66,28.38,Returning,PayPal
ORD-32878,CUST-13152,SESS-37878,CART-34878,2023-12-18,206.73,120.86,27.88,  fashion  ,1,Cancelled,Web,North,P-627,SKU-4080,206.73,17.84,16.54,VIP,Credit Card
ORD-32879,CUST-13152,SESS-37879,CART-34879,2025-11-16,392.45,175.14,27.18,Electronics,2,Cancelled,Affiliate,International,P-519,SKU-895,196.22,10.52,31.40,New,Crypto
ORD-32880,CUST-13153,SESS-37880,CART-34880,2025-02-11,329.41,116.96,4.74,Electronics,2,Pending,Web,South,P-994,SKU-344,164.71,4.59,26.35,Returning,Debit Card
ORD-32881,CUST-13153,SESS-37881,CART-34881,2024-12-28,317.73,116.57,2.76,Sports,4,Shipped,Affiliate,International,P-620,SKU-1717,79.43,19.87,25.42,Returning,Credit Card
ORD-32882,CUST-13153,SESS-37882,CART-34882,2025-01-13,172.22,92.47,20.22,Sports,2,Returned,Mobile App,South,P-329,SKU-975,86.11,11.88,13.78,Returning,Debit Card
ORD-32883,CUST-13154,SESS-37883,CART-34883,2024-06-29,275.57,113.22,33.77,Beauty,1,Pending,Affiliate,West,P-223,SKU-4838,275.57,4.92,22.05,VIP,Debit Card
ORD-32884,CUST-13154,SESS-37884,CART-34884,2025-07-15,163.06,72.31,16.58,Home,5,Completed,Mobile App,South,P-19,SKU-515,32.61,12.38,13.04,Returning,Crypto
ORD-32885,CUST-13155,SESS-37885,CART-34885,2025-10-05,  65.55  ,25.14,45.05,Sports,5,Completed,Affiliate,East,P-588,SKU-2479,13.11,17.43,5.24,Returning,Credit Card
ORD-32886,CUST-13155,SESS-37886,CART-34886,2025-05-25,61.67,24.18,46.96,Fashion,5,Cancelled,Web,South,P-874,SKU-2649,12.33,19.20,4.93,Returning,Credit Card
ORD-32887,CUST-13155,SESS-37887,CART-34887,1731299234020,138.54,66.40,32.87,Sports,2,Returned,Social Media,North,P-972,SKU-92,69.27,5.04,11.08,New,Debit Card
ORD-32888,CUST-13156,SESS-37888,CART-34888,2025-11-18,305.39,167.22,8.35,Electronics,4,Completed,Affiliate,West,P-566,SKU-3184,76.35,12.09,24.43,New,Credit Card
ORD-32889,CUST-13156,SESS-37889,CART-34889,2023-02-12,229.41,90.44,28.82,Beauty,1,Pending,Affiliate,International,P-918,SKU-2180,229.41,6.67,18.35,VIP,PayPal
ORD-32890,CUST-13157,SESS-37890,CART-34890,2024-09-07,307.61,131.77,35.20,Electronics,4,Completed,Mobile App,East,P-415,SKU-4456,76.90,7.09,24.61,Returning,Crypto
ORD-32891,CUST-13157,SESS-37891,CART-34891,2026-01-02,174.98,79.68,29.59,Electronics,1,Completed,Web,South,P-654,SKU-2683,174.98,3.41,14.00,New,Debit Card
ORD-32892,CUST-13157,SESS-37892,CART-34892,11/20/2023,153.27,56.99,29.53,Electronics,4,Shipped,Social Media,West,P-831,SKU-1630,38.32,12.14,12.26,New,PayPal
ORD-32893,CUST-13158,SESS-37893,CART-34893,2023-06-15,283.67,133.16,47.56,Electronics,1,Shipped,Mobile App,International,P-449,SKU-2826,283.67,0.22,22.69,VIP,Credit Card
ORD-32894,CUST-13158,SESS-37894,CART-34894,2024-01-23,234.63,74.68,17.35,Home,3,Pending,Web,West,P-536,SKU-2879,78.21,16.23,18.77,VIP,PayPal
ORD-32895,CUST-13159,SESS-37895,CART-34895,2025-06-16,296.59,131.60,37.99,Sports,1,Completed,Social Media,North,P-581,SKU-3249,296.59,15.29,23.73,VIP,PayPal
ORD-32896,CUST-13159,SESS-37896,CART-34896,2023-08-29,153.85,83.85,18.21,Sports,2,Returned,Affiliate,International,P-390,SKU-2034,76.92,14.39,12.31,New,Crypto
ORD-32897,CUST-13159,SESS-37897,CART-34897,2023-04-14,272.42,110.47,40.57,Fashion,4,Pending,Affiliate,West,P-871,SKU-3280,68.10,12.29,21.79,Returning,Crypto
ORD-32898,CUST-13160,SESS-37898,CART-34898,2025-07-27,96.23,35.88,39.90,Beauty,1,Cancelled,Affiliate,West,P-860,SKU-234,96.23,6.06,7.70,VIP,PayPal
ORD-32899,CUST-13160,SESS-37899,CART-34899,2024-03-17,281.12,89.75,34.82,Electronics,2,Shipped,Affiliate,East,P-281,SKU-2465,140.56,2.08,22.49,VIP,Crypto
ORD-32900,CUST-13161,SESS-37900,CART-34900,2024-09-23,142.07,45.16,3.43,Fashion,4,Cancelled,Social Media,West,P-21,SKU-2297,35.52,17.72,11.37,VIP,PayPal
ORD-32901,CUST-13161,SESS-37901,CART-34901,2025-01-08,166.98,52.05,33.85,Beauty,2,Shipped,Mobile App,West,P-924,SKU-162,83.49,3.56,13.36,Returning,Credit Card
ORD-32902,CUST-13161,SESS-37902,CART-34902,2023-01-15,459.22,258.61,47.46,Sports,5,Shipped,Mobile App,North,P-308,SKU-1741,91.84,7.20,36.74,Returning,Debit Card
ORD-32903,CUST-13162,SESS-37903,CART-34903,2025-09-16,327.72,169.28,20.11,Fashion,3,Pending,Mobile App,East,P-478,SKU-3638,109.24,3.26,26.22,New,Crypto
ORD-32904,CUST-13162,SESS-37904,CART-34904,2024-01-31,144.86,55.33,38.10,Home,1,Pending,Affiliate,South,P-364,SKU-3672,144.86,14.03,11.59,VIP,Crypto
ORD-32905,CUST-13163,SESS-37905,CART-34905,2024-05-18,65.68,35.96,4.49,Beauty,3,Shipped,Web,West,P-317,SKU-493,21.89,10.23,5.25,VIP,Credit Card
ORD-32906,CUST-13163,SESS-37906,CART-34906,2025-01-30,408.11,197.86,34.85,Home,4,Returned,Social Media,South,P-886,SKU-2429,102.03,12.06,32.65,Returning,Credit Card
ORD-32907,CUST-13163,SESS-37907,CART-34907,2025-12-07,231.92,121.06,29.78,Fashion,3,Cancelled,Web,International,P-106,SKU-431,77.31,9.03,18.55,VIP,PayPal
ORD-32908,CUST-13164,SESS-37908,CART-34908,2026-03-06,335.97,183.16,5.01,Sports,2,Cancelled,Affiliate,East,P-718,SKU-3158,167.99,7.29,26.88,New,PayPal
ORD-32909,CUST-13164,SESS-37909,CART-34909,2/2/2025,239.28,88.16,36.68,Sports,5,Cancelled,Web,International,P-403,SKU-3094,47.86,3.84,19.14,New,Credit Card
ORD-32910,CUST-13165,SESS-37910,CART-34910,2023-05-13,238.05,137.94,31.81,NULL,1,Returned,Social Media,International,P-27,SKU-2232,238.05,9.54,19.04,VIP,Credit Card
ORD-32911,CUST-13165,SESS-37911,CART-34911,2025-09-21,130.23,54.76,8.98,Sports,1,Shipped,Social Media,South,P-942,SKU-3674,130.23,0.76,10.42,New,Crypto
ORD-32912,CUST-13165,SESS-37912,CART-34912,8/9/2023,410.64,227.67,37.82,Home,2,Cancelled,Social Media,International,P-789,SKU-2487,205.32,1.23,32.85,VIP,Debit Card
ORD-32913,CUST-13166,SESS-37913,CART-34913,2024-01-27,177.59,81.37,47.48,Fashion,3,Cancelled,Mobile App,West,P-385,SKU-531,59.20,6.36,14.21,VIP,Debit Card
ORD-32914,CUST-13166,SESS-37914,CART-34914,2025-10-16,126.37,38.87,29.28,Beauty,5,Shipped,Mobile App,International,P-281,SKU-3736,25.27,9.80,10.11,VIP,Debit Card
ORD-32915,CUST-13167,SESS-37915,CART-34915,8/30/2024,89.56,34.78,37.60,Fashion,3,Pending,Web,East,P-677,SKU-3223,29.85,5.99,7.16,New,Crypto
ORD-32916,CUST-13167,SESS-37916,CART-34916,2024-03-26,193.11,76.81,6.98,Electronics,2,Shipped,Affiliate,West,P-245,SKU-2425,96.55,19.46,15.45,New,Debit Card
ORD-32917,CUST-13167,SESS-37917,CART-34917,1741583704242,228.04,103.54,22.00,Sports,1,Completed,Affiliate,East,P-290,SKU-2343,228.04,3.60,18.24,VIP,PayPal
ORD-32918,CUST-13168,SESS-37918,CART-34918,2023-02-06,219.64,67.42,36.70,Electronics,2,Returned,Web,International,P-243,SKU-3670,109.82,2.74,17.57,VIP,Debit Card
ORD-32919,CUST-13168,SESS-37919,CART-34919,2025-08-14,404.12,234.88,0.20,Beauty,4,Shipped,Web,West,P-937,SKU-3737,101.03,0.28,32.33,Returning,Crypto
ORD-32920,CUST-13169,SESS-37920,CART-34920,2024-09-10,67.55,38.43,36.88,Fashion,2,Returned,Web,North,P-983,SKU-4763,33.77,12.63,5.40,New,Crypto
ORD-32921,CUST-13169,SESS-37921,CART-34921,2024-08-26,205.80,99.60,39.74,  home  ,5,Cancelled,Social Media,East,P-815,SKU-2971,41.16,10.35,16.46,Returning,Debit Card
ORD-32922,CUST-13169,SESS-37922,CART-34922,2025-05-18,20.22,7.42,4.36,Electronics,5,Shipped,Affiliate,North,P-746,SKU-3964,4.04,9.96,1.62,Returning,Credit Card
ORD-32923,CUST-13170,SESS-37923,CART-34923,2023-11-07,243.53,75.94,39.75,Electronics,1,Shipped,Web,International,P-94,SKU-4650,243.53,1.62,19.48,New,Debit Card
ORD-32924,CUST-13170,SESS-37924,CART-34924,2025-08-25,248.20,132.16,30.78,Electronics,5,Completed,Mobile App,East,P-614,SKU-3791,49.64,0.03,19.86,Returning,PayPal
ORD-32925,CUST-13171,SESS-37925,CART-34925,2025-01-31,384.23,140.99,1.91,Sports,1,Returned,Social Media,International,P-161,SKU-223,384.23,6.22,30.74,VIP,PayPal
ORD-32926,CUST-13171,SESS-37926,CART-34926,2025-10-10,466.33,151.78,1.06,Fashion,3,Completed,Affiliate,East,P-85,SKU-1890,155.44,5.34,37.31,Returning,Debit Card
ORD-32927,CUST-13171,SESS-37927,CART-34927,2023-06-23,196.77,105.58,29.19,Home,3,Shipped,Web,East,P-537,SKU-1009,65.59,3.72,15.74,New,Crypto
ORD-32928,CUST-13172,SESS-37928,CART-34928,2023-03-11,353.53,133.88,12.42,Home,3,Returned,Affiliate,South,P-325,SKU-4859,117.84,7.06,28.28,VIP,Credit Card
ORD-32929,CUST-13172,SESS-37929,CART-34929,2023-03-07,462.53,225.99,15.44,  beauty  ,3,Completed,Mobile App,North,P-507,SKU-3180,154.18,2.96,37.00,VIP,PayPal
ORD-32930,CUST-13173,SESS-37930,CART-34930,6/16/2023,223.97,81.90,43.48,Beauty,4,Completed,Mobile App,East,P-831,SKU-2411,55.99,15.97,17.92,Returning,Credit Card
ORD-32931,CUST-13173,SESS-37931,CART-34931,2024-10-04,100.93,50.06,48.16,Beauty,2,Pending,Web,West,P-566,SKU-1691,50.46,8.72,8.07,VIP,Crypto
ORD-32932,CUST-13173,SESS-37932,CART-34932,2024-08-31,196.12,81.71,33.29,Beauty,4,Cancelled,Mobile App,North,P-207,SKU-1821,49.03,14.97,15.69,New,Debit Card
ORD-32933,CUST-13174,SESS-37933,CART-34933,2023-12-31,292.54,150.99,11.73,Fashion,2,Returned,Mobile App,North,P-393,SKU-1051,146.27,6.13,23.40,VIP,Credit Card
ORD-32934,CUST-13174,SESS-37934,CART-34934,2025-03-28,177.66,69.92,25.29,,5,Cancelled,Web,East,P-585,SKU-3278,35.53,1.60,14.21,Returning,Credit Card
ORD-32935,CUST-13175,SESS-37935,CART-34935,2/27/2023,78.19,32.00,23.88,Fashion,2,Pending,Social Media,West,P-548,SKU-2300,39.09,14.24,6.26,VIP,PayPal
ORD-32936,CUST-13175,SESS-37936,CART-34936,2023-07-04,50.66,27.16,48.80,Electronics,5,Returned,Affiliate,South,P-198,SKU-3261,10.13,5.94,4.05,Returning,PayPal
ORD-32937,CUST-13175,SESS-37937,CART-34937,2023-04-21,69.07,36.99,28.94,Beauty,1,Returned,Web,East,P-891,SKU-149,69.07,15.97,5.53,VIP,Crypto
ORD-32938,CUST-13176,SESS-37938,CART-34938,6/14/2024,407.76,233.44,2.32,Beauty,4,Cancelled,Social Media,West,P-183,SKU-4362,101.94,19.79,32.62,VIP,PayPal
ORD-32939,CUST-13176,SESS-37939,CART-34939,2025-01-30,275.28,108.18,28.69,Sports,5,Cancelled,Mobile App,West,P-950,SKU-2911,55.06,3.49,22.02,Returning,Debit Card
ORD-32940,CUST-13177,SESS-37940,CART-34940,2023-11-16,341.17,119.86,20.77,Beauty,3,Returned,Social Media,North,P-62,SKU-776,113.72,8.34,27.29,New,Crypto
ORD-32941,CUST-13177,SESS-37941,CART-34941,3/4/2023,147.34,71.08,20.95,Home,1,Cancelled,Social Media,North,P-578,SKU-2535,147.34,15.47,11.79,New,Debit Card
ORD-32942,CUST-13177,SESS-37942,CART-34942,2023-09-26,203.74,79.46,35.98,Fashion,2,Completed,Mobile App,International,P-800,SKU-4609,101.87,5.44,16.30,VIP,Credit Card
ORD-32943,CUST-13178,SESS-37943,CART-34943,2025-11-21,499.47,202.56,39.24,Home,3,Cancelled,Social Media,International,P-420,SKU-3978,166.49,1.95,39.96,Returning,Credit Card
ORD-32944,CUST-13178,SESS-37944,CART-34944,2024-12-27,281.11,148.05,28.88,Beauty,5,Returned,Social Media,West,P-72,SKU-3263,56.22,1.87,22.49,Returning,Debit Card
ORD-32945,CUST-13179,SESS-37945,CART-34945,2023-04-25,372.26,205.76,12.38,Electronics,2,Returned,Web,West,P-192,SKU-1647,186.13,5.73,29.78,VIP,Debit Card
ORD-32946,CUST-13179,SESS-37946,CART-34946,2023-11-13,477.17,265.09,27.42,Fashion,4,Pending,Mobile App,West,P-408,SKU-896,119.29,4.25,38.17,New,Debit Card
ORD-32947,CUST-13179,SESS-37947,CART-34947,2023-01-01,241.19,76.78,2.40,Beauty,3,Cancelled,Mobile App,North,P-678,SKU-319,80.40,1.12,19.30,New,Crypto
ORD-32948,CUST-13180,SESS-37948,CART-34948,2025-01-28,154.21,84.83,29.71,Sports,1,Cancelled,Affiliate,East,P-61,SKU-727,154.21,0.89,12.34,VIP,Credit Card
ORD-32949,CUST-13180,SESS-37949,CART-34949,2025-07-27,233.43,131.33,40.69,NULL,4,Cancelled,Mobile App,East,P-473,SKU-626,58.36,7.26,18.67,Returning,PayPal
ORD-32950,CUST-13181,SESS-37950,CART-34950,8/22/2024,NULL,109.13,16.07,Sports,4,Completed,Mobile App,North,P-78,SKU-722,65.41,14.87,20.93,New,Crypto
ORD-32951,CUST-13181,SESS-37951,CART-34951,2024-10-14,224.01,124.60,9.71,Electronics,4,Returned,Affiliate,North,P-88,SKU-2502,56.00,0.04,17.92,Returning,Crypto
ORD-32952,CUST-13181,SESS-37952,CART-34952,2024-12-02,442.32,179.15,32.23,Fashion,5,Pending,Mobile App,East,P-250,SKU-1901,88.46,1.94,35.39,New,Debit Card
ORD-32953,CUST-13182,SESS-37953,CART-34953,2024-08-18,131.07,45.37,19.24,Fashion,4,Returned,Affiliate,International,P-818,SKU-3070,32.77,13.81,10.49,VIP,Debit Card
ORD-32954,CUST-13182,SESS-37954,CART-34954,2023-01-13,37.97,21.61,49.65,NULL,5,Completed,Social Media,West,P-145,SKU-3014,7.59,1.68,3.04,Returning,Crypto
ORD-32955,CUST-13183,SESS-37955,CART-34955,2023-02-14,123.52,42.78,0.88,Fashion,1,Cancelled,Affiliate,West,P-93,SKU-352,123.52,10.12,9.88,New,Credit Card
ORD-32956,CUST-13183,SESS-37956,CART-34956,2023-05-11,263.93,110.09,39.20,Electronics,5,Pending,Mobile App,East,P-416,SKU-2870,52.79,7.48,21.11,VIP,Credit Card
ORD-32957,CUST-13183,SESS-37957,CART-34957,9/24/2023,18.82,9.39,13.22,Home,4,Pending,Mobile App,South,P-248,SKU-3991,4.70,11.38,1.51,Returning,PayPal
ORD-32958,CUST-13184,SESS-37958,CART-34958,2025-03-10,501.02,252.25,0.04,Home,1,Pending,Affiliate,East,P-164,SKU-1916,501.02,4.24,40.08,Returning,Debit Card
ORD-32959,CUST-13184,SESS-37959,CART-34959,2023-12-08,30.61,9.26,23.00,Sports,1,Cancelled,Affiliate,East,P-602,SKU-4016,30.61,6.24,2.45,Returning,Crypto
ORD-32960,CUST-13185,SESS-37960,CART-34960,2024-03-30,12.48,7.09,15.32,Fashion,5,Pending,Web,West,P-88,SKU-129,2.50,1.51,1.00,New,Credit Card
ORD-32961,CUST-13185,SESS-37961,CART-34961,2024-02-10,210.02,99.11,33.98,Home,4,Returned,Affiliate,International,P-277,SKU-248,52.51,13.77,16.80,VIP,Credit Card
ORD-32962,CUST-13185,SESS-37962,CART-34962,2025-09-14,308.39,184.71,29.12,Sports,5,Completed,Mobile App,International,P-597,SKU-14,61.68,17.94,24.67,VIP,Crypto
ORD-32963,CUST-13186,SESS-37963,CART-34963,2024-03-01,158.27,80.99,40.84,Beauty,4,Pending,Affiliate,North,P-57,SKU-347,39.57,7.58,12.66,Returning,Credit Card
ORD-32964,CUST-13186,SESS-37964,CART-34964,2024-08-12,114.96,61.61,34.80,Beauty,1,Pending,Web,International,P-887,SKU-3213,114.96,13.44,9.20,New,Debit Card
ORD-32965,CUST-13187,SESS-37965,CART-34965,2023-12-11,274.44,132.28,11.13,Electronics,3,Cancelled,Affiliate,South,P-916,SKU-2211,91.48,17.78,21.95,New,Credit Card
ORD-32966,CUST-13187,SESS-37966,CART-34966,4/8/2023,165.56,63.41,0.60,Home,2,Pending,Mobile App,East,P-190,SKU-552,82.78,0.03,13.24,Returning,Crypto
ORD-32967,CUST-13187,SESS-37967,CART-34967,2023-03-10,369.41,144.38,16.71,Fashion,4,Returned,Mobile App,North,P-229,SKU-2954,92.35,3.76,29.55,New,Debit Card
ORD-32968,CUST-13188,SESS-37968,CART-34968,2023-04-30,372.26,123.06,36.28,Fashion,3,Returned,Web,West,P-996,SKU-126,124.09,14.00,29.78,New,Crypto
ORD-32969,CUST-13188,SESS-37969,CART-34969,2025-04-06,351.59,162.37,34.18,Beauty,5,Pending,Web,North,P-989,SKU-1684,70.32,16.98,28.13,New,PayPal
ORD-32970,CUST-13189,SESS-37970,CART-34970,2025-12-31,370.14,167.40,5.68,Fashion,,Returned,Mobile App,South,P-53,SKU-3016,123.38,6.15,29.61,VIP,PayPal
ORD-32971,CUST-13189,SESS-37971,CART-34971,2023-10-06,239.66,121.80,4.88,Home,1,Completed,Social Media,North,P-68,SKU-4129,239.66,0.79,19.17,Returning,PayPal
ORD-32972,CUST-13189,SESS-37972,CART-34972,2025-05-05,60.59,35.08,44.16,Electronics,1,Cancelled,Mobile App,North,P-500,SKU-378,60.59,8.78,4.85,Returning,PayPal
ORD-32973,CUST-13190,SESS-37973,CART-34973,2024-12-30,220.75,94.77,13.64,Beauty,5,Pending,Social Media,East,P-338,SKU-363,44.15,3.71,17.66,Returning,Crypto
ORD-32974,CUST-13190,SESS-37974,CART-34974,1699062979326,496.80,205.35,8.39,Fashion,2,Cancelled,Affiliate,East,P-460,SKU-2363,248.40,14.00,39.74,Returning,Crypto
ORD-32975,CUST-13191,SESS-37975,CART-34975,2024-03-10,40.83,21.30,44.99,Electronics,5,Pending,Web,East,P-859,SKU-1275,8.17,5.71,3.27,New,Debit Card
ORD-32976,CUST-13191,SESS-37976,CART-34976,2024-04-26,34.95,16.00,4.34,Electronics,4,Cancelled,Web,South,P-734,SKU-515,8.74,11.27,2.80,New,Credit Card
ORD-32977,CUST-13191,SESS-37977,CART-34977,2023-12-02,,89.90,4.95,Electronics,4,Pending,Web,South,P-116,SKU-2930,63.58,16.10,20.35,VIP,Credit Card
ORD-32978,CUST-13192,SESS-37978,CART-34978,2024-10-28,184.44,89.37,6.24,Home,2,Cancelled,Web,North,P-201,SKU-2877,92.22,17.87,14.76,Returning,Credit Card
ORD-32979,CUST-13192,SESS-37979,CART-34979,2024-12-18,57.39,22.30,1.97,Beauty,5,Pending,Social Media,South,P-261,SKU-2799,11.48,9.42,4.59,Returning,PayPal
ORD-32980,CUST-13193,SESS-37980,CART-34980,2024-07-31,479.77,247.07,32.73,Sports,1,Returned,Mobile App,International,P-37,SKU-1293,479.77,18.20,38.38,Returning,Credit Card
ORD-32981,CUST-13193,SESS-37981,CART-34981,1772783026519,31.39,15.86,5.64,Beauty,5,Completed,Mobile App,South,P-746,SKU-909,6.28,4.14,2.51,VIP,Debit Card
ORD-32982,CUST-13193,SESS-37982,CART-34982,2024-04-27,129.90,43.94,28.62,Beauty,5,Pending,Affiliate,West,P-395,SKU-715,25.98,2.29,10.39,VIP,PayPal
ORD-32983,CUST-13194,SESS-37983,CART-34983,2025-02-10,290.37,130.56,37.91,Electronics,4,Returned,Social Media,North,P-92,SKU-3738,72.59,10.15,23.23,Returning,Debit Card
ORD-32984,CUST-13194,SESS-37984,CART-34984,2024-02-15,285.78,139.10,38.13,Beauty,3,Completed,Web,West,P-835,SKU-2959,95.26,8.18,22.86,New,PayPal
ORD-32985,CUST-13195,SESS-37985,CART-34985,2024-11-10,269.37,95.56,49.92,Beauty,1,Cancelled,Affiliate,East,P-537,SKU-3067,269.37,19.98,21.55,New,Credit Card
ORD-32986,CUST-13195,SESS-37986,CART-34986,2024-01-12,119.12,38.48,19.58,Sports,3,Pending,Social Media,West,P-990,SKU-960,39.71,4.09,9.53,VIP,Crypto
ORD-32987,CUST-13195,SESS-37987,CART-34987,2025-03-13,120.25,50.70,31.15,Home,2,Pending,Web,International,P-752,SKU-2483,60.12,10.61,9.62,Returning,Debit Card
ORD-32988,CUST-13196,SESS-37988,CART-34988,2023-06-16,,105.46,38.05,Fashion,4,Pending,Affiliate,East,P-817,SKU-2068,76.36,12.52,24.44,Returning,PayPal
ORD-32989,CUST-13196,SESS-37989,CART-34989,2023-07-07,194.32,70.44,22.54,Electronics,4,Pending,Social Media,West,P-310,SKU-626,48.58,11.44,15.55,Returning,PayPal
ORD-32990,CUST-13197,SESS-37990,CART-34990,2025-03-24,118.45,43.62,21.40,Sports,1,Completed,Web,International,P-79,SKU-4555,118.45,19.37,9.48,New,Debit Card
ORD-32991,CUST-13197,SESS-37991,CART-34991,2025-08-28,481.30,277.68,5.86,Electronics,4,Shipped,Social Media,North,P-689,SKU-3906,120.32,15.50,38.50,Returning,Debit Card
ORD-32992,CUST-13197,SESS-37992,CART-34992,2024-01-24,76.97,32.45,11.44,  fashion  ,5,Pending,Mobile App,West,P-775,SKU-4319,15.39,3.89,6.16,Returning,Credit Card
ORD-32993,CUST-13198,SESS-37993,CART-34993,2025-06-19,36.73,14.52,34.54,Home,2,Pending,Affiliate,North,P-760,SKU-3055,18.36,15.55,2.94,New,PayPal
ORD-32994,CUST-13198,SESS-37994,CART-34994,2023-08-25,346.00,203.40,31.26,Beauty,1,Pending,Affiliate,South,P-573,SKU-3584,346.00,17.60,27.68,VIP,Debit Card
ORD-32995,CUST-13199,SESS-37995,CART-34995,8/11/2024,307.85,127.24,37.95,Fashion,1,Completed,Mobile App,East,P-34,SKU-741,307.85,17.37,24.63,VIP,Credit Card
ORD-32996,CUST-13199,SESS-37996,CART-34996,4/14/2025,155.04,58.67,7.63,Home,2,Returned,Mobile App,West,P-904,SKU-3002,77.52,9.21,12.40,New,Debit Card
ORD-32997,CUST-13199,SESS-37997,CART-34997,2024-10-13,179.11,59.78,20.47,Beauty,2,Cancelled,Social Media,International,P-147,SKU-3166,89.56,8.93,14.33,VIP,PayPal
ORD-32998,CUST-13200,SESS-37998,CART-34998,2025-06-11,493.81,159.88,16.62,Sports,4,Completed,Social Media,International,P-162,SKU-3712,123.45,13.18,39.50,New,Credit Card
ORD-32999,CUST-13200,SESS-37999,CART-34999,2023-11-22,469.95,216.66,8.17,Home,2,Shipped,Web,South,P-666,SKU-2378,234.97,8.72,37.60,Returning,Credit Card
ORD-33000,CUST-13201,SESS-38000,CART-35000,2023-05-27,17.65,10.09,34.76,Beauty,1,Completed,Social Media,International,P-982,SKU-4107,17.65,19.13,1.41,Returning,Crypto
ORD-33001,CUST-13201,SESS-38001,CART-35001,2024-12-06,105.15,54.52,0.84,Fashion,5,Completed,Social Media,East,P-592,SKU-1881,21.03,2.71,8.41,VIP,Debit Card
ORD-33002,CUST-13201,SESS-38002,CART-35002,2024-08-28,NULL,239.52,31.26,Electronics,2,Returned,Affiliate,West,P-948,SKU-1495,237.57,0.26,38.01,VIP,PayPal
ORD-33003,CUST-13202,SESS-38003,CART-35003,2024-08-12,413.55,146.11,30.20,Home,,Completed,Web,North,P-585,SKU-1059,413.55,14.27,33.08,VIP,Credit Card
ORD-33004,CUST-13202,SESS-38004,CART-35004,2025-05-10,158.04,57.05,47.00,Beauty,2,Shipped,Affiliate,North,P-419,SKU-3873,79.02,6.90,12.64,Returning,Debit Card
ORD-33005,CUST-13203,SESS-38005,CART-35005,2025-03-29,348.44,165.49,13.46,Electronics,3,Pending,Mobile App,West,P-867,SKU-124,116.15,10.67,27.88,New,PayPal
ORD-33006,CUST-13203,SESS-38006,CART-35006,2023-12-25,128.50,65.56,43.01,Sports,1,Pending,Mobile App,International,P-400,SKU-4494,128.50,7.70,10.28,Returning,Credit Card
ORD-33007,CUST-13203,SESS-38007,CART-35007,2024-09-20,299.94,93.79,42.11,Fashion,5,Completed,Web,International,P-357,SKU-939,59.99,8.42,24.00,VIP,PayPal
ORD-33008,CUST-13204,SESS-38008,CART-35008,10/6/2024,297.80,150.89,23.45,Beauty,4,Cancelled,Web,South,P-913,SKU-3393,74.45,2.47,23.82,Returning,Debit Card
ORD-33009,CUST-13204,SESS-38009,CART-35009,2025-04-06,180.38,79.35,42.67,Sports,1,Shipped,Social Media,North,P-675,SKU-1751,180.38,7.12,14.43,VIP,PayPal
ORD-33010,CUST-13205,SESS-38010,CART-35010,2024-12-08,276.11,129.89,24.87,Fashion,2,Cancelled,Social Media,North,P-1,SKU-1165,138.06,15.38,22.09,VIP,PayPal
ORD-33011,CUST-13205,SESS-38011,CART-35011,2025-02-10,53.61,17.64,45.99,,NULL,Returned,Web,North,P-37,SKU-2043,10.72,1.51,4.29,Returning,Debit Card
ORD-33012,CUST-13205,SESS-38012,CART-35012,2025-08-28,302.43,140.29,46.41,Electronics,2,Shipped,Mobile App,West,P-848,SKU-3884,151.21,13.27,24.19,VIP,Debit Card
ORD-33013,CUST-13206,SESS-38013,CART-35013,2024-02-24,478.11,241.00,3.95,Sports,5,Pending,Web,North,P-226,SKU-1059,95.62,9.27,38.25,Returning,PayPal
ORD-33014,CUST-13206,SESS-38014,CART-35014,2024-06-05,182.83,73.27,48.29,Home,3,Pending,Mobile App,West,P-439,SKU-432,60.94,10.66,14.63,New,PayPal
ORD-33015,CUST-13207,SESS-38015,CART-35015,2024-10-14,142.05,46.85,47.62,Beauty,1,Completed,Social Media,West,P-55,SKU-899,142.05,12.12,11.36,Returning,Crypto
