transaction_id,store_id,product_id,timestamp,sales_value,cogs,inventory_level,quantity_sold,received_units,items_in_basket,shrinkage,visitor_count,department,store_location,brand,stock_status,loyalty_id,payment_type,weather_context,is_weekend
TXN-12037,STORE-8,P-363,2025-07-08,139.23,90.02,139,1,4,9,0.00,38,Produce,New York,Premium Brand,Out of Stock,L-13037,Mobile Pay,Cloudy,FALSE
TXN-12038,STORE-9,P-111,2025-07-09,6.32,3.41,216,10,14,11,0.00,12,Meat,New York,Private Label,Out of Stock,,Card,Rainy,FALSE
TXN-12039,STORE-10,P-76,2024-06-28,11.18,7.40,369,9,12,4,0.00,31,Bakery,Paris,National Brand,Low Stock,,Card,Cloudy,FALSE
TXN-12040,STORE-11,P-344,2024-08-11,70.38,35.34,955,9,9,13,0.00,27,Dairy,Paris,Premium Brand,Out of Stock,L-13040,Mobile Pay,Snowy,FALSE
TXN-12041,STORE-12,P-80,2024-03-12,37.54,23.30,614,10,13,3,0.00,40,Dairy,Berlin,Private Label,Out of Stock,,Card,Cloudy,TRUE
TXN-12042,STORE-13,P-84,2025-10-12,54.85,33.67,561,3,5,7,0.00,33,Dairy,Tokyo,Private Label,Out of Stock,,Cash,Rainy,FALSE
TXN-12043,STORE-14,P-102,2025-04-17,8.09,5.48,197,10,13,12,0.00,58,Grocery,Berlin,Private Label,In Stock,,Mobile Pay,Sunny,FALSE
TXN-12044,STORE-15,P-431,2025-08-21,36.24,18.93,289,8,10,11,0.00,17,Deli,London,National Brand,Out of Stock,L-13044,Cash,Sunny,TRUE
TXN-12045,STORE-1,P-66,2025-11-23,103.91,66.71,435,6,9,1,0.00,49,Produce,London,Premium Brand,Out of Stock,L-13045,Card,Cloudy,FALSE
TXN-12046,STORE-2,P-155,7/28/2024,113.46,75.43,102,7,9,8,0.00,38,Deli,New York,Private Label,Low Stock,,Mobile Pay,Rainy,TRUE
TXN-12047,STORE-3,P-456,2025-04-09,111.89,64.61,62,7,9,4,0.00,17,Meat,Paris,National Brand,Low Stock,L-13047,Mobile Pay,Cloudy,TRUE
TXN-12048,STORE-4,P-494,2024-04-11,116.33,58.32,405,7,11,2,0.00,55,Deli,New York,National Brand,In Stock,L-13048,Mobile Pay,Snowy,TRUE
TXN-12049,STORE-5,P-277,2024-03-06,114.42,62.14,744,8,10,6,0.00,37,Dairy,New York,Private Label,Out of Stock,,Card,Cloudy,FALSE
TXN-12050,STORE-6,P-413,2025-04-10,32.20,16.46,783,10,12,5,0.00,30,Deli,New York,Private Label,Low Stock,,Card,Cloudy,FALSE
TXN-12051,STORE-7,P-56,2024-08-26,13.08,7.91,659,8,12,5,0.00,14,Grocery,New York,National Brand,In Stock,,Mobile Pay,Cloudy,FALSE
TXN-12052,STORE-8,P-112,10/14/2025,151.43,104.86,918,5,5,14,0.00,29,Grocery,New York,Premium Brand,Low Stock,L-13052,Card,Sunny,FALSE
TXN-12053,STORE-9,P-471,2026-02-27,89.48,49.29,65,8,12,1,0.00,40,Bakery,Paris,Private Label,In Stock,L-13053,Cash,Sunny,FALSE
TXN-12054,STORE-10,P-215,2024-09-27,70.60,36.02,765,1,3,11,0.00,23,Dairy,New York,National Brand,Out of Stock,,Cash,Sunny,FALSE
TXN-12055,STORE-11,P-348,2024-07-21,77.71,39.85,537,9,13,6,0.00,26,Grocery,New York,National Brand,Out of Stock,,Mobile Pay,Cloudy,TRUE
TXN-12056,STORE-12,P-157,2024-01-25,146.45,78.74,78,2,3,13,0.00,49,Produce,Berlin,National Brand,Out of Stock,,Card,Rainy,FALSE
TXN-12057,STORE-13,P-336,2025-05-22,127.29,67.14,136,1,1,7,0.00,55,Dairy,London,Private Label,Out of Stock,L-13057,Mobile Pay,Sunny,TRUE
TXN-12058,STORE-14,P-431,2025-05-11,88.89,56.85,25,7,9,9,0.00,43,Produce,Berlin,Private Label,In Stock,,Card,Sunny,FALSE
TXN-12059,STORE-15,P-193,2024-11-18,6.55,3.85,615,3,7,1,0.00,11,Produce,London,Private Label,Low Stock,,Cash,Sunny,FALSE
TXN-12060,STORE-1,P-198,2024-04-18,109.17,66.69,318,10,13,11,0.00,32,Dairy,Tokyo,Premium Brand,Out of Stock,,Cash,Sunny,TRUE
TXN-12061,STORE-2,P-490,2025-08-16,132.50,77.71,825,4,5,6,0.00,33,Bakery,London,National Brand,Out of Stock,,Cash,Rainy,FALSE
TXN-12062,STORE-3,P-487,2025-01-08,148.69,79.19,417,7,9,15,0.00,35,Dairy,Paris,National Brand,Low Stock,,Mobile Pay,Rainy,FALSE
TXN-12063,STORE-4,P-377,2025-05-05,50.26,33.57,674,1,2,5,0.00,22,Bakery,Tokyo,National Brand,Low Stock,L-13063,Card,Snowy,FALSE
TXN-12064,STORE-5,P-301,2024-07-24,95.46,56.42,933,10,10,1,0.00,19,Produce,Paris,National Brand,Low Stock,L-13064,Mobile Pay,Sunny,FALSE
TXN-12065,STORE-6,P-243,2024-05-14,93.25,54.91,464,9,10,11,0.00,37,Bakery,Paris,National Brand,Out of Stock,,Mobile Pay,Snowy,TRUE
TXN-12066,STORE-7,P-271,1716295261084,26.85,13.99,374,7,10,11,0.00,53,Bakery,New York,Private Label,Out of Stock,,Mobile Pay,Rainy,FALSE
TXN-12067,STORE-8,P-357,2025-11-29,49.18,31.76,984,3,5,12,5.93,55,Meat,Paris,Private Label,Low Stock,L-13067,Card,Rainy,FALSE
TXN-12068,STORE-9,P-28,2025-02-15,25.33,16.26,295,NULL,9,1,0.00,13,Meat,New York,Private Label,Out of Stock,,Cash,Rainy,TRUE
TXN-12069,STORE-10,P-298,2025-03-06,36.80,22.18,204,5,8,10,0.00,55,Deli,New York,Premium Brand,In Stock,L-13069,Card,Rainy,FALSE
TXN-12070,STORE-11,P-229,12/22/2024,134.17,73.78,392,8,10,14,0.00,23,Bakery,Berlin,Premium Brand,In Stock,,Cash,Cloudy,FALSE
TXN-12071,STORE-12,P-198,2025-10-02,144.84,84.42,434,2,2,14,0.00,52,Bakery,London,Private Label,In Stock,,Mobile Pay,Rainy,TRUE
TXN-12072,STORE-13,P-38,1708891747438,35.26,22.71,618,8,10,3,0.00,25,Meat,Tokyo,Private Label,Low Stock,L-13072,Card,Snowy,FALSE
TXN-12073,STORE-14,P-371,2025-12-02,8.97,6.06,380,9,13,9,0.00,25,Dairy,New York,Premium Brand,Low Stock,,Cash,Cloudy,FALSE
TXN-12074,STORE-15,P-373,2025-06-13,39.60,26.00,867,8,8,14,0.00,51,Bakery,London,Private Label,Low Stock,,Mobile Pay,Snowy,TRUE
TXN-12075,STORE-1,P-500,4/13/2024,67.19,44.21,980,6,10,9,0.00,16,Bakery,Tokyo,Premium Brand,Out of Stock,L-13075,Mobile Pay,Snowy,FALSE
TXN-12076,STORE-2,P-319,2024-03-06,141.56,85.56,269,1,2,2,0.00,18,Produce,Tokyo,Premium Brand,Low Stock,,Card,Cloudy,FALSE
TXN-12077,STORE-3,P-498,2026-03-01,62.22,37.65,672,1,5,2,0.00,15,Meat,New York,Private Label,Out of Stock,,Mobile Pay,Snowy,FALSE
TXN-12078,STORE-4,P-490,2024-04-03,50.70,31.72,693,10,12,3,0.00,30,,Tokyo,National Brand,Out of Stock,L-13078,Mobile Pay,Rainy,FALSE
TXN-12079,STORE-5,P-415,2025-07-29,13.46,7.30,299,10,12,3,0.00,40,Dairy,Paris,National Brand,In Stock,,Mobile Pay,Sunny,FALSE
TXN-12080,STORE-6,P-405,2026-01-07,100.27,54.42,912,8,9,11,0.00,10,Produce,London,Premium Brand,Low Stock,,Cash,Snowy,FALSE
TXN-12081,STORE-7,P-346,5/5/2024,,69.45,92,5,9,15,0.00,38,Produce,Tokyo,National Brand,Out of Stock,,Cash,Sunny,FALSE
TXN-12082,STORE-8,P-297,2024-07-02,13.39,8.75,818,1,1,6,0.00,58,Produce,New York,Premium Brand,Low Stock,,Cash,Cloudy,FALSE
TXN-12083,STORE-9,P-238,2024-04-20,144.19,85.85,87,7,11,12,0.00,35,Deli,Paris,National Brand,Low Stock,L-13083,Card,Rainy,FALSE
TXN-12084,STORE-10,P-421,2024-05-21,73.79,47.51,451,6,6,9,0.00,27,Produce,Paris,National Brand,Low Stock,,Mobile Pay,Snowy,FALSE
TXN-12085,STORE-11,P-341,2025-07-22,93.91,55.54,147,3,5,10,0.00,12,Deli,London,Private Label,Low Stock,L-13085,Mobile Pay,Sunny,FALSE
TXN-12086,STORE-12,P-433,4/24/2024,85.29,44.87,556,2,3,8,0.00,21,Meat,New York,Premium Brand,Low Stock,,Mobile Pay,Sunny,FALSE
TXN-12087,STORE-13,P-231,2024-11-09,117.21,79.30,31,8,11,1,0.00,57,Grocery,New York,National Brand,Low Stock,,Cash,Rainy,FALSE
TXN-12088,STORE-14,P-222,2025-09-16,23.89,14.57,110,7,8,14,0.00,27,Dairy,London,National Brand,Low Stock,,Mobile Pay,Snowy,FALSE
TXN-12089,STORE-15,P-258,2025-09-06,21.86,12.78,815,5,5,15,0.00,29,Meat,Paris,Premium Brand,Out of Stock,L-13089,Mobile Pay,Sunny,FALSE
TXN-12090,STORE-1,P-351,2025-06-25,150.97,84.42,944,2,5,14,0.00,22,Bakery,Tokyo,Private Label,Low Stock,,Mobile Pay,Sunny,TRUE
TXN-12091,STORE-2,P-183,2026-01-04,40.43,21.68,801,6,10,9,1.91,32,Dairy,London,Private Label,Low Stock,,Mobile Pay,Rainy,FALSE
TXN-12092,STORE-3,P-119,2024-05-20,110.14,69.92,39,7,10,8,0.00,39,Dairy,London,Private Label,Out of Stock,L-13092,Cash,Sunny,FALSE
TXN-12093,STORE-4,P-275,2025-03-07,24.87,12.55,509,8,11,9,7.17,26,Grocery,Berlin,Private Label,Out of Stock,L-13093,Cash,Snowy,TRUE
TXN-12094,STORE-5,P-78,2024-02-23,111.86,66.00,989,8,10,2,0.00,18,Produce,Tokyo,National Brand,Low Stock,,Mobile Pay,Cloudy,TRUE
TXN-12095,STORE-6,P-66,2025-10-05,39.42,22.54,991,1,4,14,0.00,47,Deli,Paris,Private Label,Out of Stock,L-13095,Mobile Pay,Cloudy,FALSE
TXN-12096,STORE-7,P-99,1/31/2024,NULL,1.93,621,6,9,7,0.00,27,Deli,Paris,National Brand,Out of Stock,,Card,Rainy,FALSE
TXN-12097,STORE-8,P-13,2025-05-22,,11.78,232,10,14,1,0.00,50,Produce,Tokyo,Premium Brand,In Stock,L-13097,Mobile Pay,Sunny,TRUE
TXN-12098,STORE-9,P-389,2024-04-10,65.22,43.39,920,8,10,8,0.00,44,Produce,London,National Brand,In Stock,,Card,Snowy,FALSE
TXN-12099,STORE-10,P-220,2024-03-03,113.14,72.57,106,9,12,4,7.46,43,Produce,London,Private Label,In Stock,,Cash,Rainy,FALSE
TXN-12100,STORE-11,P-237,2024-11-22,93.61,56.45,219,6,10,12,0.00,55,Meat,London,National Brand,In Stock,,Mobile Pay,Cloudy,FALSE
TXN-12101,STORE-12,P-306,2025-08-13,120.71,72.16,29,9,11,12,0.00,29,Produce,Tokyo,Premium Brand,In Stock,,Mobile Pay,Snowy,FALSE
TXN-12102,STORE-13,P-285,2024-08-20,80.71,49.96,251,10,14,6,0.00,43,NULL,London,National Brand,Low Stock,L-13102,Card,Rainy,FALSE
TXN-12103,STORE-14,P-243,2025-02-08,151.89,89.05,337,2,3,1,0.00,43,Bakery,Paris,National Brand,Out of Stock,,Cash,Cloudy,TRUE
TXN-12104,STORE-15,P-201,2026-03-11,57.22,37.78,884,5,7,1,0.00,42,Meat,Berlin,Premium Brand,In Stock,,Card,Cloudy,TRUE
TXN-12105,STORE-1,P-222,2024-04-28,8.12,5.50,84,3,5,6,0.00,16,Grocery,Tokyo,Premium Brand,Low Stock,,Cash,Sunny,FALSE
TXN-12106,STORE-2,P-205,2025-09-04,27.86,15.20,859,10,13,8,0.00,41,Meat,Tokyo,Private Label,In Stock,,Cash,Sunny,FALSE
TXN-12107,STORE-3,P-27,2025-02-24,56.09,36.24,443,9,10,2,0.00,26,Dairy,Tokyo,Premium Brand,In Stock,,Card,Sunny,FALSE
TXN-12108,STORE-4,P-447,10/20/2025,65.95,37.68,833,5,7,1,0.00,46,Meat,Paris,Premium Brand,Low Stock,L-13108,Card,Sunny,FALSE
TXN-12109,STORE-5,P-166,2025-03-07,79.03,54.94,910,5,5,3,0.00,42,Meat,New York,National Brand,In Stock,,Mobile Pay,Snowy,TRUE
TXN-12110,STORE-6,P-42,2024-04-30,81.55,55.61,283,6,7,14,0.00,13,Grocery,New York,Premium Brand,Low Stock,L-13110,Mobile Pay,Cloudy,FALSE
TXN-12111,STORE-7,P-100,1728939071730,15.72,10.23,948,3,3,12,0.00,19,Bakery,Berlin,National Brand,In Stock,,Card,Rainy,TRUE
TXN-12112,STORE-8,P-334,2025-06-29,5.80,3.59,631,2,5,7,0.00,18,Grocery,London,Private Label,In Stock,,Card,Rainy,FALSE
TXN-12113,STORE-9,P-29,2025-03-12,124.41,64.01,256,4,4,10,0.00,40,Grocery,Tokyo,Premium Brand,Out of Stock,,Card,Cloudy,TRUE
TXN-12114,STORE-10,P-52,2024-07-25,78.47,48.28,382,5,8,11,0.00,39,Produce,London,Premium Brand,Low Stock,L-13114,Cash,Sunny,TRUE
TXN-12115,STORE-11,P-410,2025-01-27,135.21,80.48,224,4,7,12,0.00,12,Grocery,New York,Private Label,Out of Stock,,Cash,Sunny,TRUE
TXN-12116,STORE-12,P-112,2025-12-06,146.87,89.84,669,3,6,6,0.00,35,Bakery,Paris,Private Label,Low Stock,,Cash,Rainy,TRUE
TXN-12117,STORE-13,P-461,2025-06-20,  37.29  ,22.14,678,9,12,3,0.00,32,Produce,Tokyo,National Brand,In Stock,L-13117,Cash,Sunny,FALSE
TXN-12118,STORE-14,P-100,2025-02-02,43.41,24.60,151,3,5,6,0.00,19,Meat,London,Private Label,Out of Stock,,Card,Cloudy,TRUE
TXN-12119,STORE-15,P-281,2025-12-06,103.41,62.12,192,7,8,3,0.00,31,Dairy,London,National Brand,Low Stock,,Cash,Rainy,FALSE
TXN-12120,STORE-1,P-156,2025-02-20,7.44,4.46,912,3,5,10,0.00,41,Grocery,New York,National Brand,Out of Stock,,Cash,Sunny,FALSE
TXN-12121,STORE-2,P-427,2024-04-19,7.30,3.99,403,7,9,7,0.00,36,Deli,Berlin,Premium Brand,Low Stock,,Mobile Pay,Rainy,FALSE
TXN-12122,STORE-3,P-471,2024-05-22,25.40,15.33,757,6,6,8,0.00,53,Produce,New York,Premium Brand,Out of Stock,L-13122,Mobile Pay,Rainy,FALSE
TXN-12123,STORE-4,P-281,2025-05-14,127.24,64.31,138,2,5,10,0.00,11,Bakery,New York,Private Label,In Stock,,Card,Rainy,FALSE
TXN-12124,STORE-5,P-287,2024-01-25,,66.60,641,8,8,1,0.00,53,Produce,Berlin,Private Label,Out of Stock,L-13124,Mobile Pay,Cloudy,FALSE
TXN-12125,STORE-6,P-440,2024-12-31,83.72,54.44,662,5,8,12,0.00,40,Deli,London,Premium Brand,In Stock,,Mobile Pay,Rainy,FALSE
TXN-12126,STORE-7,P-193,2024-12-19,27.57,16.71,291,1,5,6,0.00,15,Dairy,Tokyo,Premium Brand,Low Stock,L-13126,Mobile Pay,Rainy,TRUE
TXN-12127,STORE-8,P-96,2025-07-15,83.86,57.01,463,4,7,2,0.00,47,Meat,London,Private Label,Out of Stock,,Mobile Pay,Cloudy,FALSE
TXN-12128,STORE-9,P-483,2025-11-30,33.71,17.77,319,2,5,7,0.00,29,Bakery,London,Private Label,In Stock,L-13128,Cash,Sunny,TRUE
TXN-12129,STORE-10,P-24,2025-08-24,95.38,65.08,953,NULL,2,7,0.00,27,Bakery,Tokyo,Premium Brand,In Stock,,Mobile Pay,Rainy,TRUE
TXN-12130,STORE-11,P-495,2023-12-31,109.27,73.30,847,3,7,4,0.00,41,Deli,Paris,Private Label,Out of Stock,L-13130,Cash,Sunny,TRUE
TXN-12131,STORE-12,P-125,2024-06-09,112.77,69.86,248,2,6,1,0.00,18,Bakery,Paris,Premium Brand,Low Stock,,Mobile Pay,Snowy,TRUE
TXN-12132,STORE-13,P-170,2024-11-16,10.71,5.55,272,1,5,3,0.00,27,Dairy,New York,National Brand,Low Stock,L-13132,Mobile Pay,Sunny,FALSE
TXN-12133,STORE-14,P-478,2025-09-19,5.64,3.41,970,4,8,9,0.00,43,Dairy,Paris,Premium Brand,Low Stock,L-13133,Mobile Pay,Cloudy,FALSE
TXN-12134,STORE-15,P-74,2024-06-12,106.39,72.88,348,5,7,5,0.00,53,Deli,Paris,Private Label,Low Stock,L-13134,Cash,Rainy,FALSE
TXN-12135,STORE-1,P-115,2025-12-11,43.31,24.72,279,6,10,7,0.00,15,Produce,Tokyo,Private Label,Out of Stock,,Mobile Pay,Snowy,FALSE
TXN-12136,STORE-2,P-27,1716752305484,59.26,30.63,177,2,6,1,0.00,47,Dairy,Tokyo,Premium Brand,Low Stock,,Cash,Sunny,FALSE
TXN-12137,STORE-3,P-63,2024-06-23,34.23,21.18,386,9,13,9,0.00,52,Deli,New York,Private Label,Low Stock,,Cash,Cloudy,FALSE
TXN-12138,STORE-4,P-103,2025-06-06,117.67,75.32,547,4,8,15,0.00,37,Meat,Tokyo,Private Label,Low Stock,,Mobile Pay,Rainy,FALSE
TXN-12139,STORE-5,P-459,2025-04-17,39.21,20.95,860,10,14,5,0.00,24,Produce,Tokyo,National Brand,Low Stock,,Card,Sunny,FALSE
TXN-12140,STORE-6,P-86,2025-12-29,106.68,66.03,243,2,4,11,0.00,11,Dairy,New York,Private Label,Out of Stock,,Card,Cloudy,TRUE
TXN-12141,STORE-7,P-185,2025-03-13,42.43,27.05,169,4,6,14,0.00,30,Meat,Berlin,National Brand,Out of Stock,,Cash,Snowy,FALSE
TXN-12142,STORE-8,P-215,2024-02-23,106.00,58.41,156,6,10,11,0.00,12,Meat,New York,Private Label,In Stock,,Mobile Pay,Cloudy,TRUE
TXN-12143,STORE-9,P-284,2026-03-07,22.95,12.13,923,4,8,15,0.00,31,Produce,Berlin,National Brand,Out of Stock,,Card,Sunny,FALSE
TXN-12144,STORE-10,P-461,2025-02-19,8.71,4.72,128,6,6,15,0.00,14,Produce,London,Premium Brand,In Stock,,Mobile Pay,Cloudy,FALSE
TXN-12145,STORE-11,P-274,2025-01-09,125.69,71.70,142,9,10,6,0.00,23,Produce,Tokyo,Premium Brand,Low Stock,,Cash,Rainy,FALSE
TXN-12146,STORE-12,P-410,2024-04-09,7.73,4.32,25,3,6,2,0.00,17,Deli,London,Private Label,Low Stock,L-13146,Card,Sunny,TRUE
TXN-12147,STORE-13,P-159,10/7/2024,24.57,15.71,655,6,6,10,0.00,56,Grocery,Paris,Premium Brand,Low Stock,,Mobile Pay,Snowy,FALSE
TXN-12148,STORE-14,P-251,1717849242548,56.31,38.82,944,,5,8,0.00,16,Bakery,London,Private Label,In Stock,L-13148,Mobile Pay,Sunny,FALSE
TXN-12149,STORE-15,P-310,2024-10-01,59.92,30.12,123,3,6,7,0.00,37,,London,Private Label,Low Stock,,Cash,Rainy,FALSE
TXN-12150,STORE-1,P-299,2025-12-25,118.98,74.49,136,,12,3,0.00,20,Grocery,New York,Premium Brand,Out of Stock,,Cash,Sunny,FALSE
TXN-12151,STORE-2,P-435,2024-06-02,79.04,46.73,336,6,10,13,0.00,35,  bakery  ,New York,National Brand,In Stock,,Card,Sunny,FALSE
TXN-12152,STORE-3,P-294,8/30/2025,120.22,79.28,677,10,14,3,0.00,20,Bakery,New York,Private Label,Out of Stock,,Cash,Sunny,FALSE
TXN-12153,STORE-4,P-8,2024-08-27,55.23,31.59,166,3,3,13,0.00,17,Deli,New York,Premium Brand,Low Stock,,Card,Cloudy,TRUE
TXN-12154,STORE-5,P-417,2024-09-11,14.23,7.25,517,5,5,4,0.00,16,Meat,Berlin,National Brand,In Stock,,Cash,Rainy,FALSE
TXN-12155,STORE-6,P-343,1766502132622,120.27,78.98,46,,5,12,0.00,13,Dairy,Berlin,Private Label,Out of Stock,,Cash,Rainy,FALSE
TXN-12156,STORE-7,P-490,2024-06-21,41.32,28.15,274,5,5,13,0.00,10,Bakery,London,Premium Brand,Low Stock,L-13156,Cash,Cloudy,FALSE
TXN-12157,STORE-8,P-333,2024-04-10,37.66,20.14,513,8,8,9,0.00,48,Meat,London,Private Label,Out of Stock,,Mobile Pay,Sunny,FALSE
TXN-12158,STORE-9,P-465,2025-01-30,68.94,44.71,583,1,4,6,0.00,29,Meat,Berlin,Private Label,In Stock,,Mobile Pay,Rainy,FALSE
TXN-12159,STORE-10,P-126,2024-08-25,127.54,81.07,197,6,8,5,0.00,41,Bakery,Paris,National Brand,Low Stock,L-13159,Mobile Pay,Sunny,FALSE
TXN-12160,STORE-11,P-483,2024-05-27,102.15,61.99,66,4,7,3,0.00,22,Deli,Tokyo,National Brand,Low Stock,,Cash,Sunny,FALSE
TXN-12161,STORE-12,P-75,2024-12-15,99.65,59.27,69,1,5,10,0.00,34,Deli,Berlin,National Brand,Low Stock,,Card,Snowy,FALSE
TXN-12162,STORE-13,P-251,2025-09-11,131.66,77.32,460,7,10,10,0.00,14,Bakery,Tokyo,National Brand,In Stock,L-13162,Card,Snowy,TRUE
TXN-12163,STORE-14,P-307,2025-01-10,7.08,4.60,181,9,10,9,0.00,25,Dairy,London,Premium Brand,Low Stock,,Mobile Pay,Snowy,TRUE
TXN-12164,STORE-15,P-320,2024-04-06,46.16,25.57,780,10,12,10,0.00,34,Grocery,Tokyo,Private Label,Out of Stock,,Mobile Pay,Snowy,FALSE
TXN-12165,STORE-1,P-334,2025-03-19,63.63,41.78,471,4,4,2,0.00,29,Grocery,London,Private Label,Low Stock,,Cash,Rainy,FALSE
TXN-12166,STORE-2,P-322,2024-10-16,66.82,38.06,882,7,11,8,0.00,17,Dairy,London,National Brand,Low Stock,L-13166,Mobile Pay,Rainy,FALSE
TXN-12167,STORE-3,P-430,2024-11-21,20.52,11.68,339,7,9,10,2.31,23,Produce,Tokyo,Private Label,Low Stock,L-13167,Cash,Snowy,FALSE
TXN-12168,STORE-4,P-408,2024-08-01,  2.12  ,1.17,718,3,6,6,0.00,39,Produce,Berlin,Private Label,In Stock,,Card,Sunny,FALSE
TXN-12169,STORE-5,P-369,2026-01-03,44.84,26.58,181,1,3,12,0.00,36,Grocery,New York,National Brand,In Stock,,Card,Snowy,FALSE
TXN-12170,STORE-6,P-428,2025-04-09,109.18,57.18,250,1,5,11,0.00,31,Dairy,Tokyo,National Brand,Low Stock,,Mobile Pay,Rainy,TRUE
TXN-12171,STORE-7,P-14,2024-05-06,75.65,46.96,384,8,11,10,0.00,38,Dairy,New York,Premium Brand,Low Stock,L-13171,Card,Sunny,FALSE
TXN-12172,STORE-8,P-471,2025-02-12,11.70,6.74,185,7,11,12,0.00,42,Produce,Paris,Private Label,Low Stock,L-13172,Cash,Cloudy,TRUE
TXN-12173,STORE-9,P-155,2024-09-18,102.08,56.64,170,7,11,7,0.00,51,Dairy,New York,Private Label,Low Stock,,Card,Sunny,FALSE
TXN-12174,STORE-10,P-449,2024-10-01,110.38,71.27,214,7,7,9,0.00,10,Meat,New York,National Brand,Out of Stock,,Cash,Rainy,FALSE
TXN-12175,STORE-11,P-440,1766600454460,21.86,11.34,198,5,7,3,0.00,41,Meat,Paris,Private Label,Out of Stock,L-13175,Mobile Pay,Cloudy,FALSE
TXN-12176,STORE-12,P-156,2024-07-04,7.88,4.61,527,1,3,2,0.00,51,Bakery,Tokyo,Private Label,In Stock,L-13176,Cash,Rainy,FALSE
TXN-12177,STORE-13,P-222,2026-01-14,53.40,28.96,814,5,5,6,0.00,53,Meat,London,Private Label,Low Stock,L-13177,Cash,Snowy,FALSE
TXN-12178,STORE-14,P-92,2025-05-21,23.62,12.42,224,4,6,4,0.00,13,Dairy,New York,Private Label,Out of Stock,,Mobile Pay,Sunny,FALSE
TXN-12179,STORE-15,P-79,2024-09-25,NULL,71.88,447,10,11,14,0.00,30,Produce,Paris,National Brand,In Stock,,Card,Snowy,FALSE
TXN-12180,STORE-1,P-256,2024-11-29,128.06,64.18,639,5,8,7,0.00,56,Bakery,New York,Private Label,In Stock,,Mobile Pay,Snowy,FALSE
TXN-12181,STORE-2,P-225,2025-05-15,84.89,49.73,925,6,10,14,0.00,50,  produce  ,New York,National Brand,Low Stock,L-13181,Cash,Sunny,FALSE
TXN-12182,STORE-3,P-50,2024-12-02,102.09,55.51,90,10,11,5,0.00,14,Deli,London,National Brand,Out of Stock,L-13182,Cash,Cloudy,FALSE
TXN-12183,STORE-4,P-128,2025-08-19,95.25,52.90,276,8,9,2,0.00,27,Produce,Berlin,National Brand,Out of Stock,,Cash,Snowy,TRUE
TXN-12184,STORE-5,P-242,2025-12-30,77.83,49.60,182,9,12,2,0.00,13,Bakery,New York,Premium Brand,Low Stock,L-13184,Cash,Rainy,FALSE
TXN-12185,STORE-6,P-471,2025-03-10,108.92,71.33,668,7,10,10,0.00,15,Bakery,New York,Premium Brand,Low Stock,,Mobile Pay,Sunny,FALSE
TXN-12186,STORE-7,P-192,2025-02-06,142.72,86.58,351,3,5,8,0.00,27,Bakery,London,Premium Brand,Low Stock,L-13186,Cash,Cloudy,FALSE
TXN-12187,STORE-8,P-271,2024-03-18,65.09,34.29,725,7,7,15,0.00,20,Meat,Berlin,Private Label,In Stock,,Card,Rainy,TRUE
TXN-12188,STORE-9,P-359,2025-08-20,56.88,28.63,969,10,10,3,0.00,18,Dairy,Berlin,Premium Brand,Out of Stock,,Cash,Rainy,FALSE
TXN-12189,STORE-10,P-486,2024-10-22,82.64,53.73,545,9,9,11,0.00,36,Bakery,Berlin,Private Label,In Stock,,Mobile Pay,Rainy,FALSE
TXN-12190,STORE-11,P-69,2024-10-12,93.57,63.40,844,10,14,4,0.00,16,Grocery,London,National Brand,Low Stock,L-13190,Card,Snowy,FALSE
TXN-12191,STORE-12,P-146,2025-09-30,,25.27,87,4,4,3,0.00,30,Deli,Berlin,Premium Brand,Low Stock,,Card,Sunny,FALSE
TXN-12192,STORE-13,P-151,2025-01-30,58.30,36.20,197,3,4,11,0.00,54,Grocery,New York,National Brand,In Stock,,Cash,Cloudy,FALSE
TXN-12193,STORE-14,P-138,2025-05-10,113.83,78.76,793,2,5,12,0.00,23,Deli,London,Premium Brand,In Stock,,Cash,Cloudy,FALSE
TXN-12194,STORE-15,P-466,2024-07-09,148.04,101.81,254,8,11,10,0.00,13,Grocery,New York,National Brand,Low Stock,,Mobile Pay,Sunny,FALSE
TXN-12195,STORE-1,P-325,2025-06-22,111.66,57.32,476,8,10,6,0.00,13,Dairy,London,Private Label,In Stock,,Mobile Pay,Cloudy,FALSE
TXN-12196,STORE-2,P-259,2025-09-06,33.99,19.37,859,2,6,11,0.00,36,Deli,Tokyo,Premium Brand,Low Stock,,Cash,Sunny,TRUE
TXN-12197,STORE-3,P-301,2025-03-03,18.97,9.56,732,8,11,8,0.00,55,Deli,Paris,Premium Brand,In Stock,L-13197,Cash,Cloudy,TRUE
TXN-12198,STORE-4,P-221,2026-01-06,95.55,50.73,881,3,4,1,0.00,11,Meat,Berlin,Premium Brand,In Stock,,Mobile Pay,Rainy,FALSE
TXN-12199,STORE-5,P-81,2025-11-21,137.69,92.39,199,1,5,13,0.00,33,Meat,Paris,National Brand,Low Stock,L-13199,Card,Cloudy,FALSE
TXN-12200,STORE-6,P-138,2024-12-05,20.12,13.22,390,8,10,9,0.00,28,Dairy,London,National Brand,In Stock,,Card,Cloudy,FALSE
TXN-12201,STORE-7,P-74,2025-06-10,110.23,60.22,748,7,11,2,5.35,47,Produce,Paris,National Brand,Out of Stock,L-13201,Cash,Rainy,FALSE
TXN-12202,STORE-8,P-272,2025-06-17,111.42,59.62,56,5,9,4,0.00,42,Deli,London,Premium Brand,Out of Stock,L-13202,Cash,Sunny,FALSE
