transaction_id,store_id,product_id,timestamp,sales_value,cogs,inventory_level,quantity_sold,received_units,items_in_basket,shrinkage,visitor_count,department,store_location,brand,stock_status,loyalty_id,payment_type,weather_context,is_weekend
TXN-31739,STORE-15,P-377,2025-08-16,86.81,44.90,155,3,5,9,1.63,30,Deli,Tokyo,Private Label,In Stock,,Mobile Pay,Cloudy,FALSE
TXN-31740,STORE-1,P-114,2024-07-16,8.97,5.51,53,4,7,8,0.00,18,Meat,Berlin,Private Label,Low Stock,,Cash,Sunny,FALSE
TXN-31741,STORE-2,P-383,2025-09-10,87.73,49.46,607,5,5,8,0.00,14,Dairy,London,National Brand,In Stock,L-32741,Mobile Pay,Cloudy,TRUE
TXN-31742,STORE-3,P-51,2024-03-12,86.92,49.59,823,10,12,6,0.00,46,Grocery,Tokyo,Premium Brand,In Stock,,Cash,Sunny,TRUE
TXN-31743,STORE-4,P-460,2024-01-19,55.23,28.37,179,10,10,4,0.00,29,Dairy,Tokyo,Private Label,Out of Stock,,Mobile Pay,Rainy,FALSE
TXN-31744,STORE-5,P-413,2025-05-10,104.43,67.11,498,2,5,6,0.00,34,Produce,New York,National Brand,Low Stock,,Card,Snowy,TRUE
TXN-31745,STORE-6,P-432,2026-02-16,85.85,50.18,946,6,9,7,0.00,46,Dairy,Paris,Premium Brand,In Stock,L-32745,Cash,Rainy,FALSE
TXN-31746,STORE-7,P-489,2025-08-07,120.66,81.24,741,5,9,14,0.00,34,,Tokyo,Premium Brand,Low Stock,L-32746,Cash,Cloudy,TRUE
TXN-31747,STORE-8,P-316,2024-07-19,151.47,98.80,1,10,11,14,0.00,41,Dairy,New York,National Brand,Out of Stock,,Mobile Pay,Cloudy,FALSE
TXN-31748,STORE-9,P-479,2025-03-06,86.86,49.76,616,6,8,11,0.00,20,Meat,London,Private Label,In Stock,,Mobile Pay,Sunny,FALSE
TXN-31749,STORE-10,P-137,2025-01-08,39.42,26.58,822,10,14,9,0.00,40,Produce,Berlin,Premium Brand,Out of Stock,,Cash,Snowy,FALSE
TXN-31750,STORE-11,P-417,2024-12-24,20.36,12.71,57,1,3,15,0.00,54,,London,National Brand,Out of Stock,L-32750,Cash,Sunny,FALSE
TXN-31751,STORE-12,P-224,1766553928322,78.33,50.04,897,6,8,4,0.00,42,Meat,New York,Private Label,Low Stock,,Cash,Cloudy,TRUE
TXN-31752,STORE-13,P-32,2024-05-24,7.68,4.51,207,5,8,6,0.00,43,Produce,Paris,Premium Brand,In Stock,L-32752,Mobile Pay,Snowy,FALSE
TXN-31753,STORE-14,P-341,2025-01-19,122.86,74.48,753,4,7,9,0.00,47,Meat,Tokyo,Private Label,Low Stock,,Card,Sunny,FALSE
TXN-31754,STORE-15,P-462,2025-10-29,28.09,18.27,958,6,9,4,0.00,31,Grocery,New York,Private Label,In Stock,,Mobile Pay,Snowy,TRUE
TXN-31755,STORE-1,P-128,2024-07-24,42.58,24.27,342,6,7,2,0.00,58,  bakery  ,London,National Brand,In Stock,,Cash,Sunny,TRUE
TXN-31756,STORE-2,P-353,2024-03-24,55.16,28.69,274,8,8,15,0.00,32,Meat,London,Premium Brand,In Stock,L-32756,Card,Cloudy,FALSE
TXN-31757,STORE-3,P-470,2024-11-18,42.96,23.58,6,9,9,13,0.00,21,Deli,Paris,Private Label,Low Stock,,Cash,Rainy,FALSE
TXN-31758,STORE-4,P-19,1710329020952,101.00,54.39,427,5,7,7,0.00,56,Dairy,Tokyo,Premium Brand,Low Stock,L-32758,Mobile Pay,Sunny,FALSE
TXN-31759,STORE-5,P-37,3/24/2025,  124.43  ,62.44,533,6,9,10,0.00,56,Bakery,New York,Premium Brand,In Stock,L-32759,Cash,Snowy,FALSE
TXN-31760,STORE-6,P-129,1719743975370,36.54,19.18,378,6,10,10,0.00,48,Dairy,Berlin,National Brand,Out of Stock,,Card,Sunny,TRUE
TXN-31761,STORE-7,P-296,3/21/2025,121.94,65.86,653,5,6,2,0.00,50,Produce,Berlin,National Brand,Low Stock,,Mobile Pay,Rainy,FALSE
TXN-31762,STORE-8,P-112,2025-10-18,52.27,31.67,998,4,5,3,0.00,42,Meat,New York,National Brand,Low Stock,L-32762,Mobile Pay,Sunny,FALSE
TXN-31763,STORE-9,P-394,2025-05-29,88.50,60.91,203,1,1,12,0.00,55,Deli,New York,National Brand,In Stock,,Cash,Snowy,TRUE
TXN-31764,STORE-10,P-37,2024-09-01,87.23,52.71,821,4,6,12,0.00,49,Dairy,Berlin,Premium Brand,In Stock,L-32764,Mobile Pay,Sunny,FALSE
TXN-31765,STORE-11,P-73,2025-02-17,95.93,60.13,765,2,3,1,0.00,55,Grocery,London,Premium Brand,In Stock,,Cash,Sunny,FALSE
TXN-31766,STORE-12,P-406,2024-09-10,60.41,34.49,970,8,9,9,0.00,15,Produce,New York,National Brand,Low Stock,L-32766,Cash,Rainy,FALSE
TXN-31767,STORE-13,P-219,2025-07-04,118.97,68.42,578,7,7,8,0.00,19,Deli,Paris,Private Label,Out of Stock,,Cash,Cloudy,TRUE
TXN-31768,STORE-14,P-383,2025-01-24,150.73,97.17,854,6,10,9,0.00,54,Grocery,New York,National Brand,Low Stock,L-32768,Cash,Snowy,FALSE
TXN-31769,STORE-15,P-157,2025-08-25,144.25,79.36,197,10,11,14,0.00,31,Bakery,Tokyo,Private Label,In Stock,,Cash,Sunny,FALSE
TXN-31770,STORE-1,P-399,1/17/2024,  17.58  ,12.21,126,7,11,8,0.00,27,Dairy,London,Private Label,Out of Stock,,Cash,Snowy,FALSE
TXN-31771,STORE-2,P-270,2025-04-12,104.07,60.79,802,2,6,12,0.00,18,Grocery,Berlin,Private Label,In Stock,,Mobile Pay,Rainy,TRUE
TXN-31772,STORE-3,P-107,2024-03-23,131.25,83.24,299,3,4,5,0.00,19,Meat,New York,Private Label,Low Stock,,Cash,Rainy,TRUE
TXN-31773,STORE-4,P-375,2024-03-22,5.00,3.27,325,5,6,5,0.00,24,Produce,Paris,Private Label,Low Stock,L-32773,Cash,Rainy,TRUE
TXN-31774,STORE-5,P-453,2025-05-08,125.70,66.75,360,9,13,2,0.00,26,Grocery,London,Premium Brand,In Stock,L-32774,Mobile Pay,Rainy,FALSE
TXN-31775,STORE-6,P-183,2024-11-04,135.09,81.94,603,3,7,13,0.00,26,Bakery,London,National Brand,In Stock,L-32775,Mobile Pay,Cloudy,FALSE
TXN-31776,STORE-7,P-366,2025-10-19,119.86,73.39,415,1,4,1,0.00,35,Bakery,Berlin,Private Label,Low Stock,,Card,Cloudy,FALSE
TXN-31777,STORE-8,P-464,2025-08-27,107.60,66.34,579,9,10,11,0.00,47,Dairy,Tokyo,National Brand,In Stock,,Card,Snowy,TRUE
TXN-31778,STORE-9,P-202,1710213657002,92.81,58.23,601,5,7,15,0.00,30,Bakery,Berlin,Premium Brand,In Stock,,Card,Rainy,FALSE
TXN-31779,STORE-10,P-403,2025-12-30,87.04,53.90,696,7,10,2,0.00,21,Dairy,New York,Private Label,Low Stock,,Card,Rainy,TRUE
TXN-31780,STORE-11,P-232,2024-06-05,135.23,82.26,666,6,6,5,0.00,30,Grocery,Berlin,National Brand,Low Stock,,Cash,Sunny,FALSE
TXN-31781,STORE-12,P-28,2025-12-07,92.65,48.30,187,2,2,6,0.00,56,Meat,New York,Private Label,Low Stock,,Card,Snowy,FALSE
TXN-31782,STORE-13,P-374,2025-08-27,  45.34  ,26.45,246,1,4,7,0.00,41,Deli,London,Premium Brand,Out of Stock,,Cash,Snowy,FALSE
TXN-31783,STORE-14,P-348,2025-12-04,87.67,54.20,69,4,5,12,0.00,24,Meat,Tokyo,National Brand,In Stock,,Cash,Rainy,TRUE
TXN-31784,STORE-15,P-339,2024-09-21,20.25,10.66,145,4,8,7,0.00,44,Deli,London,Private Label,Out of Stock,,Card,Snowy,TRUE
TXN-31785,STORE-1,P-102,2024-01-08,139.13,72.37,632,2,4,12,0.00,21,Meat,Paris,National Brand,Low Stock,,Cash,Rainy,FALSE
TXN-31786,STORE-2,P-46,2025-02-23,114.91,78.27,236,1,3,14,0.00,31,Produce,Berlin,National Brand,Low Stock,,Mobile Pay,Snowy,TRUE
TXN-31787,STORE-3,P-160,2024-12-09,  89.81  ,61.17,824,3,3,9,0.00,18,Bakery,Tokyo,National Brand,In Stock,,Cash,Rainy,FALSE
TXN-31788,STORE-4,P-96,2025-10-03,,17.69,771,4,6,9,0.00,11,Deli,Tokyo,Private Label,Low Stock,L-32788,Cash,Snowy,FALSE
TXN-31789,STORE-5,P-121,2024-05-08,29.38,19.48,376,7,8,1,0.00,36,Bakery,Paris,National Brand,Out of Stock,,Mobile Pay,Cloudy,TRUE
TXN-31790,STORE-6,P-200,1726976126892,43.32,26.96,193,7,11,2,0.00,16,Grocery,Berlin,Premium Brand,In Stock,,Card,Rainy,FALSE
TXN-31791,STORE-7,P-282,3/31/2024,44.37,29.19,624,4,8,5,0.00,53,Deli,Tokyo,Premium Brand,Low Stock,,Card,Sunny,FALSE
TXN-31792,STORE-8,P-437,5/31/2024,74.10,38.11,584,7,10,9,0.00,52,Deli,New York,Private Label,Low Stock,L-32792,Cash,Cloudy,TRUE
TXN-31793,STORE-9,P-89,1725909325609,124.76,63.42,396,1,1,10,0.00,14,Meat,Tokyo,Premium Brand,In Stock,,Mobile Pay,Sunny,FALSE
TXN-31794,STORE-10,P-399,2026-02-02,151.24,103.40,928,7,9,8,0.00,50,Deli,Berlin,Private Label,Out of Stock,L-32794,Cash,Rainy,FALSE
TXN-31795,STORE-11,P-390,2025-05-30,35.04,21.17,106,6,9,15,0.00,19,Meat,Paris,National Brand,Low Stock,L-32795,Mobile Pay,Cloudy,TRUE
TXN-31796,STORE-12,P-113,2024-01-25,117.89,64.06,875,6,10,1,0.00,33,Meat,Paris,National Brand,Low Stock,L-32796,Mobile Pay,Cloudy,TRUE
TXN-31797,STORE-13,P-256,2025-12-22,23.09,13.62,612,4,7,7,0.00,22,Grocery,New York,Premium Brand,Low Stock,,Card,Snowy,FALSE
TXN-31798,STORE-14,P-343,2024-10-08,131.20,80.65,330,8,11,2,1.93,44,Produce,Berlin,Premium Brand,Out of Stock,L-32798,Mobile Pay,Cloudy,TRUE
TXN-31799,STORE-15,P-7,2024-12-30,60.77,35.71,863,1,1,14,0.00,55,Dairy,London,National Brand,In Stock,,Mobile Pay,Snowy,FALSE
TXN-31800,STORE-1,P-78,2024-06-10,142.00,83.60,372,NULL,6,5,0.00,47,Produce,New York,Premium Brand,Low Stock,,Cash,Cloudy,FALSE
TXN-31801,STORE-2,P-456,2025-08-11,59.30,32.59,812,7,11,12,6.89,49,  grocery  ,Berlin,Private Label,Out of Stock,,Cash,Snowy,FALSE
TXN-31802,STORE-3,P-471,2024-07-15,39.22,20.87,603,2,2,4,0.00,59,Dairy,Tokyo,Premium Brand,In Stock,L-32802,Cash,Snowy,FALSE
TXN-31803,STORE-4,P-321,2025-08-07,52.50,35.68,307,10,11,5,0.00,25,Meat,Tokyo,Private Label,Out of Stock,,Card,Snowy,TRUE
TXN-31804,STORE-5,P-58,12/25/2025,35.29,21.35,73,4,8,8,0.00,45,Bakery,New York,Private Label,In Stock,,Cash,Rainy,FALSE
TXN-31805,STORE-6,P-276,2025-06-26,17.25,10.87,590,5,8,15,9.26,55,Grocery,New York,Premium Brand,Out of Stock,,Cash,Snowy,FALSE
TXN-31806,STORE-7,P-186,1747574408205,10.96,5.83,240,8,11,5,0.00,40,Deli,Paris,Premium Brand,In Stock,,Mobile Pay,Sunny,FALSE
TXN-31807,STORE-8,P-38,2026-02-01,80.55,44.54,950,6,10,10,0.00,39,Produce,Paris,National Brand,Out of Stock,L-32807,Card,Snowy,FALSE
TXN-31808,STORE-9,P-144,2025-01-16,67.79,42.34,673,3,5,13,0.00,18,Meat,Berlin,Private Label,Out of Stock,,Mobile Pay,Snowy,TRUE
TXN-31809,STORE-10,P-194,5/7/2025,150.64,97.88,659,3,3,9,6.25,36,Produce,Paris,Private Label,Low Stock,L-32809,Card,Rainy,FALSE
TXN-31810,STORE-11,P-476,2025-11-16,61.61,34.15,575,6,9,11,0.00,40,Produce,London,Private Label,Low Stock,L-32810,Card,Rainy,FALSE
TXN-31811,STORE-12,P-88,2025-03-09,137.64,84.02,218,6,8,1,0.00,48,Grocery,New York,National Brand,Out of Stock,L-32811,Cash,Snowy,TRUE
TXN-31812,STORE-13,P-241,2024-11-02,17.76,10.56,805,3,3,1,0.00,49,Bakery,Berlin,Private Label,Low Stock,,Cash,Snowy,FALSE
TXN-31813,STORE-14,P-446,2026-02-20,103.97,62.45,652,3,4,7,0.00,48,Bakery,London,National Brand,Low Stock,L-32813,Mobile Pay,Rainy,FALSE
TXN-31814,STORE-15,P-135,2026-01-02,7.20,4.00,0,9,11,7,0.00,32,Bakery,New York,Premium Brand,Out of Stock,,Card,Cloudy,FALSE
TXN-31815,STORE-1,P-474,2024-04-21,67.58,39.69,521,3,6,10,0.00,16,Deli,Berlin,Private Label,Out of Stock,L-32815,Mobile Pay,Rainy,TRUE
TXN-31816,STORE-2,P-430,2025-08-30,13.40,6.74,645,6,10,11,0.00,15,Bakery,Berlin,Premium Brand,Low Stock,,Card,Snowy,TRUE
TXN-31817,STORE-3,P-449,2025-06-21,22.13,13.79,829,6,9,2,0.00,36,Meat,London,Premium Brand,In Stock,L-32817,Mobile Pay,Snowy,FALSE
TXN-31818,STORE-4,P-3,2025-06-04,115.68,70.48,186,8,9,1,0.00,58,Meat,Paris,National Brand,In Stock,,Card,Snowy,TRUE
TXN-31819,STORE-5,P-116,1745815138150,106.92,59.90,481,2,2,9,0.00,21,Deli,Paris,Premium Brand,Low Stock,L-32819,Mobile Pay,Snowy,FALSE
TXN-31820,STORE-6,P-272,2025-01-23,21.68,12.68,149,4,8,5,0.00,36,Produce,New York,Premium Brand,In Stock,,Cash,Rainy,TRUE
TXN-31821,STORE-7,P-144,2024-08-06,6.02,3.24,665,5,8,9,0.00,29,Deli,Berlin,Private Label,Out of Stock,,Mobile Pay,Snowy,FALSE
TXN-31822,STORE-8,P-389,2025-10-07,61.72,32.15,945,4,6,13,0.00,32,Grocery,Paris,National Brand,Low Stock,,Mobile Pay,Rainy,FALSE
TXN-31823,STORE-9,P-449,2024-04-03,128.61,75.33,212,6,6,15,0.00,18,Dairy,Paris,National Brand,In Stock,L-32823,Cash,Rainy,TRUE
TXN-31824,STORE-10,P-8,1715863464530,38.28,21.26,249,9,9,6,0.00,42,Deli,New York,Private Label,Low Stock,,Card,Snowy,FALSE
TXN-31825,STORE-11,P-179,2025-12-05,129.43,74.10,917,2,3,5,0.00,25,Grocery,Paris,National Brand,In Stock,,Cash,Sunny,FALSE
TXN-31826,STORE-12,P-419,2024-02-19,113.85,77.50,689,5,8,4,0.00,59,Dairy,Berlin,National Brand,Out of Stock,L-32826,Card,Sunny,FALSE
TXN-31827,STORE-13,P-328,2024-04-17,19.73,10.24,699,10,10,7,0.00,50,Bakery,Tokyo,National Brand,Out of Stock,L-32827,Cash,Cloudy,TRUE
TXN-31828,STORE-14,P-97,2025-01-13,22.89,11.59,26,3,5,9,0.00,53,Produce,Paris,National Brand,In Stock,,Cash,Rainy,FALSE
TXN-31829,STORE-15,P-359,2025-11-15,9.15,5.14,984,4,8,11,0.00,47,Grocery,Tokyo,Premium Brand,Out of Stock,L-32829,Cash,Rainy,FALSE
TXN-31830,STORE-1,P-434,2024-06-22,113.40,75.06,437,5,7,6,0.00,19,Produce,Tokyo,National Brand,Out of Stock,,Cash,Cloudy,TRUE
TXN-31831,STORE-2,P-315,2026-02-01,79.18,53.42,816,5,5,14,0.00,41,Bakery,Tokyo,Private Label,Low Stock,L-32831,Card,Cloudy,TRUE
TXN-31832,STORE-3,P-476,2025-11-14,49.32,26.64,504,7,8,14,0.00,50,Meat,London,Private Label,Out of Stock,,Mobile Pay,Cloudy,FALSE
TXN-31833,STORE-4,P-334,2025-05-20,140.18,92.99,391,8,9,12,0.00,22,Produce,Berlin,Private Label,In Stock,L-32833,Mobile Pay,Snowy,TRUE
TXN-31834,STORE-5,P-343,2025-04-15,74.32,39.27,166,8,9,11,0.00,48,Dairy,New York,National Brand,Out of Stock,,Cash,Sunny,FALSE
TXN-31835,STORE-6,P-97,2025-07-21,34.90,18.53,639,5,7,9,0.00,56,Bakery,London,Premium Brand,Low Stock,,Card,Cloudy,FALSE
TXN-31836,STORE-7,P-38,2024-01-22,38.51,22.07,201,1,2,10,6.12,45,  meat  ,Tokyo,Premium Brand,In Stock,L-32836,Cash,Cloudy,FALSE
TXN-31837,STORE-8,P-48,2025-05-28,90.99,56.44,151,6,8,10,0.00,33,Produce,London,National Brand,Low Stock,L-32837,Mobile Pay,Cloudy,FALSE
TXN-31838,STORE-9,P-51,2024-07-16,4.22,2.88,85,5,8,2,0.00,23,Grocery,London,Private Label,Low Stock,,Cash,Rainy,FALSE
TXN-31839,STORE-10,P-203,2/18/2026,85.99,45.62,127,3,6,3,0.00,46,Dairy,New York,Premium Brand,Out of Stock,L-32839,Mobile Pay,Rainy,FALSE
TXN-31840,STORE-11,P-296,2025-12-21,41.01,28.19,998,6,9,12,0.00,15,Deli,Paris,National Brand,In Stock,L-32840,Cash,Rainy,TRUE
TXN-31841,STORE-12,P-381,2025-04-26,8.54,4.30,920,10,13,4,0.00,44,Deli,Paris,Premium Brand,In Stock,L-32841,Cash,Snowy,FALSE
TXN-31842,STORE-13,P-265,1708914810148,53.16,36.87,691,7,8,4,0.00,47,Dairy,London,National Brand,In Stock,,Cash,Cloudy,TRUE
TXN-31843,STORE-14,P-39,2024-08-07,151.79,89.42,330,7,8,13,0.00,53,Dairy,Paris,Premium Brand,Out of Stock,,Cash,Sunny,TRUE
TXN-31844,STORE-15,P-74,2025-02-11,109.80,67.40,230,7,7,14,0.00,51,Dairy,Berlin,Premium Brand,Out of Stock,L-32844,Mobile Pay,Cloudy,FALSE
TXN-31845,STORE-1,P-151,2024-02-26,16.56,11.20,675,10,13,5,0.00,55,Bakery,London,Private Label,Out of Stock,,Card,Snowy,FALSE
TXN-31846,STORE-2,P-371,2024-08-14,57.57,39.34,307,NULL,10,3,0.00,47,Deli,Berlin,Premium Brand,Low Stock,,Mobile Pay,Rainy,FALSE
TXN-31847,STORE-3,P-199,2025-06-18,136.36,69.28,765,8,9,13,0.00,42,Grocery,London,National Brand,In Stock,,Card,Sunny,FALSE
TXN-31848,STORE-4,P-468,2025-09-03,103.92,66.82,576,5,8,7,0.00,34,Bakery,Tokyo,Private Label,Out of Stock,L-32848,Mobile Pay,Rainy,TRUE
TXN-31849,STORE-5,P-131,2024-09-11,149.90,80.92,894,9,12,10,0.00,13,Bakery,London,Premium Brand,Low Stock,L-32849,Cash,Snowy,FALSE
TXN-31850,STORE-6,P-494,2026-01-17,69.02,47.42,125,4,5,11,0.00,44,Grocery,Paris,National Brand,Out of Stock,L-32850,Cash,Sunny,TRUE
TXN-31851,STORE-7,P-417,2024-07-28,139.87,93.99,682,3,3,7,0.00,50,Bakery,Berlin,Premium Brand,Low Stock,L-32851,Cash,Snowy,FALSE
TXN-31852,STORE-8,P-386,2025-11-13,147.60,74.58,215,2,6,8,0.00,56,Meat,Paris,National Brand,In Stock,,Card,Cloudy,TRUE
TXN-31853,STORE-9,P-424,2024-02-21,102.61,55.80,561,7,8,2,0.00,45,Dairy,Berlin,Premium Brand,Low Stock,,Card,Sunny,FALSE
TXN-31854,STORE-10,P-203,1/27/2024,48.77,25.86,616,6,9,4,0.00,32,Meat,Tokyo,Premium Brand,In Stock,,Card,Sunny,FALSE
TXN-31855,STORE-11,P-447,2026-02-10,,4.75,549,3,3,7,0.00,41,Deli,Tokyo,National Brand,Out of Stock,,Card,Snowy,TRUE
TXN-31856,STORE-12,P-9,2024-05-31,148.51,92.89,817,1,2,13,0.00,43,Dairy,Paris,Private Label,In Stock,,Card,Cloudy,FALSE
TXN-31857,STORE-13,P-296,2024-02-24,56.73,33.30,213,1,5,9,0.00,42,Grocery,Berlin,Premium Brand,In Stock,L-32857,Card,Sunny,FALSE
TXN-31858,STORE-14,P-43,1713661117227,53.88,32.66,987,5,7,10,0.00,28,Dairy,London,National Brand,Out of Stock,L-32858,Cash,Snowy,FALSE
TXN-31859,STORE-15,P-56,2025-12-26,110.63,57.67,127,6,7,8,0.00,21,Meat,Berlin,National Brand,In Stock,,Cash,Rainy,FALSE
TXN-31860,STORE-1,P-389,2024-12-15,113.70,65.00,603,6,10,10,0.00,52,Bakery,London,Private Label,In Stock,,Card,Cloudy,FALSE
TXN-31861,STORE-2,P-187,2026-02-22,135.91,90.33,101,9,12,9,0.00,17,Grocery,Berlin,Private Label,In Stock,L-32861,Card,Sunny,TRUE
TXN-31862,STORE-3,P-189,2024-08-23,95.77,61.70,510,4,8,1,0.00,16,Meat,Paris,Premium Brand,Low Stock,,Cash,Sunny,FALSE
TXN-31863,STORE-4,P-265,1723423406232,110.31,70.29,575,5,5,5,0.00,32,Deli,Berlin,Private Label,Out of Stock,,Card,Rainy,TRUE
TXN-31864,STORE-5,P-301,2026-02-22,64.02,35.00,313,2,4,13,0.00,59,Produce,Paris,National Brand,Out of Stock,,Cash,Snowy,FALSE
TXN-31865,STORE-6,P-171,2025-01-13,149.76,78.05,287,10,11,1,0.00,27,Grocery,Berlin,Premium Brand,Out of Stock,,Card,Sunny,FALSE
TXN-31866,STORE-7,P-411,2024-01-22,44.56,23.64,238,10,14,8,0.00,16,Produce,London,Private Label,Low Stock,L-32866,Card,Cloudy,FALSE
TXN-31867,STORE-8,P-278,2024-07-09,78.73,53.96,407,10,11,10,0.00,25,Produce,Paris,Premium Brand,In Stock,L-32867,Card,Rainy,TRUE
TXN-31868,STORE-9,P-166,2024-07-04,43.11,28.54,584,5,7,13,0.00,42,Produce,Paris,National Brand,In Stock,,Card,Cloudy,TRUE
TXN-31869,STORE-10,P-153,2024-07-20,44.63,27.88,611,,7,7,0.00,14,Bakery,Berlin,Premium Brand,Low Stock,,Card,Rainy,FALSE
TXN-31870,STORE-11,P-72,1763842811239,  135.01  ,72.98,59,10,12,9,3.05,16,Deli,Tokyo,Private Label,Out of Stock,L-32870,Mobile Pay,Sunny,TRUE
TXN-31871,STORE-12,P-290,2025-08-05,40.72,24.55,91,3,7,14,0.00,19,Bakery,London,Premium Brand,Out of Stock,L-32871,Cash,Rainy,FALSE
TXN-31872,STORE-13,P-100,1756369769233,144.14,81.85,941,8,12,14,0.00,40,Produce,Berlin,National Brand,In Stock,,Cash,Rainy,TRUE
TXN-31873,STORE-14,P-475,2026-02-19,18.60,9.74,200,9,12,14,0.00,19,Meat,Berlin,Premium Brand,Out of Stock,,Mobile Pay,Sunny,TRUE
TXN-31874,STORE-15,P-29,2025-06-02,147.58,80.67,680,7,11,10,0.00,12,Meat,Paris,National Brand,Low Stock,,Mobile Pay,Rainy,TRUE
TXN-31875,STORE-1,P-156,12/27/2025,33.00,18.01,990,NULL,11,8,0.00,37,Meat,Paris,Premium Brand,In Stock,L-32875,Card,Sunny,FALSE
TXN-31876,STORE-2,P-348,2024-07-06,78.92,47.29,848,2,6,2,0.00,32,Bakery,Tokyo,Premium Brand,Low Stock,L-32876,Card,Snowy,TRUE
TXN-31877,STORE-3,P-68,2025-04-18,142.92,83.75,108,10,11,15,0.00,30,Bakery,New York,National Brand,In Stock,L-32877,Mobile Pay,Sunny,FALSE
TXN-31878,STORE-4,P-380,2025-03-25,5.48,2.94,810,5,7,14,0.00,29,Meat,Berlin,National Brand,In Stock,L-32878,Card,Sunny,FALSE
TXN-31879,STORE-5,P-310,2024-12-07,76.69,44.25,758,6,8,7,0.00,24,Dairy,Berlin,Premium Brand,Out of Stock,,Card,Rainy,FALSE
TXN-31880,STORE-6,P-354,2025-06-26,,39.13,900,5,9,6,9.50,14,Produce,London,National Brand,Low Stock,,Card,Snowy,FALSE
TXN-31881,STORE-7,P-92,2025-01-27,47.67,28.62,535,10,12,6,0.00,17,Meat,London,National Brand,Out of Stock,,Mobile Pay,Cloudy,FALSE
TXN-31882,STORE-8,P-301,2025-07-02,50.12,33.97,536,3,3,12,0.00,15,Produce,London,Private Label,Low Stock,,Card,Sunny,FALSE
TXN-31883,STORE-9,P-233,5/6/2024,139.97,71.16,990,10,14,5,1.08,30,Deli,London,Private Label,Out of Stock,L-32883,Cash,Cloudy,FALSE
TXN-31884,STORE-10,P-428,2024-02-20,111.22,55.92,929,6,8,12,0.00,54,Produce,Berlin,Premium Brand,Out of Stock,L-32884,Mobile Pay,Cloudy,FALSE
TXN-31885,STORE-11,P-241,2025-06-01,16.63,10.40,227,3,6,1,0.00,55,Grocery,New York,Premium Brand,Low Stock,,Mobile Pay,Rainy,TRUE
TXN-31886,STORE-12,P-164,2024-10-28,28.02,15.31,216,2,4,4,0.00,35,Grocery,London,Premium Brand,Low Stock,L-32886,Mobile Pay,Rainy,TRUE
TXN-31887,STORE-13,P-115,2025-02-06,66.15,36.77,708,6,8,6,0.00,50,Bakery,New York,Premium Brand,In Stock,L-32887,Cash,Sunny,TRUE
TXN-31888,STORE-14,P-462,1708791734414,26.67,15.79,672,5,5,1,0.00,54,Meat,Tokyo,National Brand,Low Stock,L-32888,Cash,Sunny,FALSE
TXN-31889,STORE-15,P-407,2024-03-23,29.79,17.90,25,3,6,6,0.00,27,Dairy,Paris,National Brand,In Stock,L-32889,Mobile Pay,Sunny,FALSE
TXN-31890,STORE-1,P-290,2025-05-03,138.15,84.38,110,1,4,4,4.64,41,Grocery,Tokyo,Premium Brand,Low Stock,,Mobile Pay,Sunny,TRUE
TXN-31891,STORE-2,P-192,2025-10-09,NULL,32.59,578,9,10,2,0.00,38,Produce,Berlin,Premium Brand,Out of Stock,,Card,Rainy,FALSE
TXN-31892,STORE-3,P-318,2024-06-22,77.00,52.60,880,8,11,11,0.00,14,Meat,New York,Private Label,Low Stock,,Card,Rainy,TRUE
TXN-31893,STORE-4,P-260,2025-08-01,81.94,50.53,922,6,8,3,0.00,44,Dairy,Paris,National Brand,Out of Stock,,Card,Snowy,FALSE
TXN-31894,STORE-5,P-467,2024-08-17,115.60,73.80,75,4,5,2,0.00,58,Deli,Berlin,Premium Brand,In Stock,,Mobile Pay,Sunny,FALSE
TXN-31895,STORE-6,P-181,2024-02-03,145.09,78.24,57,6,9,14,0.00,37,Meat,New York,Private Label,In Stock,,Mobile Pay,Snowy,FALSE
TXN-31896,STORE-7,P-63,2024-11-20,113.66,60.57,106,7,8,6,0.00,18,Meat,Tokyo,National Brand,Out of Stock,,Card,Cloudy,FALSE
TXN-31897,STORE-8,P-384,2024-10-26,114.97,78.80,863,8,8,6,0.00,19,Meat,London,Private Label,In Stock,,Cash,Sunny,FALSE
TXN-31898,STORE-9,P-446,2025-09-10,104.80,63.18,128,3,7,6,0.00,51,Grocery,Paris,Premium Brand,Out of Stock,,Mobile Pay,Snowy,FALSE
TXN-31899,STORE-10,P-28,2024-01-14,104.17,67.39,942,1,3,2,0.00,36,Produce,London,Premium Brand,Low Stock,,Mobile Pay,Snowy,FALSE
TXN-31900,STORE-11,P-310,2024-01-17,NULL,13.91,134,9,9,10,0.00,11,Bakery,Tokyo,Premium Brand,Low Stock,,Card,Sunny,FALSE
TXN-31901,STORE-12,P-341,2025-07-18,16.15,8.50,74,9,12,8,0.00,43,Bakery,London,National Brand,Low Stock,,Mobile Pay,Snowy,FALSE
TXN-31902,STORE-13,P-222,2024-10-09,60.91,40.15,492,8,12,11,0.00,13,Meat,Paris,Premium Brand,Out of Stock,L-32902,Card,Snowy,FALSE
TXN-31903,STORE-14,P-486,2025-05-12,140.43,80.24,954,3,5,6,0.00,10,  dairy  ,Paris,Premium Brand,Low Stock,,Mobile Pay,Snowy,FALSE
