order_id,order_date,customer_id,product_id,sku,unit_price,cost,quantity,selling_price,order_value,payment_method,order_status,delivery_date,return_status,shipping_address
ORD-1-002209,2025-06-02,10412,1130,SKU-1-1130,99.99,50.65,2,126.96,253.92,UPI,Confirmed,,No Return,"Pune, Madhya Pradesh"
ORD-1-002210,2023-08-02,13410,1116,SKU-1-1116,14.99,7.47,3,20.68,62.04,Debit Card,Delivered,2023-08-16,No Return,"Kolkata, Tamil Nadu"
ORD-1-002211,2024-01-11,14092,1101,SKU-1-1101,29.99,10.15,4,37.54,150.16,Net Banking,Shipped,2024-01-12,No Return,"Nagpur, Delhi"
ORD-1-002212,2025-01-13,11382,1136,SKU-1-1136,29.99,9.03,5,41.77,208.85,Debit Card,In Transit,2025-01-14,No Return,"Lucknow, West Bengal"
ORD-1-002213,2023-08-01,11123,1147,SKU-1-1147,39.99,17.28,1,42.64,42.64,Net Banking,Pending,,No Return,"Delhi, Uttar Pradesh"
ORD-1-002214,2023-03-20,14329,1128,SKU-1-1128,14.99,6.5,4,20.52,82.08,Credit Card,Returned,2023-03-31,No Return,"Chandigarh, Maharashtra"
ORD-1-002215,2024-09-19,14012,1129,SKU-1-1129,299.99,163.06,2,430.43,860.86,UPI,Confirmed,,No Return,"Bangalore, Telangana"
ORD-1-002216,2024-08-26,12243,1142,SKU-1-1142,199.99,70.89,5,226.55,1132.75,Wallet,In Transit,2024-08-29,No Return,"Surat, Uttar Pradesh"
ORD-1-002217,2025-02-20,12589,1121,SKU-1-1121,199.99,76.5,5,236.82,1184.1,Net Banking,Delivered,2025-02-26,Returned,"Mumbai, Gujarat"
ORD-1-002218,2025-09-27,11778,1137,SKU-1-1137,29.99,9.7,1,38.85,38.85,Debit Card,Confirmed,,No Return,"Delhi, Rajasthan"
ORD-1-002219,2024-11-10,11129,1110,SKU-1-1110,199.99,83.99,3,286.81,860.43,Net Banking,In Transit,2024-11-12,No Return,"Nagpur, Tamil Nadu"
ORD-1-002220,2023-02-27,10644,1132,SKU-1-1132,19.99,7.53,4,29.06,116.24,Debit Card,Returned,2023-03-05,No Return,"Surat, Tamil Nadu"
ORD-1-002221,2025-11-15,13522,1118,SKU-1-1118,199.99,75.77,1,253.43,253.43,Credit Card,Cancelled,,No Return,"Kolkata, Delhi"
ORD-1-002222,2025-05-30,11557,1102,SKU-1-1102,49.99,18.81,1,66.44,66.44,Debit Card,Processing,,No Return,"Jaipur, Rajasthan"
ORD-1-002223,2024-03-22,14501,1139,SKU-1-1139,29.99,11.08,1,43.08,43.08,Debit Card,Returned,2024-04-04,Return Approved,"Mumbai, West Bengal"
ORD-1-002224,2023-03-07,12773,1121,SKU-1-1121,9.99,3.96,1,11.15,11.15,UPI,Returned,2023-03-16,No Return,"Hyderabad, Tamil Nadu"
ORD-1-002225,2025-12-03,12785,1117,SKU-1-1117,19.99,9.22,2,28.24,56.48,Debit Card,Shipped,2025-12-05,No Return,"Lucknow, Tamil Nadu"
ORD-1-002226,2025-10-08,11706,1144,SKU-1-1144,74.99,32.34,2,84.81,169.62,Debit Card,Processing,,Return Approved,"Indore, Kerala"
ORD-1-002227,2023-08-15,12601,1129,SKU-1-1129,299.99,95.71,1,387.14,387.14,UPI,Confirmed,,No Return,"Hyderabad, Rajasthan"
ORD-1-002228,2025-02-12,13643,1100,SKU-1-1100,19.99,8.55,1,29.33,29.33,UPI,Shipped,2025-02-18,No Return,"Kolkata, Kerala"
ORD-1-002229,2024-11-09,10374,1119,SKU-1-1119,59.99,33.23,1,75.33,75.33,UPI,In Transit,2024-11-15,No Return,"Ahmedabad, Telangana"
ORD-1-002230,2024-08-23,11612,1148,SKU-1-1148,14.99,4.95,1,15.69,15.69,Net Banking,Processing,,No Return,"Indore, Uttar Pradesh"
ORD-1-002231,2024-01-14,10454,1104,SKU-1-1104,39.99,23.33,7,57.9,405.3,Net Banking,Pending,,No Return,"Surat, Telangana"
ORD-1-002232,2024-12-09,14297,1111,SKU-1-1111,59.99,23.55,6,77.54,465.24,UPI,Confirmed,,No Return,"Bangalore, Maharashtra"
ORD-1-002233,2023-11-03,11475,1110,SKU-1-1110,9.99,3.04,4,10.35,41.4,Credit Card,Processing,,Return Approved,"Pune, Maharashtra"
ORD-1-002234,2025-02-17,10853,1123,SKU-1-1123,199.99,75.19,1,201.04,201.04,Net Banking,Shipped,2025-02-21,No Return,"Hyderabad, Uttar Pradesh"
ORD-1-002235,2024-05-18,10723,1117,SKU-1-1117,299.99,96.27,4,339.18,1356.72,Debit Card,Shipped,2024-05-23,No Return,"Kolkata, Punjab"
ORD-1-002236,2023-09-25,11391,1107,SKU-1-1107,9.99,4.69,3,10.59,31.77,Net Banking,Delivered,2023-10-09,No Return,"Nagpur, Madhya Pradesh"
ORD-1-002237,2023-01-08,12387,1128,SKU-1-1128,199.99,78.98,5,262.83,1314.15,Debit Card,Delivered,2023-01-18,No Return,"Mumbai, West Bengal"
ORD-1-002238,2024-05-22,10261,1121,SKU-1-1121,74.99,40.65,1,97.36,97.36,Credit Card,Shipped,2024-05-27,No Return,"Mumbai, Punjab"
ORD-1-002239,2024-04-20,10542,1144,SKU-1-1144,14.99,7.79,2,21.29,42.58,Credit Card,Cancelled,,No Return,"Pune, Madhya Pradesh"
ORD-1-002240,2023-06-13,10550,1101,SKU-1-1101,299.99,132.17,2,376.99,753.98,UPI,Processing,,No Return,"Indore, Tamil Nadu"
ORD-1-002241,2024-04-29,13797,1122,SKU-1-1122,199.99,93.63,2,225.3,450.6,Debit Card,Shipped,2024-05-01,Return Requested,"Delhi, Telangana"
ORD-1-002242,2024-07-20,10637,1115,SKU-1-1115,29.99,14.47,1,30.74,30.74,UPI,Confirmed,,Return Approved,"Jaipur, Telangana"
ORD-1-002243,2025-06-23,10164,1143,SKU-1-1143,19.99,7.62,1,20.09,20.09,UPI,Delivered,2025-06-27,No Return,"Pune, Rajasthan"
ORD-1-002244,2024-07-12,12805,1107,SKU-1-1107,39.99,13.67,3,58.5,175.5,Credit Card,Processing,,Return Approved,"Mumbai, Karnataka"
ORD-1-002245,2023-08-26,10620,1103,SKU-1-1103,14.99,6.19,5,16.07,80.35,Wallet,Delivered,2023-09-03,No Return,"Indore, Tamil Nadu"
ORD-1-002246,2024-07-07,11223,1113,SKU-1-1113,49.99,16.42,2,62.47,124.94,Credit Card,Pending,,No Return,"Delhi, Maharashtra"
ORD-1-002247,2025-04-07,13342,1108,SKU-1-1108,74.99,29.58,4,104.79,419.16,Net Banking,Processing,,No Return,"Hyderabad, Uttar Pradesh"
ORD-1-002248,2024-04-12,10050,1110,SKU-1-1110,39.99,18.63,2,58.56,117.12,COD,Shipped,2024-04-14,No Return,"Pune, Madhya Pradesh"
ORD-1-002249,2024-01-21,10488,1147,SKU-1-1147,59.99,27.72,2,66.04,132.08,Credit Card,Delivered,2024-01-31,No Return,"Kolkata, Rajasthan"
ORD-1-002250,2025-02-13,10664,1137,SKU-1-1137,39.99,13.44,7,44.63,312.41,Credit Card,Processing,,Refunded,"Indore, Delhi"
ORD-1-002251,2025-04-27,11246,1143,SKU-1-1143,49.99,15.12,7,54.48,381.36,Credit Card,Processing,,No Return,"Lucknow, Delhi"
ORD-1-002252,2024-01-22,12710,1115,SKU-1-1115,99.99,32.67,2,107.94,215.88,UPI,In Transit,2024-01-26,No Return,"Jaipur, Karnataka"
ORD-1-002253,2025-05-26,14361,1112,SKU-1-1112,299.99,93.25,1,368.23,368.23,UPI,Delivered,2025-06-01,Return Requested,"Chandigarh, Gujarat"
ORD-1-002254,2023-09-16,14168,1135,SKU-1-1135,199.99,84.02,1,263.58,263.58,Wallet,In Transit,2023-09-17,Return Approved,"Delhi, Kerala"
ORD-1-002255,2023-10-10,13952,1143,SKU-1-1143,149.99,62.53,2,202.96,405.92,Net Banking,In Transit,2023-10-12,No Return,"Lucknow, Maharashtra"
ORD-1-002256,2023-02-09,12591,1135,SKU-1-1135,199.99,74.49,1,232.71,232.71,Wallet,Returned,2023-02-21,No Return,"Pune, Punjab"
ORD-1-002257,2024-04-30,10880,1116,SKU-1-1116,9.99,3.64,7,13.11,91.77,Debit Card,Delivered,2024-05-10,No Return,"Bangalore, Telangana"
ORD-1-002258,2025-07-17,10434,1113,SKU-1-1113,149.99,62.83,3,150.17,450.51,UPI,Shipped,2025-07-20,No Return,"Chennai, Tamil Nadu"
ORD-1-002259,2023-08-08,11984,1128,SKU-1-1128,99.99,32.59,1,144.4,144.4,Debit Card,Confirmed,,No Return,"Nagpur, West Bengal"
ORD-1-002260,2025-10-11,14452,1116,SKU-1-1116,19.99,7.28,1,28.68,28.68,Debit Card,Delivered,2025-10-15,No Return,"Surat, Gujarat"
ORD-1-002261,2025-10-20,14113,1100,SKU-1-1100,149.99,63.25,1,190.79,190.79,UPI,Delivered,2025-10-29,No Return,"Indore, Madhya Pradesh"
ORD-1-002262,2024-09-04,13870,1119,SKU-1-1119,19.99,6.57,1,22.42,22.42,UPI,Shipped,2024-09-07,No Return,"Kolkata, West Bengal"
ORD-1-002263,2025-07-16,12622,1132,SKU-1-1132,29.99,16.56,2,44.57,89.14,UPI,Delivered,2025-07-27,No Return,"Ahmedabad, Tamil Nadu"
ORD-1-002264,2024-11-18,11792,1101,SKU-1-1101,74.99,37.71,1,105.39,105.39,Net Banking,Delivered,2024-11-26,No Return,"Hyderabad, Delhi"
ORD-1-002265,2024-09-04,12798,1116,SKU-1-1116,9.99,4.15,1,10.07,10.07,Debit Card,Processing,,No Return,"Hyderabad, Karnataka"
ORD-1-002266,2023-09-17,13512,1122,SKU-1-1122,29.99,10.35,2,37.03,74.06,UPI,Processing,,No Return,"Surat, Kerala"
ORD-1-002267,2025-09-16,11493,1121,SKU-1-1121,59.99,21.49,1,63.05,63.05,Credit Card,Delivered,2025-09-22,Returned,"Delhi, Karnataka"
ORD-1-002268,2025-08-23,12679,1100,SKU-1-1100,299.99,100.8,5,319.83,1599.15,Credit Card,In Transit,2025-08-28,No Return,"Delhi, Karnataka"
ORD-1-002269,2024-01-01,11625,1111,SKU-1-1111,19.99,6.96,1,20.0,20.0,COD,Shipped,2024-01-03,No Return,"Ahmedabad, Rajasthan"
ORD-1-002270,2024-06-27,12419,1112,SKU-1-1112,59.99,25.6,2,80.62,161.24,Net Banking,Shipped,2024-06-28,No Return,"Kolkata, Gujarat"
ORD-1-002271,2024-10-10,13017,1113,SKU-1-1113,199.99,74.74,5,225.24,1126.2,UPI,Delivered,2024-10-18,Refunded,"Delhi, Uttar Pradesh"
ORD-1-002272,2025-03-24,11847,1109,SKU-1-1109,39.99,22.61,1,46.09,46.09,Net Banking,Shipped,2025-03-28,No Return,"Kolkata, Telangana"
ORD-1-002273,2025-11-05,13246,1111,SKU-1-1111,149.99,88.24,1,153.52,153.52,Credit Card,Pending,,No Return,"Ahmedabad, Tamil Nadu"
ORD-1-002274,2024-07-28,11538,1121,SKU-1-1121,199.99,101.48,1,200.78,200.78,Net Banking,Shipped,2024-07-29,No Return,"Ahmedabad, Tamil Nadu"
ORD-1-002275,2025-10-09,11316,1117,SKU-1-1117,99.99,54.26,1,139.62,139.62,Net Banking,Cancelled,,Return Requested,"Nagpur, Delhi"
ORD-1-002276,2024-10-31,11719,1138,SKU-1-1138,74.99,28.24,2,99.79,199.58,Credit Card,Shipped,2024-11-01,No Return,"Delhi, Karnataka"
ORD-1-002277,2023-09-26,11950,1118,SKU-1-1118,199.99,99.9,2,238.22,476.44,Credit Card,Pending,,No Return,"Surat, Punjab"
ORD-1-002278,2025-07-12,10223,1129,SKU-1-1129,19.99,6.34,1,20.69,20.69,Credit Card,Delivered,2025-07-24,No Return,"Chennai, Madhya Pradesh"
ORD-1-002279,2023-09-04,12026,1114,SKU-1-1114,299.99,176.41,2,416.36,832.72,Wallet,Processing,,Return Approved,"Indore, Kerala"
ORD-1-002280,2023-05-11,11547,1138,SKU-1-1138,29.99,15.03,1,43.88,43.88,Credit Card,Confirmed,,No Return,"Mumbai, Telangana"
ORD-1-002281,2023-12-19,13778,1113,SKU-1-1113,59.99,23.7,1,75.81,75.81,UPI,Delivered,2023-12-31,No Return,"Nagpur, West Bengal"
ORD-1-002282,2023-07-15,13723,1108,SKU-1-1108,14.99,7.97,1,16.03,16.03,Debit Card,Pending,,No Return,"Bangalore, Delhi"
ORD-1-002283,2025-07-18,11523,1104,SKU-1-1104,149.99,45.71,1,198.93,198.93,Credit Card,Processing,,No Return,"Indore, Telangana"
ORD-1-002284,2025-10-18,12703,1132,SKU-1-1132,199.99,82.57,2,207.14,414.28,Debit Card,Processing,,No Return,"Kolkata, Gujarat"
ORD-1-002285,2024-10-06,11972,1147,SKU-1-1147,49.99,28.43,1,54.13,54.13,COD,Delivered,2024-10-11,No Return,"Jaipur, Maharashtra"
ORD-1-002286,2023-08-15,14528,1104,SKU-1-1104,99.99,37.89,1,123.52,123.52,Debit Card,Confirmed,,No Return,"Chandigarh, Tamil Nadu"
ORD-1-002287,2024-12-01,14604,1123,SKU-1-1123,299.99,150.11,1,337.34,337.34,Debit Card,Delivered,2024-12-14,No Return,"Chennai, Karnataka"
ORD-1-002288,2023-09-22,14603,1107,SKU-1-1107,99.99,40.8,1,146.5,146.5,Wallet,Shipped,2023-09-28,No Return,"Mumbai, Gujarat"
ORD-1-002289,2024-10-07,10616,1118,SKU-1-1118,49.99,20.88,1,70.21,70.21,Credit Card,In Transit,2024-10-13,No Return,"Nagpur, Rajasthan"
ORD-1-002290,2023-07-30,14515,1111,SKU-1-1111,299.99,157.13,1,341.5,341.5,UPI,Delivered,2023-08-03,No Return,"Jaipur, Madhya Pradesh"
ORD-1-002291,2025-07-31,14169,1107,SKU-1-1107,49.99,28.65,6,74.08,444.48,Credit Card,Shipped,2025-08-03,Returned,"Jaipur, Telangana"
ORD-1-002292,2024-04-01,12621,1107,SKU-1-1107,49.99,17.5,1,59.45,59.45,UPI,Processing,,No Return,"Delhi, Rajasthan"
ORD-1-002293,2024-12-25,14241,1137,SKU-1-1137,199.99,76.61,1,256.82,256.82,Credit Card,Confirmed,,No Return,"Delhi, Karnataka"
ORD-1-002294,2025-09-08,12093,1119,SKU-1-1119,149.99,66.95,5,192.29,961.45,Credit Card,Shipped,2025-09-11,No Return,"Delhi, Maharashtra"
ORD-1-002295,2024-08-10,11764,1128,SKU-1-1128,49.99,24.2,1,66.23,66.23,UPI,Processing,,No Return,"Mumbai, Telangana"
ORD-1-002296,2024-04-20,13176,1140,SKU-1-1140,19.99,8.8,2,22.43,44.86,Debit Card,In Transit,2024-04-24,No Return,"Bangalore, Telangana"
ORD-1-002297,2025-09-12,11132,1133,SKU-1-1133,29.99,16.24,4,43.82,175.28,COD,In Transit,2025-09-13,Return Approved,"Nagpur, Gujarat"
ORD-1-002298,2023-06-05,14216,1117,SKU-1-1117,49.99,26.52,1,56.63,56.63,Net Banking,Delivered,2023-06-18,No Return,"Kolkata, Punjab"
ORD-1-002299,2023-07-09,13570,1100,SKU-1-1100,149.99,63.23,4,199.85,799.4,Credit Card,In Transit,2023-07-11,No Return,"Chandigarh, Punjab"
ORD-1-002300,2025-09-07,11066,1110,SKU-1-1110,9.99,3.12,2,13.81,27.62,Credit Card,Shipped,2025-09-08,Return Approved,"Delhi, Kerala"
ORD-1-002301,2024-06-29,12146,1146,SKU-1-1146,9.99,3.58,4,14.39,57.56,Wallet,In Transit,2024-07-03,Return Approved,"Lucknow, Tamil Nadu"
ORD-1-002302,2023-02-10,10705,1143,SKU-1-1143,59.99,26.76,1,73.7,73.7,Credit Card,Delivered,2023-02-20,No Return,"Nagpur, Delhi"
ORD-1-002303,2023-11-03,12358,1134,SKU-1-1134,9.99,5.78,1,13.54,13.54,Net Banking,Pending,,No Return,"Mumbai, Delhi"
ORD-1-002304,2025-07-31,13534,1131,SKU-1-1131,39.99,18.81,1,41.7,41.7,Credit Card,Confirmed,,No Return,"Hyderabad, Punjab"
ORD-1-002305,2023-12-04,13812,1141,SKU-1-1141,149.99,68.86,6,208.34,1250.04,UPI,Returned,2023-12-09,No Return,"Ahmedabad, Karnataka"
ORD-1-002306,2025-08-10,12470,1115,SKU-1-1115,199.99,103.43,4,275.55,1102.2,Credit Card,Delivered,2025-08-24,No Return,"Delhi, West Bengal"
ORD-1-002307,2023-10-06,14067,1105,SKU-1-1105,74.99,25.92,2,90.39,180.78,Credit Card,Confirmed,,No Return,"Delhi, Maharashtra"
ORD-1-002308,2025-06-14,13460,1108,SKU-1-1108,49.99,17.2,2,57.82,115.64,Debit Card,Cancelled,,No Return,"Ahmedabad, Maharashtra"
ORD-1-002309,2023-09-30,13768,1139,SKU-1-1139,19.99,8.07,1,23.79,23.79,Credit Card,Cancelled,,No Return,"Bangalore, Kerala"
ORD-1-002310,2025-04-16,11934,1121,SKU-1-1121,14.99,8.97,1,15.67,15.67,Net Banking,Delivered,2025-04-28,No Return,"Pune, Madhya Pradesh"
ORD-1-002311,2024-09-11,12319,1147,SKU-1-1147,14.99,8.44,1,19.77,19.77,COD,Cancelled,,No Return,"Pune, Rajasthan"
ORD-1-002312,2025-05-11,12872,1107,SKU-1-1107,29.99,15.12,3,43.68,131.04,UPI,Shipped,2025-05-14,No Return,"Mumbai, Gujarat"
ORD-1-002313,2025-07-19,10209,1131,SKU-1-1131,99.99,41.73,2,133.27,266.54,COD,Shipped,2025-07-20,No Return,"Chandigarh, Gujarat"
ORD-1-002314,2023-10-16,14834,1125,SKU-1-1125,99.99,46.64,2,129.01,258.02,Credit Card,Shipped,2023-10-20,No Return,"Bangalore, West Bengal"
ORD-1-002315,2024-12-24,12807,1117,SKU-1-1117,9.99,3.91,4,14.94,59.76,Credit Card,Cancelled,,No Return,"Hyderabad, Karnataka"
ORD-1-002316,2025-06-11,14254,1136,SKU-1-1136,39.99,20.09,1,50.82,50.82,Debit Card,Cancelled,,No Return,"Chennai, Tamil Nadu"
ORD-1-002317,2023-09-29,13962,1111,SKU-1-1111,99.99,42.56,1,117.28,117.28,UPI,In Transit,2023-10-01,No Return,"Ahmedabad, Karnataka"
ORD-1-002318,2025-12-25,14836,1137,SKU-1-1137,29.99,10.08,4,40.56,162.24,COD,Cancelled,,No Return,"Mumbai, Kerala"
ORD-1-002319,2024-04-27,11953,1133,SKU-1-1133,199.99,72.9,1,252.13,252.13,Wallet,Delivered,2024-05-10,No Return,"Lucknow, Kerala"
ORD-1-002320,2025-07-24,12390,1103,SKU-1-1103,59.99,28.95,2,89.15,178.3,Net Banking,Shipped,2025-07-29,No Return,"Hyderabad, Punjab"
ORD-1-002321,2023-09-05,13525,1115,SKU-1-1115,199.99,101.67,1,289.78,289.78,Net Banking,Delivered,2023-09-15,No Return,"Chennai, Rajasthan"
ORD-1-002322,2023-06-05,14794,1123,SKU-1-1123,49.99,16.44,1,73.66,73.66,UPI,Processing,,No Return,"Pune, Uttar Pradesh"
ORD-1-002323,2025-12-06,13214,1113,SKU-1-1113,29.99,16.27,1,30.01,30.01,Credit Card,Confirmed,,No Return,"Ahmedabad, Maharashtra"
ORD-1-002324,2024-03-29,12444,1116,SKU-1-1116,149.99,82.09,2,175.05,350.1,UPI,Delivered,2024-04-04,Return Requested,"Delhi, Tamil Nadu"
ORD-1-002325,2023-07-20,12583,1130,SKU-1-1130,199.99,103.38,1,262.71,262.71,UPI,Shipped,2023-07-23,No Return,"Pune, Karnataka"
ORD-1-002326,2023-05-04,10140,1103,SKU-1-1103,299.99,151.52,1,346.24,346.24,Credit Card,Delivered,2023-05-13,No Return,"Pune, Telangana"
ORD-1-002327,2023-01-01,14335,1149,SKU-1-1149,59.99,22.17,1,79.68,79.68,Credit Card,Delivered,2023-01-13,No Return,"Chandigarh, Uttar Pradesh"
ORD-1-002328,2025-08-25,10291,1143,SKU-1-1143,59.99,34.55,1,81.43,81.43,Credit Card,Shipped,2025-08-28,No Return,"Hyderabad, Punjab"
ORD-1-002329,2025-05-04,12864,1133,SKU-1-1133,14.99,5.7,5,19.66,98.3,UPI,Returned,2025-05-07,No Return,"Surat, Uttar Pradesh"
ORD-1-002330,2024-10-01,14177,1137,SKU-1-1137,59.99,21.28,6,73.74,442.44,COD,Cancelled,,No Return,"Surat, Maharashtra"
ORD-1-002331,2023-07-10,12607,1137,SKU-1-1137,99.99,49.15,1,134.82,134.82,Credit Card,Confirmed,,No Return,"Pune, Madhya Pradesh"
ORD-1-002332,2024-05-30,13936,1102,SKU-1-1102,49.99,20.46,5,69.5,347.5,UPI,Confirmed,,No Return,"Kolkata, Rajasthan"
ORD-1-002333,2024-03-17,12917,1107,SKU-1-1107,299.99,173.97,4,404.4,1617.6,Net Banking,Confirmed,,No Return,"Jaipur, Rajasthan"
ORD-1-002334,2023-05-23,12218,1111,SKU-1-1111,49.99,21.9,2,70.29,140.58,Credit Card,In Transit,2023-05-25,Return Approved,"Kolkata, Kerala"
ORD-1-002335,2024-06-16,11797,1134,SKU-1-1134,199.99,69.82,1,294.71,294.71,Debit Card,Shipped,2024-06-20,No Return,"Jaipur, West Bengal"
ORD-1-002336,2023-08-15,10976,1101,SKU-1-1101,49.99,29.36,1,52.55,52.55,Net Banking,Delivered,2023-08-19,No Return,"Pune, Tamil Nadu"
ORD-1-002337,2025-08-06,10579,1128,SKU-1-1128,299.99,136.38,2,435.95,871.9,Debit Card,Shipped,2025-08-12,Return Requested,"Bangalore, Maharashtra"
ORD-1-002338,2024-04-04,12573,1122,SKU-1-1122,14.99,6.83,1,17.04,17.04,Credit Card,Shipped,2024-04-08,No Return,"Kolkata, Kerala"
ORD-1-002339,2024-07-04,12589,1132,SKU-1-1132,299.99,124.72,1,384.55,384.55,Debit Card,Delivered,2024-07-18,No Return,"Hyderabad, Maharashtra"
ORD-1-002340,2024-01-28,13283,1149,SKU-1-1149,49.99,27.53,6,73.54,441.24,Credit Card,In Transit,2024-02-01,No Return,"Surat, Tamil Nadu"
ORD-1-002341,2025-04-24,11799,1117,SKU-1-1117,49.99,19.31,4,65.49,261.96,Net Banking,In Transit,2025-04-28,No Return,"Mumbai, Rajasthan"
ORD-1-002342,2023-07-29,11461,1139,SKU-1-1139,99.99,30.41,1,104.2,104.2,Credit Card,Confirmed,,Return Requested,"Jaipur, West Bengal"
ORD-1-002343,2024-10-07,14417,1121,SKU-1-1121,14.99,6.73,1,18.73,18.73,UPI,Pending,,No Return,"Surat, Kerala"
ORD-1-002344,2023-08-07,14068,1113,SKU-1-1113,99.99,57.77,6,144.7,868.2,Net Banking,Delivered,2023-08-14,No Return,"Hyderabad, Karnataka"
ORD-1-002345,2024-02-11,12947,1128,SKU-1-1128,39.99,15.28,1,48.23,48.23,Credit Card,Processing,,No Return,"Delhi, Telangana"
ORD-1-002346,2025-06-06,10713,1144,SKU-1-1144,99.99,37.99,1,142.38,142.38,Credit Card,In Transit,2025-06-12,No Return,"Chandigarh, Telangana"
ORD-1-002347,2024-07-11,12423,1114,SKU-1-1114,149.99,78.21,1,209.55,209.55,Debit Card,Delivered,2024-07-23,No Return,"Chennai, Uttar Pradesh"
ORD-1-002348,2024-07-03,11890,1114,SKU-1-1114,149.99,79.89,3,217.97,653.91,Debit Card,Shipped,2024-07-05,Returned,"Nagpur, Madhya Pradesh"
ORD-1-002349,2023-05-22,13567,1144,SKU-1-1144,14.99,6.46,4,16.96,67.84,UPI,Cancelled,,Refunded,"Mumbai, Telangana"
ORD-1-002350,2024-09-03,11678,1103,SKU-1-1103,39.99,22.0,2,49.92,99.84,UPI,Delivered,2024-09-06,No Return,"Lucknow, Gujarat"
ORD-1-002351,2024-05-15,12147,1135,SKU-1-1135,199.99,70.31,1,233.51,233.51,Wallet,Confirmed,,No Return,"Kolkata, Karnataka"
ORD-1-002352,2025-04-19,10917,1104,SKU-1-1104,14.99,6.15,1,18.99,18.99,Net Banking,Confirmed,,Refunded,"Bangalore, Telangana"
ORD-1-002353,2024-12-02,12266,1102,SKU-1-1102,39.99,16.85,1,40.37,40.37,Debit Card,Delivered,2024-12-15,No Return,"Lucknow, West Bengal"
ORD-1-002354,2024-08-18,12524,1111,SKU-1-1111,59.99,23.63,1,67.24,67.24,Credit Card,Returned,2024-08-26,No Return,"Surat, Madhya Pradesh"
ORD-1-002355,2023-10-08,11806,1119,SKU-1-1119,299.99,109.59,1,446.09,446.09,Credit Card,Processing,,No Return,"Indore, West Bengal"
ORD-1-002356,2024-02-28,14051,1143,SKU-1-1143,59.99,24.08,1,78.08,78.08,Debit Card,In Transit,2024-03-01,No Return,"Lucknow, Maharashtra"
ORD-1-002357,2025-05-05,10559,1119,SKU-1-1119,299.99,91.62,5,325.99,1629.95,Credit Card,Shipped,2025-05-09,No Return,"Indore, Madhya Pradesh"
ORD-1-002358,2023-09-27,10628,1138,SKU-1-1138,199.99,102.2,3,250.82,752.46,Net Banking,Shipped,2023-10-03,No Return,"Kolkata, Kerala"
ORD-1-002359,2023-06-03,13066,1138,SKU-1-1138,59.99,30.31,1,80.93,80.93,UPI,Delivered,2023-06-06,No Return,"Lucknow, Karnataka"
ORD-1-002360,2024-09-05,11911,1100,SKU-1-1100,39.99,17.4,5,52.06,260.3,Credit Card,Pending,,No Return,"Lucknow, Telangana"
ORD-1-002361,2024-10-23,13762,1143,SKU-1-1143,59.99,23.81,1,75.05,75.05,Debit Card,Delivered,2024-11-04,No Return,"Nagpur, Rajasthan"
ORD-1-002362,2023-03-24,13551,1102,SKU-1-1102,49.99,21.51,6,66.84,401.04,Credit Card,Confirmed,,No Return,"Jaipur, Tamil Nadu"
ORD-1-002363,2025-08-04,11808,1146,SKU-1-1146,59.99,34.85,1,65.0,65.0,UPI,Shipped,2025-08-08,No Return,"Bangalore, Rajasthan"
ORD-1-002364,2025-06-17,12386,1108,SKU-1-1108,39.99,19.24,3,48.75,146.25,Net Banking,Shipped,2025-06-18,No Return,"Mumbai, Delhi"
ORD-1-002365,2023-10-11,11895,1119,SKU-1-1119,299.99,155.82,1,412.53,412.53,UPI,Shipped,2023-10-16,No Return,"Mumbai, Telangana"
ORD-1-002366,2025-09-06,13930,1108,SKU-1-1108,14.99,5.53,1,19.33,19.33,UPI,Returned,2025-09-19,No Return,"Lucknow, Telangana"
ORD-1-002367,2023-06-22,11006,1130,SKU-1-1130,99.99,32.84,2,145.3,290.6,Wallet,Delivered,2023-06-28,No Return,"Mumbai, Uttar Pradesh"
ORD-1-002368,2025-12-22,10048,1145,SKU-1-1145,14.99,4.87,2,18.32,36.64,Wallet,Shipped,2025-12-28,No Return,"Ahmedabad, Maharashtra"
ORD-1-002369,2025-02-01,11850,1127,SKU-1-1127,19.99,8.83,5,21.31,106.55,Net Banking,Confirmed,,No Return,"Kolkata, Kerala"
ORD-1-002370,2024-09-24,11929,1134,SKU-1-1134,99.99,51.5,1,102.43,102.43,Net Banking,Confirmed,,No Return,"Hyderabad, Karnataka"
ORD-1-002371,2025-02-25,12132,1139,SKU-1-1139,14.99,7.98,3,18.57,55.71,COD,Delivered,2025-03-01,Return Approved,"Kolkata, Madhya Pradesh"
ORD-1-002372,2025-07-31,11525,1137,SKU-1-1137,74.99,38.7,5,91.4,457.0,Credit Card,Processing,,No Return,"Bangalore, West Bengal"
ORD-1-002373,2025-10-08,10328,1143,SKU-1-1143,299.99,172.14,1,338.47,338.47,UPI,Delivered,2025-10-15,No Return,"Mumbai, Maharashtra"
ORD-1-002374,2024-02-02,12657,1101,SKU-1-1101,19.99,6.31,1,25.89,25.89,UPI,Returned,2024-02-14,No Return,"Bangalore, Kerala"
ORD-1-002375,2025-07-22,14529,1102,SKU-1-1102,49.99,27.82,1,56.24,56.24,COD,Delivered,2025-07-25,No Return,"Indore, Karnataka"
ORD-1-002376,2024-11-06,10587,1113,SKU-1-1113,99.99,49.82,7,110.8,775.6,Credit Card,Shipped,2024-11-09,No Return,"Surat, Delhi"
