order_id,order_date,customer_id,product_id,sku,unit_price,cost,quantity,selling_price,order_value,payment_method,order_status,delivery_date,return_status,shipping_address
ORD-3-003550,2023-01-29,21149,1347,SKU-3-1347,49.99,24.78,1,67.92,67.92,UPI,Returned,2023-02-11,No Return,"Indore, West Bengal"
ORD-3-003551,2024-10-31,24908,1313,SKU-3-1313,199.99,108.36,1,282.45,282.45,Credit Card,In Transit,2024-11-03,Return Requested,"Chandigarh, Uttar Pradesh"
ORD-3-003552,2025-06-20,24429,1314,SKU-3-1314,29.99,9.76,1,33.68,33.68,Credit Card,Shipped,2025-06-22,No Return,"Chennai, West Bengal"
ORD-3-003553,2023-03-26,21562,1308,SKU-3-1308,149.99,53.3,1,211.99,211.99,Net Banking,Delivered,2023-04-07,No Return,"Jaipur, Tamil Nadu"
ORD-3-003554,2023-01-03,23227,1322,SKU-3-1322,19.99,10.15,2,20.4,40.8,Debit Card,Returned,2023-01-15,No Return,"Mumbai, Karnataka"
ORD-3-003555,2025-03-01,22804,1330,SKU-3-1330,99.99,37.98,1,101.23,101.23,Net Banking,Delivered,2025-03-04,No Return,"Bangalore, Karnataka"
ORD-3-003556,2023-02-22,21335,1302,SKU-3-1302,299.99,152.78,1,437.34,437.34,UPI,Delivered,2023-02-27,No Return,"Ahmedabad, Madhya Pradesh"
ORD-3-003557,2023-04-09,23287,1332,SKU-3-1332,39.99,14.15,6,47.52,285.12,Debit Card,In Transit,2023-04-15,No Return,"Ahmedabad, Gujarat"
ORD-3-003558,2023-05-26,20011,1343,SKU-3-1343,19.99,7.14,1,29.64,29.64,Net Banking,Pending,,No Return,"Chandigarh, Maharashtra"
ORD-3-003559,2025-01-20,20793,1336,SKU-3-1336,39.99,17.73,1,54.94,54.94,UPI,Delivered,2025-01-28,No Return,"Bangalore, Delhi"
ORD-3-003560,2025-04-13,20838,1316,SKU-3-1316,39.99,18.68,1,46.46,46.46,UPI,Processing,,No Return,"Jaipur, Maharashtra"
ORD-3-003561,2024-08-04,20138,1318,SKU-3-1318,29.99,12.38,3,37.6,112.8,UPI,Confirmed,,No Return,"Pune, Gujarat"
ORD-3-003562,2023-10-19,22565,1329,SKU-3-1329,19.99,7.54,3,26.1,78.3,Credit Card,Shipped,2023-10-23,No Return,"Nagpur, Rajasthan"
ORD-3-003563,2024-03-09,22373,1327,SKU-3-1327,29.99,9.62,1,39.84,39.84,Net Banking,Processing,,No Return,"Bangalore, West Bengal"
ORD-3-003564,2023-05-24,21563,1337,SKU-3-1337,39.99,18.74,1,58.49,58.49,COD,In Transit,2023-05-26,No Return,"Bangalore, Rajasthan"
ORD-3-003565,2024-02-02,22785,1319,SKU-3-1319,29.99,13.07,1,37.74,37.74,Debit Card,Delivered,2024-02-16,No Return,"Lucknow, Telangana"
ORD-3-003566,2023-07-30,21715,1326,SKU-3-1326,19.99,10.17,3,24.47,73.41,UPI,Shipped,2023-08-02,No Return,"Surat, Madhya Pradesh"
ORD-3-003567,2025-01-09,24667,1316,SKU-3-1316,29.99,16.05,1,42.21,42.21,Net Banking,Returned,2025-01-12,No Return,"Indore, Tamil Nadu"
ORD-3-003568,2025-04-06,22438,1338,SKU-3-1338,149.99,74.66,1,170.78,170.78,UPI,Processing,,No Return,"Chennai, Tamil Nadu"
ORD-3-003569,2025-05-04,20062,1326,SKU-3-1326,19.99,8.93,5,24.66,123.3,Wallet,Delivered,2025-05-13,No Return,"Kolkata, Delhi"
ORD-3-003570,2023-03-29,21002,1346,SKU-3-1346,39.99,22.73,1,54.73,54.73,Net Banking,Pending,,No Return,"Indore, Kerala"
ORD-3-003571,2025-02-20,20091,1330,SKU-3-1330,199.99,84.93,1,206.03,206.03,Credit Card,Shipped,2025-02-21,No Return,"Mumbai, Gujarat"
ORD-3-003572,2024-01-29,22137,1338,SKU-3-1338,9.99,5.84,6,14.89,89.34,UPI,Delivered,2024-02-06,No Return,"Ahmedabad, Rajasthan"
ORD-3-003573,2025-09-07,24325,1335,SKU-3-1335,59.99,32.43,1,88.9,88.9,Wallet,Delivered,2025-09-12,No Return,"Chennai, Punjab"
ORD-3-003574,2025-08-16,21922,1317,SKU-3-1317,9.99,5.94,1,10.38,10.38,Debit Card,Delivered,2025-08-20,No Return,"Bangalore, Delhi"
ORD-3-003575,2025-12-11,23088,1307,SKU-3-1307,49.99,22.32,2,70.12,140.24,Credit Card,Delivered,2025-12-21,No Return,"Indore, Maharashtra"
ORD-3-003576,2023-07-21,21386,1313,SKU-3-1313,59.99,22.52,3,85.75,257.25,UPI,Returned,2023-08-02,No Return,"Nagpur, Uttar Pradesh"
ORD-3-003577,2023-10-19,20215,1318,SKU-3-1318,99.99,35.28,1,147.14,147.14,Debit Card,Delivered,2023-11-01,No Return,"Hyderabad, Maharashtra"
ORD-3-003578,2023-11-18,22590,1303,SKU-3-1303,299.99,104.13,1,327.65,327.65,UPI,Delivered,2023-11-25,Refunded,"Pune, Telangana"
ORD-3-003579,2024-06-14,20011,1325,SKU-3-1325,59.99,34.37,3,64.56,193.68,COD,Processing,,No Return,"Indore, Tamil Nadu"
ORD-3-003580,2023-11-12,23793,1334,SKU-3-1334,199.99,96.01,5,208.05,1040.25,Debit Card,Cancelled,,No Return,"Chennai, Telangana"
ORD-3-003581,2025-11-18,23502,1306,SKU-3-1306,74.99,33.8,1,75.25,75.25,Wallet,Shipped,2025-11-22,No Return,"Nagpur, Madhya Pradesh"
ORD-3-003582,2025-10-07,23301,1330,SKU-3-1330,149.99,58.87,1,192.2,192.2,Credit Card,In Transit,2025-10-13,No Return,"Ahmedabad, Delhi"
ORD-3-003583,2023-06-13,21172,1331,SKU-3-1331,49.99,19.5,4,55.01,220.04,Credit Card,Shipped,2023-06-18,No Return,"Mumbai, Punjab"
ORD-3-003584,2023-02-24,21678,1311,SKU-3-1311,49.99,18.15,1,55.26,55.26,Credit Card,Processing,,No Return,"Chandigarh, Uttar Pradesh"
ORD-3-003585,2023-10-03,20655,1320,SKU-3-1320,59.99,19.04,2,80.06,160.12,Debit Card,In Transit,2023-10-06,No Return,"Chennai, Karnataka"
ORD-3-003586,2024-06-03,20178,1303,SKU-3-1303,99.99,50.57,1,139.78,139.78,Net Banking,Shipped,2024-06-09,Return Approved,"Kolkata, Rajasthan"
ORD-3-003587,2023-02-10,23072,1311,SKU-3-1311,74.99,41.37,3,99.18,297.54,Wallet,Delivered,2023-02-13,No Return,"Indore, West Bengal"
ORD-3-003588,2023-04-22,21171,1326,SKU-3-1326,299.99,126.01,1,354.53,354.53,Credit Card,Shipped,2023-04-23,No Return,"Chennai, Karnataka"
ORD-3-003589,2024-03-13,20601,1339,SKU-3-1339,9.99,3.17,2,12.14,24.28,UPI,Cancelled,,No Return,"Surat, Telangana"
ORD-3-003590,2023-05-06,23249,1319,SKU-3-1319,39.99,18.38,1,56.94,56.94,COD,Processing,,No Return,"Ahmedabad, Telangana"
ORD-3-003591,2023-10-27,22196,1344,SKU-3-1344,39.99,13.92,1,50.99,50.99,UPI,Shipped,2023-10-28,Refunded,"Kolkata, Telangana"
ORD-3-003592,2024-01-13,24973,1314,SKU-3-1314,9.99,4.27,6,14.04,84.24,COD,Processing,,No Return,"Indore, Tamil Nadu"
ORD-3-003593,2024-10-29,24787,1320,SKU-3-1320,19.99,11.99,1,28.16,28.16,Credit Card,Delivered,2024-11-08,No Return,"Lucknow, Rajasthan"
ORD-3-003594,2025-12-25,21077,1338,SKU-3-1338,9.99,3.09,2,10.19,20.38,Net Banking,Delivered,2026-01-08,No Return,"Bangalore, Tamil Nadu"
ORD-3-003595,2023-08-15,23728,1314,SKU-3-1314,49.99,29.53,2,71.24,142.48,Net Banking,Confirmed,,No Return,"Jaipur, Gujarat"
ORD-3-003596,2023-05-12,20660,1316,SKU-3-1316,199.99,119.78,1,206.23,206.23,UPI,Processing,,No Return,"Jaipur, Kerala"
ORD-3-003597,2024-05-17,24947,1326,SKU-3-1326,74.99,39.2,1,94.05,94.05,UPI,Returned,2024-05-31,No Return,"Jaipur, Punjab"
ORD-3-003598,2023-07-31,21492,1301,SKU-3-1301,99.99,30.99,2,103.04,206.08,Credit Card,Cancelled,,No Return,"Chandigarh, Madhya Pradesh"
ORD-3-003599,2025-08-17,24596,1304,SKU-3-1304,14.99,8.71,5,19.29,96.45,Credit Card,In Transit,2025-08-18,Refunded,"Hyderabad, Karnataka"
ORD-3-003600,2025-08-23,24105,1332,SKU-3-1332,29.99,13.53,1,37.63,37.63,Net Banking,Delivered,2025-08-27,No Return,"Bangalore, West Bengal"
ORD-3-003601,2024-08-30,23613,1342,SKU-3-1342,49.99,19.89,1,62.56,62.56,Wallet,Shipped,2024-09-04,No Return,"Nagpur, Telangana"
ORD-3-003602,2023-01-25,22168,1326,SKU-3-1326,199.99,107.02,1,213.42,213.42,Credit Card,Returned,2023-01-30,No Return,"Kolkata, Maharashtra"
ORD-3-003603,2024-05-15,23730,1337,SKU-3-1337,149.99,64.42,1,179.82,179.82,UPI,Shipped,2024-05-20,No Return,"Bangalore, Karnataka"
ORD-3-003604,2024-02-21,21905,1348,SKU-3-1348,9.99,5.69,1,11.29,11.29,Credit Card,Confirmed,,No Return,"Ahmedabad, Rajasthan"
ORD-3-003605,2024-06-29,20809,1328,SKU-3-1328,9.99,3.82,1,13.85,13.85,Debit Card,Delivered,2024-07-07,Return Approved,"Chennai, Punjab"
ORD-3-003606,2023-12-12,20881,1333,SKU-3-1333,14.99,5.89,4,17.82,71.28,Credit Card,Shipped,2023-12-15,No Return,"Pune, Punjab"
ORD-3-003607,2025-03-23,20031,1316,SKU-3-1316,59.99,20.33,1,87.62,87.62,Credit Card,Delivered,2025-04-06,No Return,"Lucknow, Maharashtra"
ORD-3-003608,2024-02-12,20303,1309,SKU-3-1309,39.99,20.31,1,51.07,51.07,Debit Card,Confirmed,,No Return,"Hyderabad, Telangana"
ORD-3-003609,2023-10-23,22521,1331,SKU-3-1331,9.99,5.96,1,10.72,10.72,UPI,Processing,,No Return,"Jaipur, Tamil Nadu"
ORD-3-003610,2024-07-24,24639,1335,SKU-3-1335,9.99,5.25,2,11.64,23.28,Net Banking,Delivered,2024-07-31,No Return,"Ahmedabad, Delhi"
ORD-3-003611,2024-07-13,22031,1320,SKU-3-1320,9.99,4.72,2,12.84,25.68,UPI,Cancelled,,No Return,"Hyderabad, Rajasthan"
ORD-3-003612,2025-09-02,20977,1346,SKU-3-1346,99.99,56.17,5,133.39,666.95,Credit Card,Returned,2025-09-14,No Return,"Mumbai, West Bengal"
ORD-3-003613,2025-06-13,20290,1327,SKU-3-1327,9.99,5.89,1,14.69,14.69,Debit Card,Processing,,Returned,"Jaipur, Rajasthan"
ORD-3-003614,2024-07-17,24135,1306,SKU-3-1306,74.99,32.25,2,110.84,221.68,Credit Card,Processing,,No Return,"Chandigarh, Madhya Pradesh"
ORD-3-003615,2023-05-10,23722,1310,SKU-3-1310,59.99,19.46,2,64.2,128.4,Debit Card,Delivered,2023-05-20,No Return,"Ahmedabad, Madhya Pradesh"
ORD-3-003616,2023-01-13,21176,1325,SKU-3-1325,29.99,9.2,2,31.19,62.38,Credit Card,In Transit,2023-01-14,No Return,"Kolkata, Karnataka"
ORD-3-003617,2025-06-07,22445,1316,SKU-3-1316,99.99,58.77,3,135.54,406.62,Net Banking,In Transit,2025-06-08,No Return,"Bangalore, Karnataka"
ORD-3-003618,2023-10-23,24934,1334,SKU-3-1334,299.99,177.65,1,323.5,323.5,Credit Card,Delivered,2023-10-26,No Return,"Surat, Delhi"
ORD-3-003619,2025-03-29,23299,1310,SKU-3-1310,19.99,11.99,5,24.13,120.65,UPI,Confirmed,,No Return,"Nagpur, Punjab"
ORD-3-003620,2024-11-22,22001,1342,SKU-3-1342,14.99,5.7,2,18.24,36.48,Credit Card,Shipped,2024-11-27,No Return,"Chandigarh, Punjab"
ORD-3-003621,2025-02-02,24926,1316,SKU-3-1316,99.99,44.74,1,147.48,147.48,Debit Card,Pending,,No Return,"Bangalore, Madhya Pradesh"
ORD-3-003622,2024-01-14,21283,1323,SKU-3-1323,14.99,8.98,1,15.91,15.91,Credit Card,Processing,,No Return,"Mumbai, Maharashtra"
ORD-3-003623,2025-03-29,22640,1332,SKU-3-1332,19.99,6.64,1,26.11,26.11,COD,Processing,,No Return,"Indore, Tamil Nadu"
ORD-3-003624,2024-06-07,24311,1321,SKU-3-1321,9.99,5.29,1,11.92,11.92,UPI,Processing,,No Return,"Mumbai, Punjab"
ORD-3-003625,2025-12-29,22752,1348,SKU-3-1348,59.99,21.57,2,81.1,162.2,Credit Card,Shipped,2026-01-03,No Return,"Bangalore, Telangana"
ORD-3-003626,2023-05-25,22262,1319,SKU-3-1319,49.99,15.38,1,50.3,50.3,Net Banking,Processing,,Returned,"Chandigarh, Tamil Nadu"
ORD-3-003627,2025-05-10,20029,1324,SKU-3-1324,199.99,68.05,4,203.89,815.56,Net Banking,Delivered,2025-05-21,No Return,"Bangalore, Maharashtra"
ORD-3-003628,2024-11-29,23918,1311,SKU-3-1311,39.99,14.94,4,50.59,202.36,UPI,Delivered,2024-12-07,No Return,"Hyderabad, Telangana"
ORD-3-003629,2023-10-19,23130,1313,SKU-3-1313,29.99,11.99,1,37.85,37.85,UPI,Processing,,No Return,"Chandigarh, Uttar Pradesh"
ORD-3-003630,2024-12-19,24269,1346,SKU-3-1346,199.99,63.02,2,245.0,490.0,Debit Card,Delivered,2024-12-28,No Return,"Ahmedabad, Punjab"
ORD-3-003631,2024-02-13,22180,1339,SKU-3-1339,29.99,16.48,1,31.13,31.13,UPI,Shipped,2024-02-17,Returned,"Hyderabad, Uttar Pradesh"
ORD-3-003632,2023-02-05,24764,1310,SKU-3-1310,9.99,3.23,2,14.56,29.12,Credit Card,In Transit,2023-02-07,No Return,"Chennai, West Bengal"
ORD-3-003633,2023-02-18,21576,1324,SKU-3-1324,199.99,108.97,3,218.92,656.76,Wallet,Delivered,2023-03-03,No Return,"Surat, Telangana"
ORD-3-003634,2025-07-29,22152,1312,SKU-3-1312,199.99,94.4,5,273.76,1368.8,UPI,Processing,,No Return,"Kolkata, Maharashtra"
ORD-3-003635,2024-12-16,23999,1348,SKU-3-1348,39.99,17.48,1,46.6,46.6,Wallet,Delivered,2024-12-30,No Return,"Surat, Maharashtra"
ORD-3-003636,2023-11-16,23393,1332,SKU-3-1332,39.99,14.85,2,45.11,90.22,Debit Card,Cancelled,,No Return,"Bangalore, Delhi"
ORD-3-003637,2025-09-19,23220,1330,SKU-3-1330,19.99,11.1,1,29.52,29.52,Net Banking,Delivered,2025-09-27,No Return,"Kolkata, Punjab"
ORD-3-003638,2023-11-29,20154,1334,SKU-3-1334,74.99,41.11,1,78.48,78.48,Wallet,Delivered,2023-12-10,Return Approved,"Indore, Gujarat"
ORD-3-003639,2023-11-29,23655,1306,SKU-3-1306,99.99,40.16,2,129.67,259.34,UPI,Shipped,2023-11-30,Return Approved,"Hyderabad, Uttar Pradesh"
ORD-3-003640,2024-04-12,20281,1326,SKU-3-1326,199.99,109.3,2,210.5,421.0,UPI,Delivered,2024-04-22,No Return,"Hyderabad, Gujarat"
ORD-3-003641,2024-01-29,23352,1301,SKU-3-1301,9.99,3.68,5,11.85,59.25,Credit Card,Delivered,2024-02-10,Refunded,"Pune, Gujarat"
ORD-3-003642,2024-03-19,22167,1323,SKU-3-1323,29.99,17.0,5,30.42,152.1,UPI,Delivered,2024-03-26,Return Requested,"Lucknow, Tamil Nadu"
ORD-3-003643,2025-02-20,22724,1344,SKU-3-1344,19.99,7.22,5,23.59,117.95,Credit Card,Shipped,2025-02-22,No Return,"Chandigarh, Telangana"
ORD-3-003644,2025-03-01,22360,1325,SKU-3-1325,74.99,33.24,2,90.89,181.78,Credit Card,Cancelled,,No Return,"Pune, West Bengal"
ORD-3-003645,2024-08-23,24540,1312,SKU-3-1312,29.99,14.78,1,37.96,37.96,Credit Card,Delivered,2024-08-28,No Return,"Jaipur, Gujarat"
ORD-3-003646,2024-08-10,24067,1318,SKU-3-1318,19.99,10.57,1,24.74,24.74,Debit Card,In Transit,2024-08-16,No Return,"Indore, Kerala"
ORD-3-003647,2024-09-07,23422,1333,SKU-3-1333,99.99,31.24,2,100.44,200.88,Debit Card,In Transit,2024-09-09,No Return,"Chennai, Kerala"
ORD-3-003648,2025-08-07,22544,1312,SKU-3-1312,99.99,46.59,2,112.34,224.68,Debit Card,In Transit,2025-08-09,No Return,"Delhi, Kerala"
ORD-3-003649,2023-02-08,22883,1338,SKU-3-1338,74.99,24.12,1,77.55,77.55,UPI,Shipped,2023-02-12,No Return,"Lucknow, Rajasthan"
ORD-3-003650,2024-05-01,23782,1320,SKU-3-1320,19.99,11.58,2,27.6,55.2,UPI,Shipped,2024-05-07,No Return,"Jaipur, Madhya Pradesh"
ORD-3-003651,2024-10-22,22639,1320,SKU-3-1320,99.99,49.41,3,125.24,375.72,COD,Processing,,Returned,"Kolkata, Madhya Pradesh"
ORD-3-003652,2025-02-04,23893,1339,SKU-3-1339,14.99,4.76,1,18.12,18.12,Debit Card,Confirmed,,Returned,"Delhi, Telangana"
ORD-3-003653,2023-03-19,20881,1337,SKU-3-1337,199.99,109.27,1,224.39,224.39,Wallet,Delivered,2023-03-29,Return Approved,"Indore, Punjab"
ORD-3-003654,2025-10-05,21421,1302,SKU-3-1302,9.99,4.16,3,13.66,40.98,Net Banking,Shipped,2025-10-09,Return Approved,"Chennai, Tamil Nadu"
ORD-3-003655,2023-12-15,22718,1334,SKU-3-1334,19.99,9.55,1,25.42,25.42,Wallet,In Transit,2023-12-18,No Return,"Surat, West Bengal"
ORD-3-003656,2024-11-02,20364,1307,SKU-3-1307,199.99,94.69,1,204.0,204.0,Net Banking,Delivered,2024-11-05,No Return,"Indore, West Bengal"
ORD-3-003657,2023-02-28,23296,1337,SKU-3-1337,49.99,18.13,2,74.59,149.18,Net Banking,Shipped,2023-03-03,No Return,"Hyderabad, Madhya Pradesh"
ORD-3-003658,2023-01-17,23275,1300,SKU-3-1300,99.99,51.71,1,100.1,100.1,Debit Card,Processing,,No Return,"Bangalore, Kerala"
ORD-3-003659,2024-08-11,20983,1337,SKU-3-1337,39.99,20.75,1,45.57,45.57,Debit Card,Pending,,No Return,"Pune, Rajasthan"
ORD-3-003660,2024-06-29,24305,1335,SKU-3-1335,59.99,32.73,1,71.79,71.79,Net Banking,Delivered,2024-07-10,No Return,"Ahmedabad, Telangana"
ORD-3-003661,2023-06-25,24305,1330,SKU-3-1330,29.99,16.78,5,34.02,170.1,Debit Card,Delivered,2023-07-02,No Return,"Ahmedabad, West Bengal"
ORD-3-003662,2023-03-14,21979,1315,SKU-3-1315,39.99,21.59,2,57.95,115.9,Credit Card,In Transit,2023-03-15,No Return,"Lucknow, Tamil Nadu"
ORD-3-003663,2024-06-13,24645,1313,SKU-3-1313,19.99,6.04,3,23.94,71.82,Credit Card,Shipped,2024-06-19,No Return,"Nagpur, Karnataka"
ORD-3-003664,2023-04-10,21746,1311,SKU-3-1311,299.99,174.09,1,369.05,369.05,Debit Card,In Transit,2023-04-15,No Return,"Jaipur, Telangana"
ORD-3-003665,2023-01-11,22030,1343,SKU-3-1343,39.99,17.94,2,41.8,83.6,UPI,In Transit,2023-01-12,Return Requested,"Delhi, Uttar Pradesh"
ORD-3-003666,2024-06-25,23845,1310,SKU-3-1310,74.99,44.14,2,107.01,214.02,Debit Card,Delivered,2024-06-30,Return Approved,"Chandigarh, Uttar Pradesh"
ORD-3-003667,2025-06-02,20306,1320,SKU-3-1320,199.99,76.4,3,273.03,819.09,Net Banking,In Transit,2025-06-07,No Return,"Jaipur, Punjab"
ORD-3-003668,2023-11-16,21772,1300,SKU-3-1300,9.99,5.2,1,12.16,12.16,Credit Card,Pending,,No Return,"Pune, Delhi"
ORD-3-003669,2024-07-14,21408,1301,SKU-3-1301,74.99,44.6,1,101.81,101.81,Credit Card,In Transit,2024-07-19,No Return,"Pune, Gujarat"
ORD-3-003670,2023-12-21,20519,1321,SKU-3-1321,19.99,10.75,1,23.67,23.67,UPI,Shipped,2023-12-24,No Return,"Pune, Telangana"
ORD-3-003671,2024-04-11,21510,1344,SKU-3-1344,299.99,92.38,2,411.76,823.52,UPI,Shipped,2024-04-15,No Return,"Hyderabad, Tamil Nadu"
ORD-3-003672,2023-03-09,23344,1300,SKU-3-1300,29.99,10.7,1,42.2,42.2,UPI,Pending,,No Return,"Bangalore, Uttar Pradesh"
ORD-3-003673,2023-01-02,20024,1312,SKU-3-1312,29.99,15.7,3,30.31,90.93,Net Banking,Shipped,2023-01-08,No Return,"Surat, Maharashtra"
ORD-3-003674,2023-01-16,20514,1329,SKU-3-1329,49.99,19.52,1,70.62,70.62,UPI,Processing,,No Return,"Lucknow, Delhi"
ORD-3-003675,2024-07-30,20419,1315,SKU-3-1315,29.99,13.86,1,34.93,34.93,Debit Card,In Transit,2024-08-03,No Return,"Delhi, West Bengal"
ORD-3-003676,2024-06-04,22739,1338,SKU-3-1338,59.99,32.1,3,75.03,225.09,Credit Card,Shipped,2024-06-09,No Return,"Chennai, Madhya Pradesh"
ORD-3-003677,2023-07-25,21854,1300,SKU-3-1300,149.99,81.03,6,181.51,1089.06,Net Banking,Confirmed,,Refunded,"Delhi, Gujarat"
ORD-3-003678,2023-02-18,20332,1322,SKU-3-1322,9.99,4.57,1,13.01,13.01,COD,Delivered,2023-02-27,Returned,"Jaipur, Karnataka"
ORD-3-003679,2025-09-24,23621,1338,SKU-3-1338,9.99,5.65,1,10.94,10.94,Net Banking,Delivered,2025-09-27,Return Approved,"Chennai, Kerala"
ORD-3-003680,2024-08-29,20212,1334,SKU-3-1334,299.99,135.51,1,349.5,349.5,UPI,In Transit,2024-09-03,No Return,"Surat, Rajasthan"
ORD-3-003681,2024-02-10,20785,1322,SKU-3-1322,199.99,106.37,5,228.83,1144.15,UPI,In Transit,2024-02-16,Return Approved,"Ahmedabad, Maharashtra"
ORD-3-003682,2025-12-16,22113,1340,SKU-3-1340,99.99,35.7,1,149.57,149.57,Net Banking,In Transit,2025-12-20,No Return,"Surat, West Bengal"
ORD-3-003683,2023-04-12,24135,1345,SKU-3-1345,49.99,27.96,5,64.36,321.8,Debit Card,Cancelled,,No Return,"Chandigarh, Tamil Nadu"
ORD-3-003684,2024-12-22,22314,1314,SKU-3-1314,29.99,13.69,2,31.97,63.94,Net Banking,Delivered,2025-01-03,No Return,"Chandigarh, Kerala"
ORD-3-003685,2025-06-19,20493,1320,SKU-3-1320,99.99,38.63,2,111.43,222.86,COD,Confirmed,,No Return,"Delhi, Delhi"
ORD-3-003686,2025-02-27,23417,1318,SKU-3-1318,299.99,128.21,1,424.45,424.45,UPI,In Transit,2025-03-04,No Return,"Chandigarh, Punjab"
ORD-3-003687,2025-09-22,24574,1327,SKU-3-1327,299.99,168.6,4,379.25,1517.0,Credit Card,Delivered,2025-09-28,No Return,"Chennai, Maharashtra"
ORD-3-003688,2023-07-29,21535,1346,SKU-3-1346,9.99,4.11,1,9.99,9.99,UPI,In Transit,2023-08-02,No Return,"Nagpur, Gujarat"
ORD-3-003689,2025-12-17,24902,1323,SKU-3-1323,19.99,11.93,2,23.55,47.1,Net Banking,Processing,,No Return,"Kolkata, Punjab"
ORD-3-003690,2025-08-30,23614,1316,SKU-3-1316,299.99,174.48,5,372.16,1860.8,Credit Card,Returned,2025-09-06,No Return,"Chennai, Rajasthan"
ORD-3-003691,2024-06-08,20187,1317,SKU-3-1317,19.99,8.89,4,21.31,85.24,Debit Card,Processing,,Return Approved,"Pune, West Bengal"
ORD-3-003692,2024-12-17,20809,1334,SKU-3-1334,39.99,20.36,7,41.5,290.5,Net Banking,Processing,,No Return,"Delhi, Karnataka"
ORD-3-003693,2023-08-22,22165,1347,SKU-3-1347,19.99,9.04,1,26.04,26.04,Net Banking,Delivered,2023-08-31,No Return,"Pune, Rajasthan"
ORD-3-003694,2023-12-21,24045,1337,SKU-3-1337,299.99,174.85,1,406.84,406.84,Debit Card,Returned,2023-12-24,No Return,"Chandigarh, Punjab"
ORD-3-003695,2023-09-20,21422,1301,SKU-3-1301,74.99,41.82,1,83.15,83.15,Net Banking,Delivered,2023-09-27,No Return,"Surat, Punjab"
ORD-3-003696,2023-06-26,22898,1304,SKU-3-1304,74.99,44.52,1,90.27,90.27,Credit Card,In Transit,2023-06-30,No Return,"Indore, Tamil Nadu"
ORD-3-003697,2023-03-23,23417,1303,SKU-3-1303,149.99,81.09,2,222.73,445.46,Credit Card,Shipped,2023-03-25,No Return,"Lucknow, Maharashtra"
ORD-3-003698,2025-10-17,23503,1324,SKU-3-1324,29.99,13.58,2,35.15,70.3,Net Banking,Processing,,No Return,"Ahmedabad, West Bengal"
ORD-3-003699,2025-03-05,22267,1323,SKU-3-1323,49.99,27.87,1,65.08,65.08,Debit Card,Cancelled,,No Return,"Surat, Telangana"
ORD-3-003700,2023-09-20,20415,1310,SKU-3-1310,29.99,15.89,2,37.56,75.12,COD,In Transit,2023-09-24,No Return,"Kolkata, Delhi"
ORD-3-003701,2025-05-07,23572,1322,SKU-3-1322,29.99,17.49,1,39.74,39.74,Net Banking,Delivered,2025-05-20,No Return,"Hyderabad, Uttar Pradesh"
ORD-3-003702,2023-07-23,21499,1305,SKU-3-1305,14.99,4.8,1,15.74,15.74,Credit Card,Delivered,2023-07-27,No Return,"Hyderabad, Tamil Nadu"
ORD-3-003703,2024-07-09,22412,1346,SKU-3-1346,39.99,21.35,1,42.49,42.49,Debit Card,In Transit,2024-07-11,No Return,"Kolkata, Gujarat"
ORD-3-003704,2023-07-08,22456,1304,SKU-3-1304,49.99,28.95,2,66.66,133.32,Net Banking,Pending,,No Return,"Bangalore, Kerala"
ORD-3-003705,2023-01-27,23335,1346,SKU-3-1346,19.99,6.84,5,26.24,131.2,UPI,In Transit,2023-01-31,No Return,"Hyderabad, Telangana"
ORD-3-003706,2023-10-06,21615,1315,SKU-3-1315,99.99,37.03,1,108.51,108.51,Credit Card,Processing,,Returned,"Chennai, Punjab"
ORD-3-003707,2024-05-21,23374,1328,SKU-3-1328,39.99,22.25,4,56.92,227.68,Net Banking,Pending,,No Return,"Lucknow, West Bengal"
ORD-3-003708,2025-08-16,20792,1347,SKU-3-1347,49.99,16.69,3,50.28,150.84,Debit Card,In Transit,2025-08-21,No Return,"Pune, West Bengal"
ORD-3-003709,2025-12-08,21779,1314,SKU-3-1314,74.99,42.42,3,89.92,269.76,UPI,Pending,,No Return,"Delhi, West Bengal"
ORD-3-003710,2024-07-03,24895,1327,SKU-3-1327,149.99,49.72,1,162.16,162.16,Debit Card,Confirmed,,No Return,"Indore, Uttar Pradesh"
ORD-3-003711,2025-02-12,23050,1322,SKU-3-1322,14.99,5.18,1,22.42,22.42,Credit Card,Delivered,2025-02-19,No Return,"Bangalore, Karnataka"
ORD-3-003712,2025-07-10,22044,1313,SKU-3-1313,14.99,8.09,1,15.07,15.07,Debit Card,Confirmed,,No Return,"Indore, Telangana"
ORD-3-003713,2023-04-12,22280,1346,SKU-3-1346,299.99,155.18,4,379.36,1517.44,Net Banking,Shipped,2023-04-13,Return Approved,"Nagpur, Maharashtra"
ORD-3-003714,2024-07-28,21431,1346,SKU-3-1346,29.99,10.72,1,41.15,41.15,Debit Card,Shipped,2024-08-01,No Return,"Lucknow, Tamil Nadu"
ORD-3-003715,2025-07-01,20060,1321,SKU-3-1321,74.99,27.64,1,79.74,79.74,Credit Card,Shipped,2025-07-05,No Return,"Ahmedabad, Gujarat"
ORD-3-003716,2024-06-09,21770,1346,SKU-3-1346,149.99,55.83,1,174.36,174.36,Debit Card,Shipped,2024-06-11,No Return,"Mumbai, West Bengal"
ORD-3-003717,2024-04-24,20973,1314,SKU-3-1314,59.99,33.55,1,88.65,88.65,Credit Card,Cancelled,,No Return,"Lucknow, Gujarat"
