order_id,order_date,customer_id,product_id,sku,unit_price,cost,quantity,selling_price,order_value,payment_method,order_status,delivery_date,return_status,shipping_address
ORD-2-006191,2025-01-07,19250,1218,SKU-2-1218,199.99,94.16,1,275.44,275.44,COD,In Transit,2025-01-08,No Return,"Chandigarh, West Bengal"
ORD-2-006192,2025-10-19,15939,1233,SKU-2-1233,74.99,26.93,1,80.71,80.71,Net Banking,Confirmed,,No Return,"Chennai, Tamil Nadu"
ORD-2-006193,2023-07-25,16717,1216,SKU-2-1216,19.99,9.85,2,25.57,51.14,UPI,Cancelled,,No Return,"Surat, Maharashtra"
ORD-2-006194,2024-06-25,17006,1216,SKU-2-1216,99.99,31.21,4,111.47,445.88,Debit Card,Pending,,Return Requested,"Ahmedabad, Uttar Pradesh"
ORD-2-006195,2024-02-08,17781,1219,SKU-2-1219,9.99,3.84,1,14.76,14.76,COD,In Transit,2024-02-14,No Return,"Indore, Kerala"
ORD-2-006196,2025-12-24,15739,1249,SKU-2-1249,49.99,24.4,3,65.0,195.0,Debit Card,Processing,,No Return,"Chandigarh, Gujarat"
ORD-2-006197,2023-09-19,18738,1201,SKU-2-1201,19.99,10.28,3,21.37,64.11,Credit Card,In Transit,2023-09-20,No Return,"Ahmedabad, Rajasthan"
ORD-2-006198,2025-06-25,18433,1202,SKU-2-1202,39.99,22.7,1,56.87,56.87,Credit Card,Processing,,No Return,"Indore, Uttar Pradesh"
ORD-2-006199,2025-12-11,18758,1205,SKU-2-1205,299.99,175.89,2,425.27,850.54,UPI,Shipped,2025-12-17,No Return,"Nagpur, Uttar Pradesh"
ORD-2-006200,2024-09-07,16288,1201,SKU-2-1201,49.99,21.87,1,51.86,51.86,Debit Card,In Transit,2024-09-12,No Return,"Jaipur, Kerala"
ORD-2-006201,2025-10-13,18418,1201,SKU-2-1201,19.99,9.35,1,28.46,28.46,Credit Card,Shipped,2025-10-17,No Return,"Bangalore, Punjab"
ORD-2-006202,2023-09-04,15948,1238,SKU-2-1238,59.99,32.02,1,86.42,86.42,Credit Card,Processing,,Returned,"Indore, Madhya Pradesh"
ORD-2-006203,2025-12-09,19517,1243,SKU-2-1243,299.99,157.13,1,413.7,413.7,UPI,Processing,,No Return,"Bangalore, Delhi"
ORD-2-006204,2024-06-16,15501,1207,SKU-2-1207,9.99,3.32,1,10.25,10.25,Wallet,Shipped,2024-06-18,No Return,"Surat, Maharashtra"
ORD-2-006205,2025-12-15,15991,1222,SKU-2-1222,199.99,95.27,1,289.98,289.98,UPI,Shipped,2025-12-21,No Return,"Indore, Maharashtra"
ORD-2-006206,2024-03-09,18591,1207,SKU-2-1207,29.99,9.76,1,38.81,38.81,Net Banking,Shipped,2024-03-14,No Return,"Ahmedabad, Karnataka"
ORD-2-006207,2025-12-15,17077,1217,SKU-2-1217,299.99,151.21,6,424.35,2546.1,UPI,Shipped,2025-12-20,Refunded,"Chandigarh, Punjab"
ORD-2-006208,2024-07-05,19400,1240,SKU-2-1240,149.99,79.16,1,198.27,198.27,Debit Card,Confirmed,,No Return,"Mumbai, Tamil Nadu"
ORD-2-006209,2024-10-27,17495,1227,SKU-2-1227,39.99,20.82,1,53.41,53.41,UPI,Delivered,2024-11-01,No Return,"Mumbai, Kerala"
ORD-2-006210,2024-03-11,18743,1210,SKU-2-1210,49.99,18.13,1,67.8,67.8,Debit Card,Delivered,2024-03-25,No Return,"Chennai, Rajasthan"
ORD-2-006211,2023-09-23,15912,1236,SKU-2-1236,29.99,17.22,1,37.79,37.79,Wallet,Pending,,No Return,"Surat, Delhi"
ORD-2-006212,2023-12-01,18959,1203,SKU-2-1203,39.99,19.45,3,59.1,177.3,Credit Card,Delivered,2023-12-06,No Return,"Delhi, Karnataka"
ORD-2-006213,2024-01-08,16470,1221,SKU-2-1221,39.99,13.15,1,52.57,52.57,Debit Card,Shipped,2024-01-14,No Return,"Chennai, Gujarat"
ORD-2-006214,2024-06-28,16062,1222,SKU-2-1222,74.99,43.75,1,76.76,76.76,Debit Card,Confirmed,,No Return,"Delhi, Madhya Pradesh"
ORD-2-006215,2025-02-07,15640,1211,SKU-2-1211,149.99,80.27,1,221.44,221.44,UPI,Returned,2025-02-13,No Return,"Ahmedabad, West Bengal"
ORD-2-006216,2024-02-23,15719,1208,SKU-2-1208,49.99,27.49,4,73.23,292.92,Debit Card,Delivered,2024-02-27,No Return,"Chandigarh, Rajasthan"
ORD-2-006217,2025-08-31,15554,1215,SKU-2-1215,39.99,12.61,1,46.07,46.07,UPI,Returned,2025-09-04,No Return,"Jaipur, Madhya Pradesh"
ORD-2-006218,2025-09-11,17932,1216,SKU-2-1216,49.99,25.38,1,63.24,63.24,UPI,Returned,2025-09-21,No Return,"Mumbai, Tamil Nadu"
ORD-2-006219,2025-10-06,16082,1229,SKU-2-1229,49.99,16.67,5,65.72,328.6,Net Banking,Confirmed,,No Return,"Delhi, Maharashtra"
ORD-2-006220,2024-08-19,18510,1244,SKU-2-1244,14.99,5.92,3,20.58,61.74,Credit Card,Shipped,2024-08-23,No Return,"Indore, Tamil Nadu"
ORD-2-006221,2024-10-03,17963,1248,SKU-2-1248,299.99,177.38,6,418.58,2511.48,UPI,Cancelled,,No Return,"Jaipur, Gujarat"
ORD-2-006222,2023-02-18,15941,1214,SKU-2-1214,99.99,47.7,1,124.96,124.96,Net Banking,Delivered,2023-02-21,No Return,"Pune, Rajasthan"
ORD-2-006223,2024-06-16,16319,1223,SKU-2-1223,199.99,70.71,2,266.8,533.6,Net Banking,Confirmed,,No Return,"Delhi, Uttar Pradesh"
ORD-2-006224,2025-10-06,15747,1200,SKU-2-1200,74.99,40.72,1,104.54,104.54,Debit Card,Delivered,2025-10-15,No Return,"Pune, Tamil Nadu"
ORD-2-006225,2025-05-24,19989,1201,SKU-2-1201,199.99,118.75,2,289.69,579.38,Wallet,Shipped,2025-05-29,Return Approved,"Chennai, Karnataka"
ORD-2-006226,2024-06-07,18137,1244,SKU-2-1244,19.99,10.94,1,27.79,27.79,Debit Card,Processing,,No Return,"Pune, Karnataka"
ORD-2-006227,2025-07-20,19689,1225,SKU-2-1225,74.99,39.95,2,103.45,206.9,Net Banking,Processing,,No Return,"Surat, Tamil Nadu"
ORD-2-006228,2025-08-20,16276,1225,SKU-2-1225,29.99,16.74,5,33.16,165.8,Credit Card,Delivered,2025-08-29,No Return,"Chennai, Rajasthan"
ORD-2-006229,2023-08-20,18998,1209,SKU-2-1209,14.99,8.3,1,18.93,18.93,Credit Card,In Transit,2023-08-22,No Return,"Mumbai, Madhya Pradesh"
ORD-2-006230,2023-01-20,18586,1238,SKU-2-1238,49.99,26.24,1,54.55,54.55,Credit Card,Processing,,No Return,"Chennai, Kerala"
ORD-2-006231,2023-11-26,17821,1200,SKU-2-1200,299.99,171.83,1,416.55,416.55,UPI,Processing,,No Return,"Jaipur, Gujarat"
ORD-2-006232,2024-12-12,18352,1231,SKU-2-1231,149.99,57.37,3,191.83,575.49,UPI,Delivered,2024-12-26,No Return,"Ahmedabad, Delhi"
ORD-2-006233,2024-05-19,15556,1230,SKU-2-1230,149.99,58.61,1,167.46,167.46,Debit Card,Delivered,2024-06-02,Returned,"Delhi, Maharashtra"
ORD-2-006234,2025-04-28,17319,1240,SKU-2-1240,49.99,21.53,2,53.37,106.74,UPI,Delivered,2025-05-03,No Return,"Delhi, Uttar Pradesh"
ORD-2-006235,2025-08-04,17120,1229,SKU-2-1229,49.99,21.65,5,53.59,267.95,Credit Card,Shipped,2025-08-09,Returned,"Ahmedabad, Rajasthan"
ORD-2-006236,2024-01-30,17397,1232,SKU-2-1232,199.99,75.04,4,285.48,1141.92,Credit Card,Processing,,No Return,"Surat, Maharashtra"
ORD-2-006237,2024-03-17,16787,1210,SKU-2-1210,39.99,17.72,1,55.19,55.19,Debit Card,Processing,,No Return,"Hyderabad, Telangana"
ORD-2-006238,2025-07-19,15575,1223,SKU-2-1223,39.99,16.77,1,55.58,55.58,Credit Card,Processing,,No Return,"Bangalore, West Bengal"
ORD-2-006239,2024-07-07,17499,1214,SKU-2-1214,149.99,89.31,4,201.89,807.56,Wallet,Shipped,2024-07-11,No Return,"Ahmedabad, Maharashtra"
ORD-2-006240,2024-08-25,15631,1217,SKU-2-1217,39.99,19.23,5,43.69,218.45,Wallet,In Transit,2024-08-29,No Return,"Indore, Tamil Nadu"
ORD-2-006241,2023-01-22,18280,1240,SKU-2-1240,149.99,71.65,1,160.63,160.63,Net Banking,Pending,,No Return,"Chandigarh, Tamil Nadu"
ORD-2-006242,2024-10-31,15866,1225,SKU-2-1225,99.99,49.04,2,118.7,237.4,COD,In Transit,2024-11-06,No Return,"Hyderabad, Maharashtra"
ORD-2-006243,2024-02-08,18096,1232,SKU-2-1232,59.99,32.19,1,82.44,82.44,Debit Card,In Transit,2024-02-13,No Return,"Ahmedabad, Telangana"
ORD-2-006244,2024-02-07,18038,1209,SKU-2-1209,14.99,6.11,1,21.55,21.55,Credit Card,Processing,,No Return,"Bangalore, Tamil Nadu"
ORD-2-006245,2023-02-08,19088,1205,SKU-2-1205,299.99,156.71,5,340.35,1701.75,Wallet,Delivered,2023-02-15,No Return,"Nagpur, Gujarat"
ORD-2-006246,2023-07-18,16043,1243,SKU-2-1243,29.99,11.27,4,40.64,162.56,Credit Card,Confirmed,,No Return,"Chandigarh, Gujarat"
ORD-2-006247,2025-04-16,16039,1239,SKU-2-1239,74.99,44.5,4,98.35,393.4,Credit Card,Delivered,2025-04-22,Return Requested,"Surat, Uttar Pradesh"
ORD-2-006248,2024-03-31,17776,1211,SKU-2-1211,74.99,29.24,1,82.33,82.33,Debit Card,In Transit,2024-04-04,No Return,"Lucknow, Kerala"
ORD-2-006249,2023-04-08,17583,1237,SKU-2-1237,59.99,31.99,1,79.54,79.54,Debit Card,Confirmed,,Refunded,"Nagpur, Rajasthan"
ORD-2-006250,2024-12-07,17533,1224,SKU-2-1224,29.99,11.89,2,34.05,68.1,COD,Delivered,2024-12-17,No Return,"Chandigarh, Tamil Nadu"
ORD-2-006251,2025-04-02,17551,1201,SKU-2-1201,29.99,9.48,1,36.8,36.8,Credit Card,Pending,,No Return,"Lucknow, Punjab"
ORD-2-006252,2023-04-26,16459,1214,SKU-2-1214,14.99,6.64,1,21.24,21.24,Debit Card,Delivered,2023-05-04,No Return,"Mumbai, Telangana"
ORD-2-006253,2025-12-17,19712,1218,SKU-2-1218,29.99,14.81,7,37.42,261.94,UPI,Processing,,Return Requested,"Chandigarh, Maharashtra"
ORD-2-006254,2024-02-24,15388,1210,SKU-2-1210,59.99,18.44,4,60.59,242.36,Credit Card,Pending,,No Return,"Chennai, Telangana"
ORD-2-006255,2023-01-12,16858,1210,SKU-2-1210,9.99,5.47,1,14.64,14.64,Debit Card,Processing,,No Return,"Jaipur, Delhi"
ORD-2-006256,2024-02-05,17189,1239,SKU-2-1239,99.99,56.09,1,140.16,140.16,UPI,Processing,,No Return,"Surat, Rajasthan"
ORD-2-006257,2024-12-17,17081,1204,SKU-2-1204,74.99,36.28,2,93.78,187.56,Debit Card,Shipped,2024-12-22,No Return,"Ahmedabad, Kerala"
ORD-2-006258,2024-05-13,15319,1205,SKU-2-1205,59.99,24.6,1,85.56,85.56,Debit Card,Shipped,2024-05-18,No Return,"Lucknow, Madhya Pradesh"
ORD-2-006259,2023-06-26,16795,1241,SKU-2-1241,49.99,15.33,1,71.79,71.79,UPI,In Transit,2023-06-29,No Return,"Jaipur, Kerala"
ORD-2-006260,2024-11-18,15776,1205,SKU-2-1205,99.99,49.61,2,116.02,232.04,UPI,Shipped,2024-11-21,No Return,"Lucknow, Karnataka"
ORD-2-006261,2023-11-19,17578,1211,SKU-2-1211,99.99,51.92,1,124.74,124.74,Net Banking,Shipped,2023-11-23,No Return,"Chennai, Gujarat"
ORD-2-006262,2024-02-15,18874,1207,SKU-2-1207,199.99,74.0,1,260.46,260.46,Wallet,In Transit,2024-02-19,No Return,"Nagpur, Kerala"
ORD-2-006263,2023-09-16,18610,1220,SKU-2-1220,149.99,81.11,1,187.29,187.29,UPI,In Transit,2023-09-18,Return Approved,"Bangalore, Tamil Nadu"
ORD-2-006264,2023-12-12,19850,1209,SKU-2-1209,74.99,26.51,7,97.96,685.72,UPI,In Transit,2023-12-14,No Return,"Ahmedabad, Maharashtra"
ORD-2-006265,2023-09-26,19412,1240,SKU-2-1240,59.99,23.1,1,65.82,65.82,UPI,Pending,,No Return,"Chennai, Uttar Pradesh"
ORD-2-006266,2025-08-11,15837,1222,SKU-2-1222,9.99,3.19,7,11.49,80.43,UPI,Confirmed,,No Return,"Delhi, Delhi"
ORD-2-006267,2023-11-21,15644,1215,SKU-2-1215,299.99,118.65,1,437.63,437.63,Credit Card,In Transit,2023-11-24,No Return,"Chandigarh, Telangana"
ORD-2-006268,2024-04-19,17234,1224,SKU-2-1224,59.99,31.73,1,67.9,67.9,Debit Card,Processing,,No Return,"Mumbai, Delhi"
ORD-2-006269,2023-07-18,17854,1232,SKU-2-1232,39.99,21.05,6,44.65,267.9,UPI,Processing,,No Return,"Jaipur, Gujarat"
ORD-2-006270,2025-06-30,15959,1205,SKU-2-1205,199.99,111.01,1,211.18,211.18,Debit Card,In Transit,2025-07-05,Return Approved,"Surat, Tamil Nadu"
ORD-2-006271,2025-06-19,19838,1236,SKU-2-1236,199.99,118.74,1,257.21,257.21,Credit Card,Delivered,2025-06-30,No Return,"Hyderabad, Karnataka"
ORD-2-006272,2025-05-08,16847,1203,SKU-2-1203,299.99,137.73,1,419.17,419.17,Credit Card,Processing,,Return Requested,"Hyderabad, Delhi"
ORD-2-006273,2023-07-22,15876,1219,SKU-2-1219,299.99,128.14,2,422.23,844.46,UPI,Delivered,2023-08-02,Refunded,"Nagpur, Tamil Nadu"
ORD-2-006274,2023-01-12,16668,1229,SKU-2-1229,74.99,35.34,1,97.03,97.03,Credit Card,Processing,,No Return,"Kolkata, Madhya Pradesh"
ORD-2-006275,2025-12-13,17682,1208,SKU-2-1208,299.99,131.12,1,410.79,410.79,COD,In Transit,2025-12-17,No Return,"Pune, West Bengal"
ORD-2-006276,2023-05-17,17609,1221,SKU-2-1221,299.99,93.44,1,437.97,437.97,Credit Card,Shipped,2023-05-19,No Return,"Delhi, Uttar Pradesh"
ORD-2-006277,2025-07-14,18970,1247,SKU-2-1247,9.99,3.17,2,11.64,23.28,Wallet,Shipped,2025-07-15,No Return,"Surat, Delhi"
ORD-2-006278,2023-06-06,18208,1237,SKU-2-1237,74.99,30.68,1,94.71,94.71,Net Banking,Delivered,2023-06-19,No Return,"Bangalore, Rajasthan"
ORD-2-006279,2025-02-26,19628,1233,SKU-2-1233,299.99,112.96,1,315.76,315.76,Debit Card,Returned,2025-03-03,Refunded,"Kolkata, Kerala"
ORD-2-006280,2025-08-07,19340,1238,SKU-2-1238,59.99,29.01,3,85.51,256.53,Debit Card,In Transit,2025-08-09,No Return,"Delhi, Rajasthan"
ORD-2-006281,2024-11-15,18655,1200,SKU-2-1200,199.99,100.64,1,209.59,209.59,COD,Delivered,2024-11-25,Returned,"Mumbai, Maharashtra"
ORD-2-006282,2024-08-28,18771,1247,SKU-2-1247,299.99,152.67,2,372.44,744.88,Net Banking,Processing,,Return Approved,"Hyderabad, Tamil Nadu"
ORD-2-006283,2023-12-31,16062,1200,SKU-2-1200,49.99,22.75,2,59.13,118.26,UPI,Processing,,No Return,"Hyderabad, Rajasthan"
ORD-2-006284,2025-02-24,17758,1220,SKU-2-1220,199.99,115.43,7,213.31,1493.17,Net Banking,In Transit,2025-02-26,No Return,"Chennai, Telangana"
ORD-2-006285,2025-03-15,16697,1207,SKU-2-1207,39.99,18.15,2,58.59,117.18,Credit Card,Cancelled,,No Return,"Indore, Karnataka"
ORD-2-006286,2024-02-25,17426,1221,SKU-2-1221,149.99,83.89,1,198.33,198.33,Debit Card,Delivered,2024-03-05,No Return,"Kolkata, Gujarat"
ORD-2-006287,2025-01-06,19098,1226,SKU-2-1226,59.99,30.85,1,60.52,60.52,Debit Card,Processing,,Return Approved,"Surat, Punjab"
ORD-2-006288,2024-12-06,18416,1207,SKU-2-1207,149.99,46.58,1,151.88,151.88,UPI,Shipped,2024-12-07,No Return,"Ahmedabad, Tamil Nadu"
ORD-2-006289,2025-08-27,15203,1235,SKU-2-1235,149.99,82.29,1,201.18,201.18,UPI,Delivered,2025-09-04,Refunded,"Mumbai, Madhya Pradesh"
ORD-2-006290,2024-10-31,18379,1230,SKU-2-1230,59.99,29.19,4,61.36,245.44,Debit Card,Returned,2024-11-04,No Return,"Kolkata, Telangana"
ORD-2-006291,2025-07-03,17347,1219,SKU-2-1219,59.99,32.45,1,71.46,71.46,Wallet,Delivered,2025-07-17,No Return,"Pune, Karnataka"
ORD-2-006292,2023-12-10,17848,1237,SKU-2-1237,59.99,27.33,5,81.87,409.35,UPI,Delivered,2023-12-14,Return Requested,"Kolkata, Delhi"
ORD-2-006293,2023-05-13,16355,1239,SKU-2-1239,299.99,154.2,1,361.68,361.68,UPI,Shipped,2023-05-18,No Return,"Chandigarh, Punjab"
ORD-2-006294,2024-07-04,16849,1206,SKU-2-1206,199.99,110.55,4,253.68,1014.72,Wallet,Delivered,2024-07-12,No Return,"Bangalore, Telangana"
ORD-2-006295,2024-06-17,19500,1220,SKU-2-1220,39.99,22.22,1,53.95,53.95,Credit Card,In Transit,2024-06-21,No Return,"Delhi, Delhi"
ORD-2-006296,2024-09-21,16315,1219,SKU-2-1219,9.99,3.63,2,11.32,22.64,UPI,Delivered,2024-09-24,No Return,"Nagpur, West Bengal"
ORD-2-006297,2023-01-22,17729,1218,SKU-2-1218,199.99,113.68,2,255.03,510.06,Credit Card,Shipped,2023-01-28,Return Requested,"Chennai, Delhi"
ORD-2-006298,2025-12-16,15737,1240,SKU-2-1240,299.99,135.78,1,377.62,377.62,Debit Card,Returned,2025-12-20,Returned,"Chandigarh, Delhi"
ORD-2-006299,2024-01-21,18064,1200,SKU-2-1200,149.99,86.99,1,153.31,153.31,COD,Delivered,2024-01-30,No Return,"Delhi, Kerala"
ORD-2-006300,2025-07-05,15490,1216,SKU-2-1216,14.99,5.61,2,17.09,34.18,Net Banking,Pending,,No Return,"Nagpur, Maharashtra"
ORD-2-006301,2024-01-06,17890,1216,SKU-2-1216,59.99,32.45,1,66.05,66.05,Debit Card,Delivered,2024-01-13,No Return,"Chandigarh, Karnataka"
ORD-2-006302,2025-05-19,19946,1217,SKU-2-1217,9.99,4.08,1,11.47,11.47,Credit Card,Shipped,2025-05-21,No Return,"Mumbai, Gujarat"
ORD-2-006303,2023-07-07,17243,1206,SKU-2-1206,59.99,32.4,1,71.76,71.76,Credit Card,In Transit,2023-07-08,No Return,"Mumbai, Rajasthan"
ORD-2-006304,2025-12-17,19806,1210,SKU-2-1210,29.99,15.2,3,39.89,119.67,Debit Card,Delivered,2025-12-20,No Return,"Delhi, Telangana"
ORD-2-006305,2025-01-24,18345,1206,SKU-2-1206,14.99,4.72,2,19.49,38.98,Credit Card,Cancelled,,No Return,"Indore, Gujarat"
ORD-2-006306,2024-07-27,16247,1248,SKU-2-1248,29.99,9.96,1,31.75,31.75,Credit Card,Delivered,2024-08-09,No Return,"Chandigarh, Kerala"
ORD-2-006307,2023-02-27,15427,1229,SKU-2-1229,199.99,74.21,1,291.93,291.93,Debit Card,Shipped,2023-03-03,No Return,"Hyderabad, Maharashtra"
ORD-2-006308,2023-08-20,15020,1239,SKU-2-1239,299.99,109.33,1,378.17,378.17,Debit Card,Delivered,2023-08-29,No Return,"Surat, Maharashtra"
ORD-2-006309,2025-02-18,18312,1236,SKU-2-1236,19.99,10.0,7,26.94,188.58,UPI,In Transit,2025-02-21,No Return,"Kolkata, Karnataka"
ORD-2-006310,2025-08-16,15542,1212,SKU-2-1212,149.99,62.62,1,222.84,222.84,Credit Card,Shipped,2025-08-22,No Return,"Bangalore, Delhi"
ORD-2-006311,2024-06-19,15993,1227,SKU-2-1227,49.99,27.96,1,62.17,62.17,Debit Card,Confirmed,,No Return,"Chandigarh, Tamil Nadu"
ORD-2-006312,2025-05-27,16932,1223,SKU-2-1223,74.99,35.27,1,89.46,89.46,COD,Delivered,2025-06-08,No Return,"Chennai, Karnataka"
ORD-2-006313,2023-11-29,15950,1224,SKU-2-1224,149.99,73.29,5,172.14,860.7,Credit Card,Shipped,2023-11-30,No Return,"Chandigarh, Gujarat"
ORD-2-006314,2024-06-03,17494,1228,SKU-2-1228,74.99,26.33,2,97.51,195.02,Credit Card,Processing,,No Return,"Surat, Rajasthan"
ORD-2-006315,2023-09-17,19815,1229,SKU-2-1229,49.99,16.23,1,60.64,60.64,UPI,Shipped,2023-09-21,No Return,"Chandigarh, Telangana"
ORD-2-006316,2024-11-16,18135,1239,SKU-2-1239,99.99,35.35,1,132.75,132.75,Credit Card,Delivered,2024-11-19,Return Approved,"Indore, West Bengal"
ORD-2-006317,2023-08-13,19005,1243,SKU-2-1243,149.99,58.96,1,215.57,215.57,Credit Card,Delivered,2023-08-25,No Return,"Nagpur, Telangana"
ORD-2-006318,2025-06-26,18393,1247,SKU-2-1247,49.99,17.18,1,61.74,61.74,Wallet,Confirmed,,No Return,"Jaipur, Tamil Nadu"
ORD-2-006319,2023-09-07,15971,1243,SKU-2-1243,39.99,12.64,2,53.62,107.24,UPI,In Transit,2023-09-12,No Return,"Chandigarh, Karnataka"
ORD-2-006320,2023-12-10,18656,1244,SKU-2-1244,29.99,11.58,2,42.19,84.38,Debit Card,Delivered,2023-12-20,No Return,"Kolkata, Gujarat"
ORD-2-006321,2025-07-18,19827,1207,SKU-2-1207,19.99,7.59,3,27.37,82.11,Wallet,In Transit,2025-07-24,No Return,"Delhi, Delhi"
ORD-2-006322,2023-09-01,15704,1215,SKU-2-1215,149.99,84.06,1,224.71,224.71,Credit Card,Returned,2023-09-07,No Return,"Nagpur, Gujarat"
ORD-2-006323,2023-10-26,16015,1227,SKU-2-1227,19.99,11.03,5,22.08,110.4,Net Banking,Confirmed,,No Return,"Delhi, Punjab"
ORD-2-006324,2024-02-22,18329,1248,SKU-2-1248,299.99,162.24,4,402.0,1608.0,Credit Card,Confirmed,,No Return,"Kolkata, Punjab"
ORD-2-006325,2023-08-30,18686,1243,SKU-2-1243,59.99,32.47,1,84.27,84.27,UPI,Shipped,2023-09-04,No Return,"Surat, Kerala"
ORD-2-006326,2024-12-01,18603,1219,SKU-2-1219,99.99,44.02,1,145.38,145.38,UPI,Shipped,2024-12-05,No Return,"Lucknow, Madhya Pradesh"
ORD-2-006327,2024-04-28,18972,1236,SKU-2-1236,74.99,37.54,3,103.56,310.68,Net Banking,Delivered,2024-05-07,No Return,"Lucknow, Tamil Nadu"
ORD-2-006328,2025-09-02,17058,1238,SKU-2-1238,39.99,16.72,2,42.98,85.96,Wallet,Confirmed,,No Return,"Chennai, Madhya Pradesh"
ORD-2-006329,2023-01-04,19122,1209,SKU-2-1209,59.99,22.85,1,62.64,62.64,UPI,In Transit,2023-01-06,Refunded,"Bangalore, Gujarat"
ORD-2-006330,2025-01-25,18819,1248,SKU-2-1248,19.99,7.32,5,22.49,112.45,Debit Card,Cancelled,,No Return,"Surat, Madhya Pradesh"
ORD-2-006331,2025-04-30,18478,1230,SKU-2-1230,59.99,34.01,6,89.09,534.54,Net Banking,Delivered,2025-05-07,No Return,"Delhi, Uttar Pradesh"
ORD-2-006332,2023-05-24,17241,1234,SKU-2-1234,199.99,97.97,4,213.8,855.2,Credit Card,Confirmed,,No Return,"Chennai, West Bengal"
ORD-2-006333,2025-07-08,18361,1237,SKU-2-1237,39.99,22.07,1,55.47,55.47,Credit Card,Delivered,2025-07-22,No Return,"Kolkata, Telangana"
ORD-2-006334,2023-05-03,17470,1221,SKU-2-1221,14.99,5.23,5,21.35,106.75,UPI,In Transit,2023-05-09,No Return,"Ahmedabad, West Bengal"
ORD-2-006335,2025-12-27,19419,1207,SKU-2-1207,59.99,30.04,1,80.35,80.35,UPI,Delivered,2026-01-10,No Return,"Jaipur, Karnataka"
ORD-2-006336,2023-03-20,16794,1206,SKU-2-1206,74.99,28.24,1,77.03,77.03,Credit Card,Returned,2023-03-25,No Return,"Pune, Uttar Pradesh"
ORD-2-006337,2023-12-31,16569,1222,SKU-2-1222,49.99,15.49,2,71.67,143.34,Net Banking,In Transit,2024-01-06,No Return,"Bangalore, Madhya Pradesh"
ORD-2-006338,2023-12-16,19458,1208,SKU-2-1208,59.99,31.63,4,72.48,289.92,UPI,In Transit,2023-12-20,Return Requested,"Chandigarh, Kerala"
ORD-2-006339,2023-05-18,16877,1231,SKU-2-1231,99.99,57.63,1,132.3,132.3,Net Banking,Delivered,2023-05-23,No Return,"Kolkata, Maharashtra"
ORD-2-006340,2025-08-02,18465,1217,SKU-2-1217,149.99,85.46,1,222.43,222.43,Net Banking,Delivered,2025-08-14,No Return,"Jaipur, Delhi"
ORD-2-006341,2024-11-23,17362,1214,SKU-2-1214,49.99,22.41,3,68.61,205.83,Credit Card,Confirmed,,No Return,"Chennai, Kerala"
ORD-2-006342,2025-03-22,18261,1236,SKU-2-1236,49.99,23.19,1,73.23,73.23,UPI,Confirmed,,No Return,"Lucknow, Punjab"
ORD-2-006343,2023-07-01,18237,1241,SKU-2-1241,14.99,5.27,1,18.2,18.2,Debit Card,Processing,,No Return,"Chennai, Maharashtra"
ORD-2-006344,2025-08-27,16568,1223,SKU-2-1223,14.99,5.12,3,19.1,57.3,Credit Card,Shipped,2025-08-29,No Return,"Bangalore, Telangana"
ORD-2-006345,2025-09-09,19035,1224,SKU-2-1224,49.99,22.23,2,64.04,128.08,UPI,Returned,2025-09-21,Refunded,"Bangalore, Telangana"
ORD-2-006346,2023-01-17,18052,1227,SKU-2-1227,199.99,90.27,1,279.93,279.93,Credit Card,Processing,,No Return,"Kolkata, Uttar Pradesh"
ORD-2-006347,2024-05-18,19041,1200,SKU-2-1200,29.99,12.41,1,39.1,39.1,UPI,Confirmed,,No Return,"Kolkata, Kerala"
ORD-2-006348,2024-10-27,16491,1232,SKU-2-1232,14.99,8.4,1,21.73,21.73,UPI,Delivered,2024-11-08,No Return,"Hyderabad, West Bengal"
ORD-2-006349,2024-08-16,18246,1247,SKU-2-1247,49.99,25.13,1,60.47,60.47,UPI,Shipped,2024-08-21,No Return,"Jaipur, Maharashtra"
ORD-2-006350,2023-12-14,16483,1244,SKU-2-1244,49.99,25.94,1,53.52,53.52,Credit Card,Processing,,No Return,"Indore, Telangana"
ORD-2-006351,2024-02-03,18167,1207,SKU-2-1207,59.99,32.03,3,84.82,254.46,UPI,Returned,2024-02-13,No Return,"Chandigarh, Madhya Pradesh"
ORD-2-006352,2024-07-23,17680,1230,SKU-2-1230,39.99,19.92,7,44.56,311.92,Net Banking,Processing,,No Return,"Chandigarh, West Bengal"
ORD-2-006353,2025-08-05,17178,1239,SKU-2-1239,99.99,34.79,1,139.1,139.1,Net Banking,Processing,,Return Requested,"Chandigarh, Karnataka"
ORD-2-006354,2023-10-13,17844,1227,SKU-2-1227,39.99,21.1,5,45.17,225.85,Credit Card,Cancelled,,No Return,"Jaipur, Uttar Pradesh"
ORD-2-006355,2025-12-27,18417,1234,SKU-2-1234,39.99,14.41,1,46.36,46.36,Debit Card,Pending,,No Return,"Mumbai, West Bengal"
ORD-2-006356,2025-12-28,19213,1237,SKU-2-1237,149.99,68.36,3,151.62,454.86,Debit Card,Processing,,No Return,"Mumbai, Rajasthan"
ORD-2-006357,2023-03-01,16003,1210,SKU-2-1210,29.99,16.8,3,44.48,133.44,Credit Card,Processing,,No Return,"Kolkata, Maharashtra"
ORD-2-006358,2023-10-10,16568,1208,SKU-2-1208,299.99,96.3,1,437.62,437.62,Credit Card,Processing,,No Return,"Nagpur, Rajasthan"
